# version: 0.0.0-135-ga62a855-dirty
# well_width: 1.3
# ff: 0.3
# N: 26
# walls: 0
# cell dimensions: (7.13368, 7.13368, 7.13368)
# seed: 1
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 156
# min_T: 0.2
# fractional_sample_error after initialization: 0.013277
# min_important_energy after initialization: 129

# histogram method: simple flat
# init_iter_limit: 67600000
# iterations: 67600000
# working moves: 832004228
# total moves: 1757600000
# acceptance rate: 0.473375

# energy	samples
63  0
64  3594056
65  1946498
66  1281710
67  911508
68  673436
69  509778
70  394040
71  309629
72  246905
73  199804
74  163331
75  135054
76  112432
77  94345
78  79914
79  67948
80  58256
81  50166
82  43485
83  37767
84  33123
85  29180
86  25765
87  22916
88  20393
89  18155
90  16226
91  14488
92  13074
93  11799
94  10662
95  9585
96  8672
97  7868
98  7227
99  6631
100  6094
101  5639
102  5213
103  4795
104  4411
105  4076
106  3743
107  3467
108  3178
109  2933
110  2699
111  2469
112  2265
113  2052
114  1858
115  1690
116  1520
117  1354
118  1218
119  1093
120  981
121  869
122  756
123  647
124  565
125  468
126  373
127  287
128  202
129  125
130  63
131  46
132  27
