# iterations	 errorinentropy	 maxerror	(generated with python figs/yaml-multi-comparison.py /home/jordan/ising-cp-data/ /home/jordan/deft/papers/histogram/data/ising-128-T15-reference-lndos.dat ising/N128 128 31976 100 true 8 ising-sad-128-T15
0.007812	2832	1.073e+04	2832	2832
0.01562	2832	1.073e+04	2832	2832
0.02344	2832	1.073e+04	2832	2832
0.03125	2832	1.073e+04	2832	2832
0.04688	2832	1.073e+04	2832	2832
0.05469	2832	1.073e+04	2832	2832
0.07812	2832	1.073e+04	2832	2832
0.1016	2832	1.073e+04	2832	2832
0.1406	2832	1.073e+04	2832	2832
0.1875	2832	1.073e+04	2832	2832
0.25	2832	1.073e+04	2832	2832
0.3281	2832	1.073e+04	2832	2832
0.4375	2832	1.073e+04	2832	2832
0.5859	2832	1.074e+04	2832	2832
0.7812	2832	1.074e+04	2832	2832
1.039	2832	1.074e+04	2832	2832
1.391	2832	1.074e+04	2832	2832
1.852	2832	1.074e+04	2832	2832
2.469	2832	1.073e+04	2832	2832
3.297	2832	1.073e+04	2832	2832
4.391	2832	1.074e+04	2832	2832
5.859	2832	1.074e+04	2832	2832
7.812	2832	1.074e+04	2832	2832
10.42	2832	1.074e+04	2832	2832
13.89	2832	1.073e+04	2832	2832
18.52	2832	1.073e+04	2832	2832
24.7	2832	1.073e+04	2832	2832
32.95	2832	1.073e+04	2832	2832
43.93	2832	1.073e+04	2832	2832
58.59	2832	1.073e+04	2831	2832
78.12	2832	1.073e+04	2831	2832
104.2	2831	1.073e+04	2831	2832
138.9	2831	1.073e+04	2830	2832
185.3	2831	1.072e+04	2830	2832
247.1	2830	1.072e+04	2829	2832
329.5	2830	1.071e+04	2828	2832
439.3	2828	1.07e+04	2827	2830
585.9	2826	1.069e+04	2825	2828
781.2	2824	1.067e+04	2823	2826
1042	2821	1.066e+04	2820	2823
1389	2818	1.065e+04	2816	2820
1853	2813	1.061e+04	2811	2816
2471	2805	1.06e+04	2804	2809
3295	2796	1.057e+04	2794	2800
4393	2785	1.053e+04	2780	2800
5859	2769	1.05e+04	2763	2783
7812	2746	1.045e+04	2738	2761
1.042e+04	2717	1.038e+04	2705	2741
1.389e+04	2675	1.031e+04	2662	2704
1.853e+04	2619	1.02e+04	2606	2646
2.471e+04	2546	1.007e+04	2531	2568
3.295e+04	2452	9919	2429	2486
4.393e+04	2335	9763	2296	2401
5.859e+04	2180	9571	2132	2240
7.812e+04	2003	9331	1958	2121
1.042e+05	1868	9034	1830	1928
1.389e+05	1807	8661	1746	1866
1.853e+05	1823	8240	1630	1926
2.471e+05	1948	7796	1668	2062
3.295e+05	2231	8449	2012	2376
4.393e+05	2639	9909	2419	2825
5.859e+05	3276	1.141e+04	3108	3464
7.812e+05	3904	1.267e+04	3602	4249
1.042e+06	4408	1.4e+04	4024	4688
1.389e+06	4909	1.587e+04	4615	5062
1.853e+06	4815	1.724e+04	4267	5105
2.471e+06	4358	1.88e+04	3948	4748
3.295e+06	3441	2.001e+04	2932	3998
4.393e+06	2526	1.962e+04	1884	2924
5.859e+06	1760	1.948e+04	1497	2218
7.812e+06	1077	1.68e+04	786.3	1522
1.042e+07	798	1.344e+04	391.4	1287
1.389e+07	619.8	3715	201.8	1011
1.853e+07	358.8	2520	154.4	526.6
2.471e+07	206	1417	106.9	299.3
3.295e+07	117.3	742.1	37.4	190.2
4.393e+07	66.96	382.3	14.1	123.8
5.859e+07	46.98	265.6	7.289	88.03
7.812e+07	24.57	116	6.695	54.33
1.042e+08	17.51	76.18	3.868	39.37
1.389e+08	9.958	42.75	4.231	16.39
1.853e+08	12.08	48.99	0.8332	23.52
2.471e+08	3.254	15.76	0.7659	6.707
3.295e+08	2.79	12.68	0.9359	5.983
4.393e+08	2.209	10.34	0.4299	6.018
5.859e+08	1.071	8.311	0.2158	2.68
7.812e+08	0.7091	7.676	0.1805	2.291
1.042e+09	1.071	7.944	0.3739	1.774
1.389e+09	0.653	4.867	0.2857	1.284
1.853e+09	0.5498	4.286	0.1189	1.431
2.471e+09	0.3976	4.53	0.1442	0.8516
3.295e+09	0.23	4.03	0.07828	0.5896
4.393e+09	0.1306	3.129	0.06554	0.3749
5.859e+09	0.1019	2.64	0.04392	0.2405
7.812e+09	0.147	2.797	0.02525	0.2487
1.042e+10	0.07836	2.543	0.02148	0.1816
1.389e+10	0.05824	2.494	0.01606	0.1849
1.853e+10	0.0701	2.24	0.007267	0.1835
2.471e+10	0.04476	2.114	0.01005	0.09908
3.295e+10	0.03041	2.066	0.01323	0.0646
4.393e+10	0.01919	2.063	0.007019	0.03868
5.859e+10	0.01726	2.051	0.005976	0.03166
