0.125 0.2167
0.1875 0.2912
0.25 0.3772
0.3125 0.4622
0.375 0.5437
0.4375 0.6242
0.5 0.7027
0.5625 0.7783
0.625 0.8518
0.6875 0.9249
0.75 0.9982
0.8125 1.071
0.875 1.143
0.9375 1.214
1 1.284
1.062 1.354
1.125 1.424
1.188 1.494
1.25 1.563
1.312 1.631
1.375 1.699
1.438 1.765
1.5 1.83
1.562 1.894
1.625 1.957
1.688 2.021
1.75 2.084
1.812 2.147
1.875 2.211
1.938 2.274
2 2.338
2.062 2.403
2.125 2.467
2.188 2.532
2.25 2.596
2.312 2.66
2.375 2.724
2.438 2.787
2.5 2.849
2.562 2.911
2.625 2.973
2.688 3.033
2.75 3.093
2.812 3.153
2.875 3.212
2.938 3.27
3 3.329
5 5.155
10 9.26
15 13.23
20 17.05
25 20.62
30 24.12
