0.125 0.2056
0.1875 0.2554
0.25 0.31
0.3125 0.3666
0.375 0.4237
0.4375 0.4809
0.5 0.5377
0.5625 0.5941
0.625 0.6504
0.6875 0.7067
0.75 0.7629
0.8125 0.8192
0.875 0.8754
0.9375 0.9316
1 0.9876
1.062 1.043
1.125 1.099
1.188 1.154
1.25 1.209
1.312 1.264
1.375 1.318
1.438 1.371
1.5 1.425
1.562 1.477
1.625 1.53
1.688 1.582
1.75 1.633
1.812 1.685
1.875 1.735
1.938 1.786
2 1.836
2.062 1.886
2.125 1.936
2.188 1.985
2.25 2.034
2.312 2.083
2.375 2.132
2.438 2.181
2.5 2.23
2.562 2.278
2.625 2.327
2.688 2.375
2.75 2.424
2.812 2.472
2.875 2.52
2.938 2.568
3 2.617
5 4.131
10 7.576
15 10.77
20 13.77
25 16.66
30 19.55
