0.125 0.3211
0.1875 0.398
0.25 0.4907
0.3125 0.5895
0.375 0.6883
0.4375 0.7847
0.5 0.8791
0.5625 0.9726
0.625 1.066
0.6875 1.16
0.75 1.254
0.8125 1.347
0.875 1.438
0.9375 1.529
1 1.617
1.062 1.703
1.125 1.787
1.188 1.87
1.25 1.952
1.312 2.032
1.375 2.112
1.438 2.191
1.5 2.269
1.562 2.347
1.625 2.424
1.688 2.501
1.75 2.578
1.812 2.654
1.875 2.731
1.938 2.807
2 2.883
2.062 2.958
2.125 3.034
2.188 3.108
2.25 3.183
2.312 3.257
2.375 3.331
2.438 3.405
2.5 3.478
2.562 3.551
2.625 3.623
2.688 3.695
2.75 3.766
2.812 3.837
2.875 3.908
2.938 3.979
3 4.049
5 6.153
10 11.01
15 15.64
20 20.04
25 24.19
30 28.16
