0.125 0.1702
0.1875 0.2281
0.25 0.2937
0.3125 0.3593
0.375 0.4239
0.4375 0.4874
0.5 0.5502
0.5625 0.6123
0.625 0.6732
0.6875 0.7332
0.75 0.7925
0.8125 0.8514
0.875 0.91
0.9375 0.9684
1 1.027
1.062 1.085
1.125 1.143
1.188 1.201
1.25 1.258
1.312 1.314
1.375 1.37
1.438 1.424
1.5 1.478
1.562 1.531
1.625 1.584
1.688 1.635
1.75 1.687
1.812 1.738
1.875 1.789
1.938 1.84
2 1.891
2.062 1.942
2.125 1.993
2.188 2.044
2.25 2.094
2.312 2.145
2.375 2.196
2.438 2.247
2.5 2.297
2.562 2.348
2.625 2.398
2.688 2.448
2.75 2.498
2.812 2.548
2.875 2.598
2.938 2.647
3 2.697
5 4.212
10 7.742
15 11.02
20 14.17
25 17.3
30 20.42
