0.125 0.1999
0.1875 0.2619
0.25 0.3398
0.3125 0.4166
0.375 0.4886
0.4375 0.5601
0.5 0.6319
0.5625 0.7031
0.625 0.773
0.6875 0.8417
0.75 0.9093
0.8125 0.976
0.875 1.042
0.9375 1.106
1 1.17
1.062 1.233
1.125 1.295
1.188 1.357
1.25 1.418
1.312 1.479
1.375 1.539
1.438 1.6
1.5 1.662
1.562 1.723
1.625 1.784
1.688 1.845
1.75 1.906
1.812 1.966
1.875 2.026
1.938 2.085
2 2.144
2.062 2.203
2.125 2.261
2.188 2.319
2.25 2.376
2.312 2.433
2.375 2.49
2.438 2.547
2.5 2.603
2.562 2.659
2.625 2.715
2.688 2.771
2.75 2.827
2.812 2.882
2.875 2.937
2.938 2.993
3 3.047
5 4.736
10 8.657
15 12.19
20 15.78
25 19.23
30 22.54
