0.125 0.824
0.1875 1.149
0.25 1.45
0.3125 1.73
0.375 1.998
0.4375 2.254
0.5 2.502
0.5625 2.741
0.625 2.972
0.6875 3.196
0.75 3.416
0.8125 3.631
0.875 3.839
0.9375 4.045
1 4.251
1.062 4.453
1.125 4.65
1.188 4.842
1.25 5.032
1.312 5.221
1.375 5.409
1.438 5.593
1.5 5.776
1.562 5.956
1.625 6.134
1.688 6.309
1.75 6.482
1.812 6.654
1.875 6.824
1.938 6.993
2 7.161
2.062 7.327
2.125 7.494
2.188 7.659
2.25 7.824
2.312 7.988
2.375 8.151
2.438 8.311
2.5 8.471
2.562 8.629
2.625 8.786
2.688 8.942
2.75 9.098
2.812 9.253
2.875 9.407
2.938 9.561
3 9.714
5 14.25
10 24.1
15 32.9
20 41.19
25 49.02
30 56.58
