0.125 0.4456
0.1875 0.5702
0.25 0.7175
0.3125 0.8674
0.375 1.011
0.4375 1.149
0.5 1.283
0.5625 1.412
0.625 1.538
0.6875 1.662
0.75 1.785
0.8125 1.906
0.875 2.026
0.9375 2.144
1 2.261
1.062 2.377
1.125 2.492
1.188 2.606
1.25 2.719
1.312 2.831
1.375 2.943
1.438 3.055
1.5 3.165
1.562 3.275
1.625 3.383
1.688 3.491
1.75 3.597
1.812 3.702
1.875 3.806
1.938 3.908
2 4.01
2.062 4.11
2.125 4.208
2.188 4.306
2.25 4.403
2.312 4.498
2.375 4.593
2.438 4.687
2.5 4.781
2.562 4.873
2.625 4.966
2.688 5.057
2.75 5.149
2.812 5.24
2.875 5.33
2.938 5.421
3 5.511
5 8.321
10 14.63
15 20.23
20 25.42
25 30.45
30 35.36
