0.125 0.1789
0.1875 0.2536
0.25 0.3303
0.3125 0.4034
0.375 0.4751
0.4375 0.5464
0.5 0.6153
0.5625 0.6822
0.625 0.7476
0.6875 0.8132
0.75 0.8796
0.8125 0.9459
0.875 1.011
0.9375 1.076
1 1.139
1.062 1.201
1.125 1.262
1.188 1.322
1.25 1.381
1.312 1.441
1.375 1.5
1.438 1.56
1.5 1.62
1.562 1.68
1.625 1.739
1.688 1.799
1.75 1.858
1.812 1.916
1.875 1.973
1.938 2.03
2 2.086
2.062 2.141
2.125 2.196
2.188 2.25
2.25 2.305
2.312 2.359
2.375 2.413
2.438 2.468
2.5 2.522
2.562 2.577
2.625 2.631
2.688 2.686
2.75 2.741
2.812 2.796
2.875 2.852
2.938 2.907
3 2.962
5 4.617
10 8.424
15 11.97
20 15.52
25 18.81
30 22.01
