0.125 0.2903
0.1875 0.3957
0.25 0.5119
0.3125 0.6192
0.375 0.7254
0.4375 0.831
0.5 0.9344
0.5625 1.035
0.625 1.132
0.6875 1.228
0.75 1.321
0.8125 1.413
0.875 1.504
0.9375 1.594
1 1.685
1.062 1.777
1.125 1.867
1.188 1.957
1.25 2.045
1.312 2.132
1.375 2.216
1.438 2.3
1.5 2.382
1.562 2.464
1.625 2.545
1.688 2.626
1.75 2.706
1.812 2.786
1.875 2.865
1.938 2.944
2 3.022
2.062 3.1
2.125 3.178
2.188 3.255
2.25 3.332
2.312 3.409
2.375 3.485
2.438 3.562
2.5 3.639
2.562 3.716
2.625 3.792
2.688 3.869
2.75 3.946
2.812 4.022
2.875 4.098
2.938 4.174
3 4.25
5 6.512
10 11.63
15 16.38
20 20.94
25 25.26
30 29.42
