0.125 0.4864
0.1875 0.6718
0.25 0.8625
0.3125 1.041
0.375 1.212
0.4375 1.377
0.5 1.536
0.5625 1.69
0.625 1.838
0.6875 1.986
0.75 2.134
0.8125 2.281
0.875 2.424
0.9375 2.565
1 2.702
1.062 2.836
1.125 2.967
1.188 3.096
1.25 3.223
1.312 3.349
1.375 3.474
1.438 3.599
1.5 3.722
1.562 3.844
1.625 3.965
1.688 4.086
1.75 4.206
1.812 4.326
1.875 4.445
1.938 4.565
2 4.684
2.062 4.803
2.125 4.921
2.188 5.04
2.25 5.157
2.312 5.274
2.375 5.39
2.438 5.505
2.5 5.618
2.562 5.73
2.625 5.841
2.688 5.95
2.75 6.058
2.812 6.165
2.875 6.271
2.938 6.376
3 6.481
5 9.689
10 16.86
15 23.48
20 29.64
25 35.52
30 41.24
