0.125 0.302
0.1875 0.3789
0.25 0.4634
0.3125 0.5509
0.375 0.6407
0.4375 0.7325
0.5 0.8251
0.5625 0.9172
0.625 1.008
0.6875 1.097
0.75 1.183
0.8125 1.268
0.875 1.351
0.9375 1.433
1 1.513
1.062 1.593
1.125 1.672
1.188 1.75
1.25 1.827
1.312 1.904
1.375 1.98
1.438 2.056
1.5 2.13
1.562 2.205
1.625 2.278
1.688 2.351
1.75 2.423
1.812 2.495
1.875 2.566
1.938 2.636
2 2.706
2.062 2.776
2.125 2.845
2.188 2.913
2.25 2.981
2.312 3.049
2.375 3.117
2.438 3.184
2.5 3.252
2.562 3.319
2.625 3.386
2.688 3.453
2.75 3.519
2.812 3.586
2.875 3.653
2.938 3.719
3 3.786
5 5.881
10 10.58
15 14.96
20 18.95
25 22.82
30 26.68
