0.125 0.4533
0.1875 0.6417
0.25 0.819
0.3125 0.9891
0.375 1.151
0.4375 1.309
0.5 1.464
0.5625 1.613
0.625 1.759
0.6875 1.902
0.75 2.042
0.8125 2.181
0.875 2.317
0.9375 2.449
1 2.579
1.062 2.709
1.125 2.839
1.188 2.967
1.25 3.092
1.312 3.214
1.375 3.335
1.438 3.453
1.5 3.571
1.562 3.69
1.625 3.809
1.688 3.929
1.75 4.048
1.812 4.167
1.875 4.284
1.938 4.401
2 4.515
2.062 4.628
2.125 4.739
2.188 4.849
2.25 4.958
2.312 5.066
2.375 5.174
2.438 5.283
2.5 5.391
2.562 5.5
2.625 5.607
2.688 5.714
2.75 5.82
2.812 5.925
2.875 6.029
2.938 6.132
3 6.235
5 9.396
10 16.37
15 22.75
20 28.8
25 34.58
30 40.21
