0.125 0.09194
0.1875 0.1271
0.25 0.1663
0.3125 0.205
0.375 0.2427
0.4375 0.28
0.5 0.3171
0.5625 0.3538
0.625 0.3899
0.6875 0.4256
0.75 0.4611
0.8125 0.4965
0.875 0.5318
0.9375 0.5669
1 0.6017
1.062 0.6362
1.125 0.6705
1.188 0.7046
1.25 0.7386
1.312 0.7724
1.375 0.806
1.438 0.8393
1.5 0.8724
1.562 0.9052
1.625 0.9379
1.688 0.9705
1.75 1.003
1.812 1.036
1.875 1.068
1.938 1.101
2 1.134
2.062 1.166
2.125 1.199
2.188 1.232
2.25 1.264
2.312 1.296
2.375 1.329
2.438 1.361
2.5 1.393
2.562 1.424
2.625 1.456
2.688 1.488
2.75 1.519
2.812 1.55
2.875 1.581
2.938 1.612
3 1.643
5 2.621
10 4.902
15 7.103
20 9.258
25 11.33
30 13.36
