0.125 3.998
0.1875 5.02
0.25 5.925
0.3125 6.643
0.375 7.299
0.4375 7.941
0.5 8.63
0.5625 9.365
0.625 10.02
0.6875 10.62
0.75 11.19
0.8125 13.15
0.875 14.28
0.9375 14.87
1 15.43
1.062 15.97
1.125 16.5
1.188 17.03
1.25 17.54
1.312 18.05
1.375 18.55
1.438 19.05
1.5 19.55
1.562 20.03
1.625 20.48
1.688 20.93
1.75 21.38
1.812 21.83
1.875 22.26
1.938 22.69
2 23.11
2.062 23.53
2.125 23.95
2.188 24.36
2.25 24.76
2.312 25.17
2.375 25.56
2.438 25.96
2.5 26.36
2.562 26.76
2.625 27.16
2.688 27.55
2.75 27.93
2.812 28.3
2.875 28.67
2.938 29.03
3 29.4
5 40.04
10 61.71
15 80.38
20 97.15
25 112.9
30 128
