0.125 0.4222
0.1875 0.5806
0.25 0.7418
0.3125 0.8951
0.375 1.048
0.4375 1.193
0.5 1.333
0.5625 1.469
0.625 1.604
0.6875 1.736
0.75 1.866
0.8125 1.994
0.875 2.12
0.9375 2.244
1 2.366
1.062 2.486
1.125 2.604
1.188 2.721
1.25 2.836
1.312 2.951
1.375 3.064
1.438 3.176
1.5 3.288
1.562 3.398
1.625 3.508
1.688 3.617
1.75 3.726
1.812 3.834
1.875 3.942
1.938 4.049
2 4.155
2.062 4.26
2.125 4.364
2.188 4.468
2.25 4.57
2.312 4.671
2.375 4.772
2.438 4.872
2.5 4.972
2.562 5.072
2.625 5.172
2.688 5.272
2.75 5.372
2.812 5.472
2.875 5.571
2.938 5.671
3 5.77
5 8.684
10 15.21
15 21.25
20 26.9
25 32.26
30 37.5
