0.125 0.2268
0.1875 0.2863
0.25 0.3508
0.3125 0.4189
0.375 0.4885
0.4375 0.5578
0.5 0.6263
0.5625 0.6941
0.625 0.7611
0.6875 0.8275
0.75 0.8935
0.8125 0.959
0.875 1.024
0.9375 1.089
1 1.152
1.062 1.216
1.125 1.278
1.188 1.34
1.25 1.401
1.312 1.462
1.375 1.523
1.438 1.582
1.5 1.642
1.562 1.701
1.625 1.76
1.688 1.819
1.75 1.877
1.812 1.935
1.875 1.993
1.938 2.051
2 2.108
2.062 2.165
2.125 2.222
2.188 2.279
2.25 2.335
2.312 2.391
2.375 2.447
2.438 2.503
2.5 2.558
2.562 2.613
2.625 2.668
2.688 2.723
2.75 2.777
2.812 2.831
2.875 2.885
2.938 2.939
3 2.992
5 4.587
10 8.409
15 12.05
20 15.52
25 18.94
30 22.31
