0.125 0.3391
0.1875 0.4563
0.25 0.5856
0.3125 0.7089
0.375 0.8314
0.4375 0.9494
0.5 1.063
0.5625 1.176
0.625 1.288
0.6875 1.397
0.75 1.503
0.8125 1.608
0.875 1.712
0.9375 1.816
1 1.918
1.062 2.019
1.125 2.118
1.188 2.216
1.25 2.313
1.312 2.409
1.375 2.505
1.438 2.6
1.5 2.694
1.562 2.786
1.625 2.877
1.688 2.967
1.75 3.056
1.812 3.144
1.875 3.231
1.938 3.319
2 3.406
2.062 3.493
2.125 3.581
2.188 3.668
2.25 3.756
2.312 3.843
2.375 3.929
2.438 4.015
2.5 4.101
2.562 4.186
2.625 4.271
2.688 4.355
2.75 4.438
2.812 4.522
2.875 4.604
2.938 4.687
3 4.769
5 7.234
10 12.9
15 18
20 23.06
25 27.79
30 32.21
