0.125 0.8225
0.1875 1.134
0.25 1.434
0.3125 1.713
0.375 1.98
0.4375 2.233
0.5 2.48
0.5625 2.714
0.625 2.941
0.6875 3.167
0.75 3.39
0.8125 3.606
0.875 3.817
0.9375 4.02
1 4.218
1.062 4.413
1.125 4.609
1.188 4.805
1.25 4.999
1.312 5.188
1.375 5.374
1.438 5.554
1.5 5.732
1.562 5.907
1.625 6.082
1.688 6.256
1.75 6.431
1.812 6.606
1.875 6.778
1.938 6.949
2 7.116
2.062 7.281
2.125 7.443
2.188 7.603
2.25 7.762
2.312 7.92
2.375 8.078
2.438 8.235
2.5 8.392
2.562 8.548
2.625 8.704
2.688 8.859
2.75 9.014
2.812 9.168
2.875 9.322
2.938 9.476
3 9.629
5 14.12
10 23.86
15 32.61
20 40.8
25 48.55
30 55.99
