0.125 2.226
0.1875 3.481
0.25 4.237
0.3125 4.889
0.375 5.506
0.4375 6.097
0.5 6.683
0.5625 7.309
0.625 8.272
0.6875 9.649
0.75 10.34
0.8125 10.89
0.875 11.41
0.9375 11.92
1 12.41
1.062 12.89
1.125 13.36
1.188 13.81
1.25 14.26
1.312 14.69
1.375 15.13
1.438 15.56
1.5 15.98
1.562 16.39
1.625 16.8
1.688 17.2
1.75 17.59
1.812 17.98
1.875 18.36
1.938 18.74
2 19.11
2.062 19.48
2.125 19.85
2.188 20.21
2.25 20.57
2.312 20.92
2.375 21.27
2.438 21.61
2.5 21.96
2.562 22.3
2.625 22.64
2.688 22.97
2.75 23.31
2.812 23.64
2.875 23.96
2.938 24.29
3 24.61
5 33.96
10 53.17
15 69.8
20 84.81
25 98.82
30 112.3
