0.125 0.1507
0.1875 0.2112
0.25 0.2753
0.3125 0.3383
0.375 0.3981
0.4375 0.4574
0.5 0.5178
0.5625 0.5761
0.625 0.6323
0.6875 0.6882
0.75 0.7442
0.8125 0.7995
0.875 0.8536
0.9375 0.9071
1 0.9606
1.062 1.014
1.125 1.068
1.188 1.122
1.25 1.175
1.312 1.227
1.375 1.279
1.438 1.33
1.5 1.381
1.562 1.431
1.625 1.481
1.688 1.53
1.75 1.579
1.812 1.628
1.875 1.677
1.938 1.726
2 1.775
2.062 1.824
2.125 1.873
2.188 1.922
2.25 1.97
2.312 2.019
2.375 2.067
2.438 2.116
2.5 2.164
2.562 2.212
2.625 2.26
2.688 2.308
2.75 2.355
2.812 2.402
2.875 2.45
2.938 2.496
3 2.543
5 3.988
10 7.34
15 10.53
20 13.55
25 16.52
30 19.45
