0.125 0.4832
0.1875 0.6824
0.25 0.8688
0.3125 1.05
0.375 1.221
0.4375 1.387
0.5 1.549
0.5625 1.708
0.625 1.861
0.6875 2.009
0.75 2.156
0.8125 2.302
0.875 2.444
0.9375 2.582
1 2.718
1.062 2.854
1.125 2.991
1.188 3.126
1.25 3.26
1.312 3.391
1.375 3.518
1.438 3.643
1.5 3.767
1.562 3.891
1.625 4.014
1.688 4.136
1.75 4.259
1.812 4.38
1.875 4.5
1.938 4.62
2 4.738
2.062 4.855
2.125 4.971
2.188 5.087
2.25 5.203
2.312 5.318
2.375 5.432
2.438 5.546
2.5 5.659
2.562 5.772
2.625 5.883
2.688 5.994
2.75 6.104
2.812 6.215
2.875 6.324
2.938 6.434
3 6.543
5 9.83
10 17.07
15 23.69
20 29.97
25 35.87
30 41.79
