0.125 0.2439
0.1875 0.3253
0.25 0.4214
0.3125 0.5151
0.375 0.6048
0.4375 0.6925
0.5 0.7792
0.5625 0.8656
0.625 0.951
0.6875 1.034
0.75 1.114
0.8125 1.191
0.875 1.268
0.9375 1.343
1 1.419
1.062 1.495
1.125 1.57
1.188 1.646
1.25 1.722
1.312 1.797
1.375 1.872
1.438 1.946
1.5 2.02
1.562 2.092
1.625 2.164
1.688 2.235
1.75 2.305
1.812 2.374
1.875 2.443
1.938 2.511
2 2.578
2.062 2.646
2.125 2.712
2.188 2.779
2.25 2.846
2.312 2.912
2.375 2.979
2.438 3.045
2.5 3.112
2.562 3.179
2.625 3.245
2.688 3.312
2.75 3.379
2.812 3.446
2.875 3.513
2.938 3.58
3 3.646
5 5.636
10 10.15
15 14.35
20 18.33
25 22.2
30 26
