0.125 0.05434
0.1875 0.06891
0.25 0.08497
0.3125 0.102
0.375 0.1195
0.4375 0.1373
0.5 0.1551
0.5625 0.173
0.625 0.1909
0.6875 0.2089
0.75 0.2271
0.8125 0.2453
0.875 0.2635
0.9375 0.2818
1 0.2999
1.062 0.3181
1.125 0.3361
1.188 0.354
1.25 0.3719
1.312 0.3898
1.375 0.4075
1.438 0.4253
1.5 0.443
1.562 0.4607
1.625 0.4784
1.688 0.4961
1.75 0.5138
1.812 0.5314
1.875 0.5491
1.938 0.5667
2 0.5843
2.062 0.6019
2.125 0.6195
2.188 0.637
2.25 0.6545
2.312 0.672
2.375 0.6894
2.438 0.7068
2.5 0.7241
2.562 0.7414
2.625 0.7586
2.688 0.7758
2.75 0.7929
2.812 0.8099
2.875 0.827
2.938 0.8439
3 0.8608
5 1.385
10 2.703
15 3.978
20 5.202
25 6.408
30 7.609
