0.125 0.4152
0.1875 0.5869
0.25 0.7506
0.3125 0.9101
0.375 1.06
0.4375 1.206
0.5 1.349
0.5625 1.489
0.625 1.625
0.6875 1.757
0.75 1.886
0.8125 2.013
0.875 2.141
0.9375 2.268
1 2.393
1.062 2.514
1.125 2.631
1.188 2.748
1.25 2.864
1.312 2.981
1.375 3.097
1.438 3.211
1.5 3.323
1.562 3.434
1.625 3.543
1.688 3.652
1.75 3.761
1.812 3.871
1.875 3.98
1.938 4.09
2 4.199
2.062 4.307
2.125 4.414
2.188 4.521
2.25 4.625
2.312 4.728
2.375 4.83
2.438 4.93
2.5 5.03
2.562 5.129
2.625 5.227
2.688 5.326
2.75 5.424
2.812 5.523
2.875 5.622
2.938 5.721
3 5.819
5 8.772
10 15.43
15 21.49
20 27.13
25 32.7
30 38.18
