0.125 0.249
0.1875 0.3056
0.25 0.3698
0.3125 0.4392
0.375 0.5108
0.4375 0.583
0.5 0.6555
0.5625 0.7283
0.625 0.8009
0.6875 0.873
0.75 0.9441
0.8125 1.014
0.875 1.083
0.9375 1.15
1 1.217
1.062 1.283
1.125 1.348
1.188 1.413
1.25 1.477
1.312 1.541
1.375 1.604
1.438 1.668
1.5 1.73
1.562 1.792
1.625 1.854
1.688 1.916
1.75 1.977
1.812 2.037
1.875 2.097
1.938 2.157
2 2.216
2.062 2.275
2.125 2.333
2.188 2.391
2.25 2.449
2.312 2.506
2.375 2.563
2.438 2.62
2.5 2.677
2.562 2.733
2.625 2.789
2.688 2.845
2.75 2.901
2.812 2.957
2.875 3.012
2.938 3.067
3 3.122
5 4.834
10 8.84
15 12.55
20 16.09
25 19.51
30 22.85
