0.125 1.421
0.1875 1.942
0.25 2.412
0.3125 2.848
0.375 3.253
0.4375 3.639
0.5 4.014
0.5625 4.364
0.625 4.708
0.6875 5.038
0.75 5.363
0.8125 5.678
0.875 5.982
0.9375 6.282
1 6.57
1.062 6.854
1.125 7.138
1.188 7.419
1.25 7.694
1.312 7.962
1.375 8.223
1.438 8.482
1.5 8.738
1.562 8.993
1.625 9.246
1.688 9.494
1.75 9.738
1.812 9.978
1.875 10.21
1.938 10.45
2 10.68
2.062 10.92
2.125 11.15
2.188 11.37
2.25 11.6
2.312 11.82
2.375 12.05
2.438 12.27
2.5 12.49
2.562 12.71
2.625 12.93
2.688 13.14
2.75 13.36
2.812 13.57
2.875 13.78
2.938 14
3 14.21
5 20.36
10 33.43
15 44.94
20 55.5
25 65.66
30 75.25
