0.125 1.747
0.1875 2.581
0.25 3.206
0.3125 3.844
0.375 4.896
0.4375 5.74
0.5 6.299
0.5625 6.812
0.625 7.309
0.6875 7.792
0.75 8.257
0.8125 8.709
0.875 9.149
0.9375 9.571
1 9.974
1.062 10.37
1.125 10.76
1.188 11.16
1.25 11.54
1.312 11.91
1.375 12.27
1.438 12.63
1.5 12.98
1.562 13.33
1.625 13.67
1.688 14.01
1.75 14.35
1.812 14.68
1.875 15.01
1.938 15.34
2 15.66
2.062 15.98
2.125 16.29
2.188 16.59
2.25 16.9
2.312 17.2
2.375 17.5
2.438 17.8
2.5 18.1
2.562 18.4
2.625 18.69
2.688 18.98
2.75 19.26
2.812 19.54
2.875 19.82
2.938 20.09
3 20.37
5 28.47
10 45.37
15 60
20 73.32
25 85.89
30 97.9
