0.125 1.902
0.1875 2.651
0.25 3.339
0.3125 4.703
0.375 5.32
0.4375 5.89
0.5 6.427
0.5625 6.946
0.625 7.441
0.6875 7.912
0.75 8.372
0.8125 8.82
0.875 9.249
0.9375 9.673
1 10.09
1.062 10.5
1.125 10.88
1.188 11.27
1.25 11.65
1.312 12.02
1.375 12.4
1.438 12.75
1.5 13.1
1.562 13.44
1.625 13.79
1.688 14.13
1.75 14.46
1.812 14.8
1.875 15.13
1.938 15.45
2 15.77
2.062 16.08
2.125 16.39
2.188 16.7
2.25 17.02
2.312 17.33
2.375 17.64
2.438 17.94
2.5 18.24
2.562 18.54
2.625 18.83
2.688 19.11
2.75 19.4
2.812 19.68
2.875 19.96
2.938 20.25
3 20.53
5 28.68
10 45.7
15 60.42
20 73.93
25 86.65
30 98.76
