0.125 1.2
0.1875 1.649
0.25 2.061
0.3125 2.443
0.375 2.801
0.4375 3.142
0.5 3.468
0.5625 3.785
0.625 4.085
0.6875 4.383
0.75 4.67
0.8125 4.949
0.875 5.22
0.9375 5.49
1 5.755
1.062 6.009
1.125 6.259
1.188 6.508
1.25 6.754
1.312 6.997
1.375 7.237
1.438 7.472
1.5 7.703
1.562 7.93
1.625 8.155
1.688 8.377
1.75 8.597
1.812 8.817
1.875 9.036
1.938 9.254
2 9.468
2.062 9.679
2.125 9.885
2.188 10.09
2.25 10.29
2.312 10.5
2.375 10.7
2.438 10.9
2.5 11.1
2.562 11.3
2.625 11.5
2.688 11.7
2.75 11.89
2.812 12.09
2.875 12.28
2.938 12.47
3 12.65
5 18.27
10 30.27
15 40.89
20 50.77
25 60.18
30 69.14
