0.125 1.691
0.1875 2.319
0.25 2.862
0.3125 3.364
0.375 3.832
0.4375 4.273
0.5 4.693
0.5625 5.1
0.625 5.486
0.6875 5.863
0.75 6.223
0.8125 6.575
0.875 6.924
0.9375 7.261
1 7.583
1.062 7.9
1.125 8.216
1.188 8.527
1.25 8.834
1.312 9.138
1.375 9.436
1.438 9.727
1.5 10.01
1.562 10.29
1.625 10.57
1.688 10.85
1.75 11.12
1.812 11.39
1.875 11.66
1.938 11.92
2 12.18
2.062 12.43
2.125 12.69
2.188 12.94
2.25 13.19
2.312 13.44
2.375 13.69
2.438 13.94
2.5 14.19
2.562 14.44
2.625 14.68
2.688 14.92
2.75 15.15
2.812 15.38
2.875 15.61
2.938 15.84
3 16.07
5 22.83
10 37.18
15 49.64
20 61.17
25 72.15
30 82.52
