0.125 0.3804
0.1875 0.5391
0.25 0.6917
0.3125 0.8389
0.375 0.978
0.4375 1.114
0.5 1.247
0.5625 1.378
0.625 1.504
0.6875 1.627
0.75 1.751
0.8125 1.873
0.875 1.992
0.9375 2.108
1 2.221
1.062 2.334
1.125 2.445
1.188 2.555
1.25 2.664
1.312 2.773
1.375 2.881
1.438 2.988
1.5 3.095
1.562 3.2
1.625 3.306
1.688 3.41
1.75 3.513
1.812 3.616
1.875 3.718
1.938 3.818
2 3.919
2.062 4.018
2.125 4.117
2.188 4.215
2.25 4.312
2.312 4.408
2.375 4.504
2.438 4.6
2.5 4.695
2.562 4.79
2.625 4.885
2.688 4.979
2.75 5.074
2.812 5.168
2.875 5.261
2.938 5.354
3 5.447
5 8.264
10 14.57
15 20.29
20 25.76
25 30.98
30 36.08
