0.125 0.3934
0.1875 0.5324
0.25 0.6838
0.3125 0.8294
0.375 0.9681
0.4375 1.103
0.5 1.233
0.5625 1.362
0.625 1.489
0.6875 1.612
0.75 1.733
0.8125 1.85
0.875 1.966
0.9375 2.081
1 2.195
1.062 2.307
1.125 2.417
1.188 2.525
1.25 2.632
1.312 2.737
1.375 2.841
1.438 2.946
1.5 3.05
1.562 3.155
1.625 3.259
1.688 3.364
1.75 3.468
1.812 3.572
1.875 3.675
1.938 3.777
2 3.878
2.062 3.978
2.125 4.077
2.188 4.176
2.25 4.274
2.312 4.371
2.375 4.468
2.438 4.564
2.5 4.66
2.562 4.755
2.625 4.85
2.688 4.943
2.75 5.036
2.812 5.129
2.875 5.22
2.938 5.311
3 5.402
5 8.172
10 14.34
15 20.06
20 25.36
25 30.5
30 35.48
