# iterations	 errorinentropy	 maxerror
3.218e+09	1.892	21.79
3.24e+09	1.898	21.79
3.26e+09	1.895	21.77
3.281e+09	1.893	21.74
3.301e+09	1.902	21.77
3.32e+09	1.899	21.75
3.343e+09	1.897	21.73
3.363e+09	1.895	21.71
3.383e+09	1.895	21.7
3.404e+09	1.893	21.68
3.424e+09	1.89	21.67
3.447e+09	1.888	21.65
3.467e+09	1.887	21.63
3.487e+09	1.885	21.62
3.51e+09	1.886	21.62
3.531e+09	1.884	21.59
3.551e+09	1.882	21.58
3.574e+09	1.878	21.55
3.595e+09	1.875	21.53
3.615e+09	1.873	21.5
3.638e+09	1.871	21.5
3.659e+09	1.878	21.57
3.68e+09	1.876	21.55
3.701e+09	1.873	21.53
3.724e+09	1.871	21.51
3.746e+09	1.871	21.51
3.767e+09	1.868	21.48
3.79e+09	1.88	21.78
3.812e+09	1.877	21.76
3.833e+09	1.875	21.75
3.854e+09	1.874	21.74
3.879e+09	1.871	21.7
3.901e+09	1.868	21.68
3.922e+09	1.865	21.66
3.944e+09	1.875	21.7
3.969e+09	1.873	21.69
3.991e+09	1.933	22.07
4.014e+09	1.932	22.05
4.035e+09	1.929	22.04
4.058e+09	1.926	22.01
4.082e+09	1.923	21.99
4.105e+09	1.921	21.98
4.128e+09	1.919	21.95
4.15e+09	1.934	22
4.172e+09	1.932	21.99
4.197e+09	1.929	21.97
4.221e+09	1.926	21.95
4.244e+09	1.924	21.94
4.266e+09	1.926	21.96
4.289e+09	1.924	21.95
4.312e+09	1.927	21.95
4.337e+09	1.93	21.94
4.361e+09	1.927	21.92
4.385e+09	1.924	21.9
4.408e+09	1.921	21.87
4.431e+09	1.919	21.86
4.455e+09	1.925	21.88
4.478e+09	1.923	21.86
4.503e+09	1.92	21.84
4.527e+09	1.917	21.81
4.551e+09	1.916	21.79
4.575e+09	1.914	21.78
4.599e+09	1.913	21.77
4.622e+09	1.911	21.75
4.646e+09	1.909	21.74
4.67e+09	1.907	21.72
4.695e+09	1.904	21.7
4.719e+09	1.902	21.69
4.744e+09	1.899	21.66
4.769e+09	1.896	21.64
4.794e+09	1.893	21.62
4.819e+09	1.891	21.61
4.844e+09	1.889	21.6
4.869e+09	1.887	21.58
4.894e+09	1.884	21.56
4.919e+09	1.882	21.54
4.943e+09	1.88	21.52
4.968e+09	1.877	21.5
4.992e+09	1.875	21.48
5.017e+09	1.873	21.47
5.042e+09	1.871	21.45
5.067e+09	1.869	21.42
5.092e+09	1.866	21.4
5.116e+09	1.864	21.39
5.14e+09	1.862	21.37
5.164e+09	1.861	21.36
5.189e+09	1.859	21.35
5.214e+09	1.858	21.34
5.239e+09	1.856	21.32
5.265e+09	1.854	21.31
5.289e+09	1.858	21.32
5.307e+09	1.856	21.31
5.322e+09	1.855	21.29
5.339e+09	1.853	21.28
5.356e+09	1.852	21.28
5.379e+09	1.85	21.26
5.4e+09	1.848	21.24
5.416e+09	1.847	21.23
5.433e+09	1.846	21.22
5.45e+09	1.844	21.21
5.467e+09	1.843	21.2
5.488e+09	1.841	21.19
5.51e+09	1.84	21.18
5.531e+09	1.838	21.16
5.553e+09	1.837	21.15
5.574e+09	1.834	21.13
5.595e+09	1.833	21.12
5.616e+09	1.831	21.1
5.638e+09	1.832	21.09
5.66e+09	1.83	21.07
5.682e+09	1.828	21.06
5.704e+09	1.827	21.04
5.726e+09	1.825	21.03
5.748e+09	1.823	21.02
5.776e+09	1.821	21
5.803e+09	1.819	20.98
5.83e+09	1.817	20.96
5.857e+09	1.815	20.95
5.886e+09	1.813	20.94
5.914e+09	1.811	20.92
5.942e+09	1.809	20.9
5.968e+09	1.817	20.96
5.996e+09	1.815	20.94
6.024e+09	1.813	20.93
6.053e+09	1.812	20.92
6.082e+09	1.81	20.9
6.109e+09	1.808	20.88
6.137e+09	1.806	20.87
6.166e+09	1.804	20.86
6.196e+09	1.802	20.84
6.222e+09	1.801	20.82
6.251e+09	1.799	20.81
6.28e+09	1.797	20.8
6.31e+09	1.795	20.78
6.337e+09	1.793	20.77
6.365e+09	1.792	20.75
6.395e+09	1.79	20.74
6.425e+09	1.788	20.72
6.453e+09	1.786	20.71
6.482e+09	1.784	20.7
6.513e+09	1.783	20.68
6.541e+09	1.782	20.69
6.57e+09	1.781	20.68
6.601e+09	1.778	20.66
6.63e+09	1.776	20.64
6.659e+09	1.775	20.63
6.689e+09	1.775	20.62
6.718e+09	1.773	20.6
6.747e+09	1.773	20.61
6.777e+09	1.771	20.59
6.806e+09	1.771	20.59
6.835e+09	1.769	20.57
6.866e+09	1.767	20.56
6.896e+09	1.773	20.59
6.926e+09	1.772	20.57
6.957e+09	1.769	20.56
6.985e+09	1.769	20.55
7.016e+09	1.768	20.55
7.046e+09	1.766	20.53
7.076e+09	1.775	20.56
7.107e+09	1.773	20.55
7.136e+09	1.771	20.53
7.164e+09	1.769	20.52
7.194e+09	1.77	20.53
7.225e+09	1.768	20.52
7.255e+09	1.766	20.51
7.287e+09	1.764	20.49
7.318e+09	1.766	20.53
7.348e+09	1.78	20.7
7.381e+09	1.778	20.68
7.411e+09	1.777	20.67
7.444e+09	1.775	20.65
7.474e+09	1.774	20.65
7.507e+09	1.772	20.63
7.537e+09	1.77	20.62
7.57e+09	1.769	20.6
7.6e+09	1.768	20.6
7.632e+09	1.766	20.59
7.662e+09	1.764	20.57
7.695e+09	1.762	20.55
7.726e+09	1.76	20.54
7.759e+09	1.758	20.53
7.79e+09	1.756	20.51
7.824e+09	1.756	20.5
7.855e+09	1.754	20.49
7.889e+09	1.753	20.48
7.92e+09	1.759	20.65
7.952e+09	1.758	20.65
7.983e+09	1.756	20.64
8.016e+09	1.755	20.62
8.047e+09	1.753	20.61
8.079e+09	1.752	20.6
8.112e+09	1.75	20.58
8.144e+09	1.749	20.57
8.178e+09	1.747	20.56
8.21e+09	1.745	20.54
8.244e+09	1.745	20.56
8.276e+09	1.743	20.54
8.309e+09	1.741	20.53
8.342e+09	1.739	20.52
8.374e+09	1.737	20.5
8.408e+09	1.739	20.51
8.441e+09	1.743	20.53
8.473e+09	1.741	20.52
8.508e+09	1.739	20.51
8.54e+09	1.738	20.49
8.572e+09	1.736	20.48
8.606e+09	1.737	20.48
8.637e+09	1.735	20.46
8.671e+09	1.733	20.44
8.703e+09	1.731	20.43
8.735e+09	1.731	20.42
8.771e+09	1.729	20.41
8.804e+09	1.728	20.39
8.836e+09	1.726	20.38
8.872e+09	1.723	20.36
8.905e+09	1.722	20.34
8.937e+09	1.72	20.34
8.973e+09	1.719	20.32
9.006e+09	1.717	20.31
9.04e+09	1.718	20.36
9.075e+09	1.717	20.35
9.109e+09	1.716	20.34
9.143e+09	1.714	20.33
9.176e+09	1.712	20.32
9.214e+09	1.717	20.34
9.248e+09	1.715	20.32
9.282e+09	1.714	20.32
9.316e+09	1.712	20.3
9.353e+09	1.711	20.29
9.388e+09	1.71	20.28
9.422e+09	1.708	20.27
9.456e+09	1.707	20.25
9.493e+09	1.706	20.24
9.529e+09	1.704	20.23
9.564e+09	1.702	20.22
9.599e+09	1.701	20.2
9.633e+09	1.699	20.19
9.671e+09	1.698	20.18
9.707e+09	1.696	20.17
9.741e+09	1.695	20.15
9.776e+09	1.693	20.14
9.811e+09	1.692	20.13
9.849e+09	1.69	20.12
9.885e+09	1.689	20.1
9.92e+09	1.687	20.09
9.955e+09	1.685	20.08
9.99e+09	1.684	20.07
1.003e+10	1.683	20.05
1.006e+10	1.681	20.04
1.01e+10	1.68	20.03
1.014e+10	1.678	20.01
1.017e+10	1.677	20
1.021e+10	1.675	19.99
1.024e+10	1.677	19.99
1.028e+10	1.675	19.98
1.032e+10	1.674	19.97
1.036e+10	1.673	19.96
1.039e+10	1.671	19.95
1.043e+10	1.669	19.93
1.047e+10	1.668	19.92
1.05e+10	1.667	19.91
1.054e+10	1.665	19.9
1.058e+10	1.664	19.88
1.062e+10	1.662	19.87
1.065e+10	1.661	19.86
1.069e+10	1.659	19.85
1.073e+10	1.658	19.84
1.077e+10	1.657	19.83
1.08e+10	1.655	19.81
1.084e+10	1.653	19.8
1.088e+10	1.653	19.79
1.092e+10	1.652	19.79
1.096e+10	1.65	19.77
1.099e+10	1.649	19.76
1.103e+10	1.647	19.75
1.107e+10	1.645	19.74
1.111e+10	1.644	19.72
1.115e+10	1.643	19.72
1.118e+10	1.646	19.76
1.122e+10	1.644	19.75
1.126e+10	1.643	19.74
1.13e+10	1.641	19.73
1.134e+10	1.643	19.74
1.137e+10	1.641	19.72
1.141e+10	1.64	19.71
1.145e+10	1.639	19.7
1.149e+10	1.637	19.69
1.153e+10	1.636	19.68
1.157e+10	1.635	19.67
1.161e+10	1.633	19.65
1.164e+10	1.632	19.64
1.168e+10	1.63	19.63
1.172e+10	1.631	19.65
1.176e+10	1.629	19.64
1.18e+10	1.628	19.62
1.184e+10	1.627	19.62
1.188e+10	1.625	19.61
1.192e+10	1.624	19.59
1.195e+10	1.622	19.58
1.199e+10	1.621	19.57
1.203e+10	1.619	19.56
1.207e+10	1.618	19.55
1.211e+10	1.617	19.54
1.215e+10	1.636	20.07
1.219e+10	1.635	20.06
1.223e+10	1.634	20.05
1.227e+10	1.633	20.04
1.23e+10	1.632	20.03
1.234e+10	1.63	20.02
1.238e+10	1.629	20.01
1.242e+10	1.628	20
1.246e+10	1.627	19.99
1.25e+10	1.625	19.98
1.253e+10	1.624	19.96
1.257e+10	1.623	19.95
1.261e+10	1.621	19.95
1.265e+10	1.62	19.94
1.269e+10	1.619	19.92
1.273e+10	1.618	19.92
1.277e+10	1.617	19.91
1.281e+10	1.616	19.9
1.285e+10	1.615	19.89
1.289e+10	1.613	19.88
1.292e+10	1.612	19.87
1.296e+10	1.611	19.86
1.3e+10	1.609	19.85
1.304e+10	1.612	19.9
1.308e+10	1.611	19.89
1.312e+10	1.61	19.88
1.316e+10	1.611	19.87
1.32e+10	1.609	19.87
1.324e+10	1.608	19.86
1.328e+10	1.607	19.85
1.331e+10	1.611	19.89
1.335e+10	1.61	19.88
1.339e+10	1.609	19.87
1.343e+10	1.608	19.86
1.347e+10	1.606	19.85
1.351e+10	1.606	19.85
1.355e+10	1.607	19.85
1.358e+10	1.606	19.84
1.362e+10	1.605	19.83
1.366e+10	1.604	19.82
1.37e+10	1.605	19.82
1.374e+10	1.604	19.81
1.378e+10	1.603	19.81
1.382e+10	1.602	19.8
1.386e+10	1.601	19.79
1.389e+10	1.6	19.78
1.393e+10	1.598	19.77
1.397e+10	1.597	19.76
1.401e+10	1.596	19.75
1.405e+10	1.595	19.74
1.409e+10	1.594	19.73
1.413e+10	1.593	19.72
1.417e+10	1.592	19.72
1.42e+10	1.591	19.71
1.424e+10	1.593	19.89
1.428e+10	1.592	19.88
1.432e+10	1.591	19.87
1.436e+10	1.59	19.86
1.44e+10	1.589	19.86
1.443e+10	1.588	19.85
1.447e+10	1.587	19.84
1.451e+10	1.586	19.83
1.455e+10	1.585	19.82
1.459e+10	1.584	19.81
1.463e+10	1.583	19.8
1.467e+10	1.581	19.79
1.47e+10	1.58	19.79
1.474e+10	1.579	19.78
1.478e+10	1.579	19.77
1.482e+10	1.583	19.79
1.486e+10	1.581	19.78
1.49e+10	1.58	19.77
1.494e+10	1.58	19.76
1.498e+10	1.58	19.91
1.502e+10	1.583	19.92
1.505e+10	1.582	19.91
1.509e+10	1.581	19.9
1.513e+10	1.58	19.89
1.517e+10	1.579	19.88
1.521e+10	1.578	19.88
1.525e+10	1.577	19.87
1.529e+10	1.576	19.86
1.532e+10	1.575	19.85
1.536e+10	1.574	19.85
1.54e+10	1.573	19.84
1.544e+10	1.572	19.83
1.548e+10	1.571	19.82
1.552e+10	1.57	19.81
1.556e+10	1.569	19.8
1.559e+10	1.568	19.79
1.563e+10	1.567	19.79
1.567e+10	1.566	19.78
1.571e+10	1.567	19.77
1.575e+10	1.566	19.77
1.579e+10	1.565	19.76
1.583e+10	1.564	19.75
1.587e+10	1.563	19.75
1.591e+10	1.562	19.74
1.594e+10	1.564	19.73
1.598e+10	1.563	19.72
1.602e+10	1.562	19.72
1.606e+10	1.561	19.71
1.61e+10	1.56	19.7
1.614e+10	1.559	19.69
1.618e+10	1.558	19.68
1.621e+10	1.557	19.67
1.625e+10	1.556	19.66
1.629e+10	1.555	19.66
1.633e+10	1.553	19.65
1.637e+10	1.552	19.64
1.641e+10	1.551	19.63
1.644e+10	1.55	19.62
1.648e+10	1.55	19.62
1.652e+10	1.548	19.61
1.656e+10	1.548	19.6
1.66e+10	1.547	19.59
1.664e+10	1.546	19.58
1.668e+10	1.545	19.58
1.672e+10	1.544	19.57
1.675e+10	1.543	19.56
1.679e+10	1.542	19.55
1.683e+10	1.542	19.55
1.687e+10	1.541	19.54
1.691e+10	1.54	19.53
1.695e+10	1.539	19.53
1.699e+10	1.539	19.52
1.702e+10	1.538	19.51
1.706e+10	1.538	19.51
1.71e+10	1.537	19.5
1.714e+10	1.537	19.5
1.718e+10	1.536	19.49
1.722e+10	1.535	19.48
1.725e+10	1.536	19.61
1.729e+10	1.535	19.6
1.733e+10	1.534	19.59
1.737e+10	1.533	19.59
1.741e+10	1.532	19.58
1.745e+10	1.531	19.57
1.749e+10	1.53	19.56
1.753e+10	1.53	19.56
1.757e+10	1.529	19.55
1.761e+10	1.528	19.54
1.764e+10	1.528	19.55
1.768e+10	1.527	19.54
1.772e+10	1.527	19.54
1.775e+10	1.527	19.53
1.779e+10	1.527	19.53
1.783e+10	1.526	19.52
1.787e+10	1.525	19.51
1.791e+10	1.524	19.5
1.794e+10	1.524	19.5
1.798e+10	1.523	19.49
1.802e+10	1.522	19.48
1.806e+10	1.521	19.48
1.81e+10	1.521	19.47
1.814e+10	1.52	19.46
1.817e+10	1.519	19.46
1.821e+10	1.518	19.45
1.825e+10	1.517	19.44
1.829e+10	1.516	19.44
1.833e+10	1.516	19.43
1.837e+10	1.515	19.43
1.841e+10	1.516	19.43
1.845e+10	1.516	19.43
1.848e+10	1.515	19.42
1.852e+10	1.514	19.41
1.856e+10	1.513	19.4
1.86e+10	1.512	19.4
1.864e+10	1.512	19.4
1.868e+10	1.511	19.39
1.872e+10	1.511	19.39
1.876e+10	1.51	19.38
1.88e+10	1.509	19.37
1.884e+10	1.508	19.36
1.887e+10	1.507	19.36
1.891e+10	1.507	19.35
1.895e+10	1.506	19.34
1.899e+10	1.505	19.34
1.903e+10	1.539	19.47
1.907e+10	1.538	19.47
1.911e+10	1.537	19.46
1.914e+10	1.536	19.46
1.918e+10	1.535	19.45
1.922e+10	1.537	19.46
1.926e+10	1.536	19.45
1.93e+10	1.535	19.44
1.934e+10	1.535	19.44
1.938e+10	1.534	19.43
1.942e+10	1.533	19.42
1.945e+10	1.532	19.42
1.949e+10	1.531	19.41
1.953e+10	1.531	19.4
1.957e+10	1.53	19.4
1.96e+10	1.529	19.39
1.964e+10	1.528	19.38
1.968e+10	1.527	19.38
1.972e+10	1.527	19.37
1.976e+10	1.526	19.37
1.98e+10	1.525	19.36
1.984e+10	1.524	19.35
1.988e+10	1.524	19.35
1.992e+10	1.523	19.34
1.996e+10	1.522	19.34
1.999e+10	1.521	19.33
2.003e+10	1.521	19.32
2.007e+10	1.52	19.32
2.011e+10	1.519	19.31
2.015e+10	1.518	19.3
2.019e+10	1.518	19.31
2.022e+10	1.518	19.3
2.026e+10	1.517	19.29
2.03e+10	1.516	19.29
2.034e+10	1.515	19.28
2.038e+10	1.514	19.28
2.042e+10	1.514	19.27
2.046e+10	1.513	19.27
2.049e+10	1.512	19.26
2.053e+10	1.511	19.26
2.057e+10	1.511	19.25
2.061e+10	1.51	19.25
2.065e+10	1.51	19.24
2.069e+10	1.509	19.24
2.073e+10	1.508	19.23
2.077e+10	1.507	19.22
2.08e+10	1.506	19.22
2.084e+10	1.506	19.21
2.088e+10	1.506	19.21
2.092e+10	1.506	19.21
2.096e+10	1.505	19.21
2.1e+10	1.504	19.2
2.104e+10	1.504	19.2
2.108e+10	1.503	19.19
2.111e+10	1.502	19.18
2.115e+10	1.502	19.18
2.119e+10	1.502	19.17
2.123e+10	1.502	19.17
2.127e+10	1.504	19.18
2.131e+10	1.504	19.17
2.135e+10	1.503	19.17
2.139e+10	1.502	19.16
2.142e+10	1.502	19.16
2.146e+10	1.501	19.15
2.15e+10	1.5	19.14
2.154e+10	1.499	19.14
2.157e+10	1.499	19.13
2.161e+10	1.498	19.13
2.165e+10	1.5	19.13
2.169e+10	1.499	19.13
2.173e+10	1.498	19.12
2.177e+10	1.498	19.12
2.18e+10	1.497	19.11
2.184e+10	1.496	19.1
2.188e+10	1.495	19.1
2.192e+10	1.495	19.09
2.196e+10	1.494	19.09
2.2e+10	1.494	19.08
2.204e+10	1.493	19.08
2.207e+10	1.492	19.07
2.211e+10	1.491	19.07
2.215e+10	1.491	19.06
2.219e+10	1.491	19.07
2.223e+10	1.49	19.06
2.227e+10	1.49	19.06
2.23e+10	1.489	19.05
2.234e+10	1.488	19.05
2.238e+10	1.491	19.04
2.242e+10	1.49	19.04
2.246e+10	1.49	19.03
2.25e+10	1.49	19.03
2.254e+10	1.489	19.02
2.258e+10	1.488	19.02
2.262e+10	1.488	19.01
2.266e+10	1.49	19.03
2.269e+10	1.489	19.02
2.273e+10	1.488	19.01
2.277e+10	1.488	19.01
2.281e+10	1.487	19.01
2.285e+10	1.488	19.11
2.289e+10	1.487	19.1
2.293e+10	1.487	19.1
2.296e+10	1.49	19.13
2.3e+10	1.49	19.12
2.304e+10	1.489	19.12
2.308e+10	1.488	19.11
2.312e+10	1.488	19.11
2.316e+10	1.487	19.1
2.32e+10	1.486	19.09
2.324e+10	1.485	19.09
2.328e+10	1.485	19.08
2.332e+10	1.484	19.08
2.336e+10	1.483	19.07
2.339e+10	1.483	19.07
2.343e+10	1.482	19.06
2.347e+10	1.481	19.06
2.351e+10	1.481	19.05
2.355e+10	1.495	19.06
2.359e+10	1.494	19.05
2.362e+10	1.493	19.05
2.366e+10	1.493	19.04
2.37e+10	1.492	19.04
2.374e+10	1.491	19.03
2.378e+10	1.491	19.03
2.382e+10	1.49	19.02
2.386e+10	1.489	19.02
2.389e+10	1.489	19.01
2.393e+10	1.488	19.01
2.397e+10	1.488	19
2.401e+10	1.487	19
2.405e+10	1.486	18.99
2.409e+10	1.486	18.98
2.413e+10	1.485	18.98
2.417e+10	1.484	18.97
2.42e+10	1.484	18.97
2.424e+10	1.483	18.97
2.428e+10	1.483	18.96
2.432e+10	1.482	18.96
2.436e+10	1.482	18.95
