# version: 0.0.0-207-gf4e294c-dirty
# well_width: 1.3
# ff: 0.3
# N: 21
# walls: 0
# cell dimensions: (6.64348, 6.64348, 6.64348)
# seed: 21
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 120
# min_T: 0.2
# fractional_sample_error after initialization: 1
# min_important_energy after initialization: 104

# transitions_input_filename: /home/perlinm/deft/papers/histogram/data/periodic-ww1.30-ff0.30-N21-tmmc-golden-transitions.dat
# iterations: 44100000
# working moves: 446470298
# total moves: 926100000
# acceptance rate: 0.482097

# min_important_energy: 104

# energy   counts
34  7
35  59
36  346
37  1557
38  6364
39  23677
40  74199
41  209925
42  528979
43  1184678
44  2375878
45  4279414
46  6904367
47  10007682
48  13068271
49  15377501
50  16420322
51  16420349
52  16439474
53  16413814
54  16396954
55  16413098
56  16396808
57  16355083
58  16330837
59  16342934
60  16310367
61  16290770
62  16275842
63  16266068
64  16272470
65  16295252
66  16301585
67  16311356
68  16323738
69  16352600
70  16388229
71  16397468
72  16369478
73  16374081
74  16419549
75  16453812
76  16485410
77  16528650
78  16496089
79  16618452
80  16758732
81  16904949
82  17047945
83  17152042
84  17148647
85  17262077
86  17323041
87  17286973
88  17170838
89  17043827
90  16750732
91  16436596
92  16246144
93  16060359
94  16018387
95  16014435
96  16061311
97  16054712
98  15988133
99  15920238
100  15947458
101  16082912
102  15910855
103  4814
