# round trips	 doserror
17	5.227e+04
39	7.7e+04
71	1.198e+05
104	1.235e+05
147	1.703e+05
199	2.582e+05
256	3.328e+05
307	2.734e+05
382	3.999e+05
460	5.227e+05
528	4.924e+05
618	5.981e+05
706	5.705e+05
807	6.972e+05
917	8.056e+05
1034	9.427e+05
1148	9.966e+05
1284	1.181e+06
1401	1.185e+06
1553	1.333e+06
1698	1.451e+06
1848	1.516e+06
2021	1.642e+06
2186	1.767e+06
2361	1.91e+06
2547	2.077e+06
2735	2.249e+06
2919	2.404e+06
3132	2.605e+06
3336	2.687e+06
3556	2.883e+06
3789	3.116e+06
4023	3.382e+06
4101	1.983e+06
4169	5.347e+04
4415	1.755e+05
4663	2.337e+05
4927	3.685e+05
5196	5.04e+05
5467	6.124e+05
5750	7.02e+05
6054	8.028e+05
6214	5.104e+05
6451	5.942e+05
6713	6.758e+05
7013	8.079e+05
7317	9.267e+05
7645	1.02e+06
7989	1.255e+06
8296	1.298e+06
8660	1.501e+06
8983	1.655e+06
9248	1.689e+06
9594	1.815e+06
9720	8.014e+05
1.001e+04	6.742e+04
1.041e+04	1.447e+05
1.082e+04	2.665e+05
1.124e+04	3.159e+05
1.166e+04	3.817e+05
1.211e+04	5.055e+05
1.237e+04	2.378e+04
1.28e+04	6.992e+04
1.326e+04	1.118e+05
1.371e+04	1.56e+05
1.418e+04	2.072e+05
1.465e+04	2.489e+05
1.514e+04	3.121e+05
1.562e+04	3.506e+05
1.61e+04	4.133e+05
1.649e+04	3.267e+05
1.69e+04	2.827e+05
1.739e+04	3.131e+05
1.788e+04	3.564e+05
1.84e+04	4.083e+05
1.893e+04	4.624e+05
1.946e+04	5.232e+05
1.969e+04	1.71e+04
2.024e+04	5.017e+04
2.078e+04	7.016e+04
2.136e+04	1.04e+05
2.191e+04	1.257e+05
2.249e+04	1.626e+05
2.307e+04	1.812e+05
2.366e+04	2.105e+05
2.426e+04	2.495e+05
2.484e+04	2.702e+05
2.547e+04	3.006e+05
2.609e+04	3.312e+05
2.671e+04	3.657e+05
2.732e+04	3.962e+05
2.796e+04	4.27e+05
2.862e+04	4.584e+05
2.928e+04	4.939e+05
2.994e+04	5.247e+05
3.061e+04	5.666e+05
3.128e+04	5.965e+05
3.195e+04	6.168e+05
3.263e+04	6.513e+05
3.33e+04	6.885e+05
3.372e+04	5.422e+05
3.407e+04	3.738e+05
3.475e+04	4.08e+05
3.541e+04	4.063e+05
3.615e+04	4.45e+05
3.687e+04	4.821e+05
3.759e+04	5.145e+05
3.832e+04	5.534e+05
3.889e+04	4.923e+05
3.964e+04	5.327e+05
4.039e+04	5.677e+05
4.119e+04	6.187e+05
4.196e+04	6.461e+05
4.258e+04	5.76e+05
4.335e+04	6.147e+05
4.416e+04	6.562e+05
4.496e+04	6.98e+05
4.578e+04	7.358e+05
4.657e+04	7.801e+05
4.737e+04	8.224e+05
4.821e+04	8.551e+05
4.907e+04	8.985e+05
4.99e+04	9.38e+05
5.074e+04	9.796e+05
5.162e+04	1.027e+06
5.25e+04	1.077e+06
5.335e+04	1.115e+06
5.42e+04	1.159e+06
5.509e+04	1.198e+06
5.6e+04	1.257e+06
5.688e+04	1.289e+06
5.782e+04	1.338e+06
5.874e+04	1.381e+06
5.966e+04	1.42e+06
6.065e+04	1.484e+06
6.076e+04	1.029e+06
6.166e+04	1.076e+06
6.259e+04	1.118e+06
6.354e+04	1.164e+06
6.45e+04	1.212e+06
6.547e+04	1.255e+06
6.644e+04	1.303e+06
6.745e+04	1.362e+06
6.844e+04	1.41e+06
6.944e+04	1.451e+06
7.046e+04	1.5e+06
7.148e+04	1.555e+06
7.252e+04	1.615e+06
7.352e+04	1.655e+06
7.452e+04	1.703e+06
7.556e+04	1.754e+06
7.662e+04	1.811e+06
7.767e+04	1.857e+06
7.875e+04	1.919e+06
7.984e+04	1.965e+06
8.09e+04	2.016e+06
8.198e+04	2.064e+06
8.308e+04	2.125e+06
8.356e+04	1.814e+06
8.356e+04	1.217e+06
8.356e+04	6.189e+05
8.414e+04	1.601e+04
8.526e+04	4.572e+04
8.641e+04	7.081e+04
8.754e+04	9.878e+04
8.869e+04	1.331e+05
8.983e+04	1.588e+05
9.099e+04	1.848e+05
9.213e+04	2.131e+05
9.33e+04	2.401e+05
9.45e+04	2.734e+05
9.515e+04	1.434e+05
9.631e+04	1.738e+05
9.753e+04	2.076e+05
9.874e+04	2.327e+05
9.995e+04	2.619e+05
1.012e+05	2.918e+05
1.016e+05	1391
1.028e+05	1.659e+04
1.041e+05	3.512e+04
1.053e+05	5.254e+04
1.063e+05	3.399e+04
1.076e+05	4.872e+04
1.088e+05	6.536e+04
1.097e+05	4974
1.108e+05	3160
1.119e+05	5920
1.129e+05	17.54
1.138e+05	2083
1.146e+05	888.9
1.154e+05	1892
1.159e+05	9.255
1.161e+05	2.536
1.162e+05	0.2663
1.163e+05	2.167
1.164e+05	-0.03606
1.165e+05	0.8837
1.166e+05	0.3927
1.167e+05	-0.2304
1.168e+05	-0.4587
1.169e+05	0.1681
1.17e+05	0.1078
1.171e+05	-0.06346
1.172e+05	-0.02767
1.173e+05	-0.1233
1.174e+05	0.1542
1.175e+05	0.3994
1.175e+05	-0.2237
1.176e+05	-0.218
1.177e+05	-0.1987
1.178e+05	-0.06888
1.179e+05	-0.2785
1.181e+05	-0.004205
1.182e+05	-0.0215
1.184e+05	-0.03785
1.185e+05	-0.01864
1.186e+05	-0.2756
1.187e+05	0.3595
1.187e+05	0.123
1.188e+05	0.1358
1.188e+05	-0.1084
1.19e+05	-0.07573
1.191e+05	-0.05982
1.192e+05	0.0811
1.193e+05	-0.09463
1.194e+05	-0.1465
1.196e+05	-0.203
1.197e+05	-0.1899
1.199e+05	-0.07899
1.2e+05	-0.06195
1.202e+05	-0.1448
1.203e+05	-0.1263
1.205e+05	-0.08361
1.206e+05	-0.0607
1.207e+05	-0.1321
1.209e+05	-0.1828
1.21e+05	0.594
1.21e+05	0.3271
1.211e+05	0.08233
1.211e+05	0.009891
1.212e+05	-0.1444
1.213e+05	-0.1476
1.213e+05	-0.1654
1.214e+05	-0.1859
1.216e+05	-0.07376
1.217e+05	-0.1084
1.219e+05	-0.09585
1.22e+05	-0.09792
1.222e+05	-0.1956
1.223e+05	-0.2164
1.225e+05	-0.1945
1.226e+05	-0.2276
1.228e+05	-0.1685
1.23e+05	-0.1067
1.232e+05	-0.01465
1.234e+05	0.07129
1.235e+05	-0.04169
1.236e+05	-0.01094
1.238e+05	0.03881
1.239e+05	-0.09961
1.242e+05	0.001454
1.243e+05	-0.009498
1.244e+05	0.01415
1.246e+05	0.01718
1.247e+05	-0.05543
1.248e+05	0.3899
1.248e+05	0.2373
1.248e+05	0.1318
1.249e+05	0.03416
1.249e+05	-0.06227
1.25e+05	-0.05132
1.252e+05	-0.05455
1.252e+05	-0.07715
1.254e+05	-0.08828
1.255e+05	-0.07584
1.256e+05	-0.071
1.257e+05	-0.1078
1.259e+05	-0.1213
1.261e+05	-0.02798
1.263e+05	0.01808
1.264e+05	-0.02931
1.266e+05	-0.05112
1.267e+05	-0.05549
1.268e+05	-0.09067
1.271e+05	-0.03592
1.272e+05	-0.06002
1.273e+05	-0.1245
1.275e+05	-0.1276
1.277e+05	-0.1512
1.279e+05	-0.1206
1.281e+05	-0.08508
1.284e+05	0.01722
1.285e+05	0.02347
1.287e+05	0.01097
1.289e+05	0.04823
1.29e+05	0.01365
1.292e+05	-0.004961
1.294e+05	-0.03468
1.296e+05	-0.05592
1.297e+05	-0.08692
1.3e+05	-0.05391
1.301e+05	-0.09088
1.302e+05	-0.1217
1.305e+05	-0.09929
1.307e+05	-0.1066
1.308e+05	-0.07866
1.31e+05	-0.09995
1.312e+05	-0.09224
1.314e+05	-0.1042
1.315e+05	-0.09067
1.317e+05	-0.08397
1.319e+05	-0.0715
1.319e+05	0.3374
1.319e+05	0.2331
1.32e+05	0.1889
1.32e+05	0.09606
1.321e+05	0.05399
1.322e+05	0.03294
1.323e+05	0.04278
1.324e+05	-0.01043
1.325e+05	-0.03399
1.326e+05	-0.05967
1.328e+05	-0.05576
1.329e+05	-0.04576
1.33e+05	-0.0662
1.332e+05	-0.06404
1.334e+05	-0.0486
1.336e+05	-0.05643
1.337e+05	-0.06254
1.34e+05	-0.01871
1.341e+05	-0.03184
1.343e+05	-0.03539
1.345e+05	-0.03292
1.347e+05	-0.02473
1.349e+05	-0.0333
1.351e+05	-0.02293
1.353e+05	-0.04378
1.355e+05	-0.03109
1.357e+05	-0.02069
1.359e+05	0.005518
1.36e+05	-0.01574
1.362e+05	-0.03558
1.364e+05	-0.06353
1.366e+05	-0.07315
1.367e+05	-0.1016
1.37e+05	-0.09004
1.372e+05	-0.1027
1.373e+05	-0.134
1.375e+05	-0.1296
