# version: 0.0.0-207-gf4e294c-dirty
# well_width: 1.3
# ff: 0.3
# N: 24
# walls: 0
# cell dimensions: (6.94586, 6.94586, 6.94586)
# seed: 10
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 144
# min_T: 0.2
# fractional_sample_error after initialization: 1
# min_important_energy after initialization: 124

# transitions_input_filename: /home/perlinm/deft/papers/histogram/data/periodic-ww1.30-ff0.30-N24-tmmc-golden-transitions.dat
# iterations: 57600000
# working moves: 673425505
# total moves: 1382400000
# acceptance rate: 0.487142

# energy	samples
57  0
58  3242152
59  1772612
60  1169922
61  831262
62  612468
63  461892
64  355466
65  278109
66  221077
67  178079
68  145186
69  119272
70  98832
71  82809
72  69969
73  59383
74  50827
75  43615
76  37808
77  32846
78  28661
79  25049
80  22029
81  19518
82  17260
83  15322
84  13642
85  12234
86  10940
87  9790
88  8834
89  8001
90  7227
91  6595
92  6008
93  5453
94  5005
95  4560
96  4195
97  3831
98  3490
99  3195
100  2913
101  2664
102  2402
103  2144
104  1899
105  1645
106  1405
107  1220
108  1026
109  871
110  748
111  644
112  554
113  472
114  409
115  337
116  253
117  175
118  65
119  21
120  3
121  1
