0	0.144662
0.106604	0.278675
0.134089	0.0697222
0.156874	0.0932866
0.177212	0.0600808
0.195994	0.0437937
0.21368	0.116511
0.230543	0.0974795
0.246763	0.0503702
0.262462	0.0974933
0.27773	0.0946025
0.292632	0.0532617
0.307223	0.089627
0.321541	0.0791232
0.33562	0.108745
0.349487	0.072674
0.363164	0.105698
0.376671	0.105857
0.390023	0.114956
0.403234	0.085776
0.416316	0.0812346
0.429279	0.0873547
0.442132	0.0732603
0.454884	0.123215
0.467541	0.108612
0.48011	0.0973512
0.492596	0.0930717
0.505005	0.108458
0.517342	0.118789
0.529609	0.112185
0.541812	0.111163
0.553954	0.0920691
0.566038	0.126561
0.578067	0.132557
0.590044	0.118962
0.601971	0.096343
0.61385	0.0889093
0.625684	0.0858991
0.637474	0.0919928
0.649223	0.108778
0.660933	0.102914
0.672604	0.0846223
0.684239	0.116853
0.695838	0.137299
0.707404	0.121597
0.718937	0.130372
0.730438	0.0967236
0.741909	0.131793
0.753352	0.108354
0.764765	0.130146
0.776152	0.102572
0.787512	0.127649
0.798847	0.116716
0.810157	0.119493
0.821443	0.10282
0.832705	0.125326
0.843946	0.113082
0.855164	0.104382
0.866361	0.133187
0.877537	0.121525
0.888694	0.115233
0.89983	0.112592
0.910948	0.14253
0.922048	0.119256
0.933129	0.108387
0.944193	0.109748
0.955239	0.109816
0.966269	0.132424
0.977283	0.128482
0.988281	0.111016
0.999263	0.131046
1.01023	0.120743
1.02118	0.11297
1.03212	0.116506
1.04304	0.116282
1.05395	0.100407
1.06485	0.109865
1.07573	0.113609
1.0866	0.118624
1.09746	0.123436
1.10831	0.104646
1.11914	0.110404
1.12996	0.117268
1.14077	0.126914
1.15157	0.0896638
1.16236	0.104878
1.17313	0.110897
1.1839	0.107782
1.19465	0.109139
1.2054	0.117095
1.21613	0.0978157
1.22686	0.103019
1.23757	0.0950014
1.24828	0.118019
1.25897	0.0980922
1.26966	0.0855293
1.28034	0.0978025
1.291	0.0907717
1.30166	0.0978269
1.31231	0.108655
1.32296	0.0922292
1.33359	0.105382
1.34422	0.109534
1.35483	0.115433
1.36544	0.099824
1.37604	0.0968414
1.38664	0.0969369
1.39722	0.0905132
1.4078	0.0988425
1.41837	0.103191
1.42894	0.0898373
1.4395	0.10563
1.45005	0.100585
1.46059	0.102736
1.47112	0.105089
1.48165	0.103666
1.49218	0.0926199
1.50269	0.105285
1.5132	0.10948
1.52371	0.106536
1.5342	0.0912915
1.54469	0.0988995
1.55518	0.117393
1.56566	0.113038
1.57613	0.0944517
1.5866	0.0972054
1.59706	0.0996543
1.60751	0.101809
1.61796	0.101669
1.62841	0.105278
1.63885	0.105304
1.64928	0.106829
1.65971	0.109588
1.67013	0.103864
1.68055	0.105747
1.69096	0.109017
1.70137	0.120523
1.71177	0.105282
1.72217	0.10565
1.73256	0.113841
1.74295	0.111572
1.75333	0.10973
1.76371	0.1119
1.77408	0.103531
1.78445	0.102747
1.79482	0.106185
1.80517	0.103748
1.81553	0.114789
1.82588	0.117259
1.83623	0.101623
1.84657	0.105036
1.85691	0.115401
1.86724	0.112308
1.87757	0.10642
1.88789	0.116429
1.89822	0.117513
1.90853	0.112225
1.91885	0.114767
1.92915	0.112791
1.93946	0.104384
1.94976	0.122833
1.96006	0.109385
1.97035	0.113026
1.98064	0.123403
1.99093	0.112731
2.00121	0.115326
2.01149	0.11081
2.02176	0.102595
2.03204	0.117591
2.0423	0.110315
2.05257	0.111796
2.06283	0.117862
2.07309	0.128938
2.08334	0.116591
2.09359	0.11549
2.10384	0.107532
2.11409	0.109464
2.12433	0.110826
2.13456	0.11622
2.1448	0.108529
2.15503	0.114094
2.16526	0.111142
2.17548	0.114427
2.1857	0.116272
2.19592	0.108529
2.20614	0.100183
2.21635	0.10855
2.22656	0.106622
2.23677	0.102091
2.24697	0.101551
2.25717	0.11113
2.26737	0.113311
2.27757	0.102045
2.28776	0.106665
2.29795	0.112679
2.30814	0.113181
2.31832	0.11155
2.3285	0.111159
2.33868	0.108576
2.34886	0.112021
2.35903	0.111841
2.3692	0.115408
2.37937	0.107552
2.38953	0.111931
2.3997	0.10245
2.40986	0.105549
2.42001	0.10726
2.43017	0.110672
2.44032	0.114935
2.45047	0.112709
2.46062	0.118274
2.47076	0.113879
2.48091	0.118851
2.49105	0.109366
2.50119	0.107157
2.51132	0.107562
2.52146	0.108336
2.53159	0.110319
2.54171	0.112923
2.55184	0.114927
2.56197	0.110735
2.57209	0.113266
2.58221	0.106155
2.59232	0.116498
2.60244	0.10536
