# version: 0.0.0-205-g2032787-dirty
# well_width: 1.3
# ff: 0.3
# N: 25
# walls: 0
# cell dimensions: (7.04102, 7.04102, 7.04102)
# seed: 8
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 144
# min_T: 0.2
# fractional_sample_error after initialization: 1
# min_important_energy after initialization: 127

# transitions_input_filename: /home/perlinm/deft/papers/histogram/data/periodic-ww1.30-ff0.30-N25-tmmc-golden-transitions.dat
# iterations: 62500000
# working moves: 751565173
# total moves: 1562500000
# acceptance rate: 0.481002

# energy	samples
60  0
61  3447821
62  1875663
63  1235950
64  878979
65  648174
66  489008
67  377139
68  295650
69  235135
70  189707
71  154833
72  127978
73  106426
74  89111
75  75376
76  64084
77  54962
78  47191
79  40810
80  35593
81  31112
82  27270
83  24051
84  21348
85  18897
86  16865
87  15093
88  13596
89  12279
90  11057
91  10016
92  9046
93  8208
94  7413
95  6751
96  6150
97  5577
98  5119
99  4689
100  4297
101  3962
102  3655
103  3360
104  3073
105  2776
106  2499
107  2274
108  2019
109  1800
110  1606
111  1431
112  1257
113  1104
114  973
115  857
116  757
117  638
118  546
119  454
120  388
121  317
122  270
123  195
124  131
125  33
