# version: 0.0.0-207-gf4e294c-dirty
# well_width: 1.3
# ff: 0.3
# N: 23
# walls: 0
# cell dimensions: (6.84802, 6.84802, 6.84802)
# seed: 11
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 132
# min_T: 0.2
# fractional_sample_error after initialization: 1
# min_important_energy after initialization: 117

# transitions_input_filename: /home/perlinm/deft/papers/histogram/data/periodic-ww1.30-ff0.30-N23-tmmc-golden-transitions.dat
# iterations: 52900000
# working moves: 566553530
# total moves: 1216700000
# acceptance rate: 0.465648

# energy	samples
55  0
56  2753484
57  1498021
58  983909
59  693716
60  508171
61  382163
62  292941
63  228615
64  180847
65  144933
66  117667
67  96701
68  80151
69  66953
70  56271
71  47728
72  40626
73  34720
74  29868
75  25875
76  22454
77  19567
78  17183
79  15130
80  13402
81  11866
82  10593
83  9444
84  8365
85  7487
86  6735
87  6059
88  5450
89  4932
90  4454
91  4050
92  3674
93  3357
94  3011
95  2712
96  2424
97  2185
98  1951
99  1719
100  1472
101  1259
102  1061
103  885
104  727
105  624
106  525
107  455
108  372
109  290
110  215
111  173
112  148
113  121
114  101
115  71
116  53
117  1
