# version: 0.0.0-207-gf4e294c-dirty
# well_width: 1.3
# ff: 0.3
# N: 13
# walls: 0
# cell dimensions: (5.662, 5.662, 5.662)
# seed: 11
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 72
# min_T: 0.2
# fractional_sample_error after initialization: 0.00869847
# min_important_energy after initialization: 58

# histogram method: simple flat
# init_iter_limit: 16900000
# iterations: 16900000
# working moves: 116040920
# total moves: 219700000
# acceptance rate: 0.528179

# min_important_energy: 58

# energy   counts
18  5
19  53
20  300
21  1768
22  10112
23  43364
24  157347
25  462873
26  1118232
27  2277637
28  3898510
29  5628432
30  6944155
31  7315024
32  7314804
33  7342299
34  7373063
35  7400432
36  7432494
37  7412744
38  7438833
39  7446505
40  7418158
41  7415094
42  7418932
43  7358123
44  7350227
45  7372926
46  7255531
47  7125548
48  7053356
49  7074053
50  7031072
51  7052024
52  7006122
53  7007182
54  6866854
55  6734684
56  6428918
57  6103384
58  5608826
