# version: 0.0.0-207-gf4e294c-dirty
# well_width: 1.3
# ff: 0.3
# N: 21
# walls: 0
# cell dimensions: (6.64348, 6.64348, 6.64348)
# seed: 11
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 120
# min_T: 0.2
# fractional_sample_error after initialization: 1
# min_important_energy after initialization: 104

# transitions_input_filename: /home/perlinm/deft/papers/histogram/data/periodic-ww1.30-ff0.30-N21-tmmc-golden-transitions.dat
# iterations: 44100000
# working moves: 446731176
# total moves: 926100000
# acceptance rate: 0.482379

# min_important_energy: 104

# energy   counts
34  7
35  101
36  369
37  1536
38  6551
39  24084
40  79022
41  223044
42  564273
43  1272507
44  2549006
45  4581118
46  7372319
47  10696157
48  13917944
49  16390265
50  16396082
51  16373478
52  16377808
53  16352899
54  16318094
55  16295372
56  16291956
57  16314631
58  16301267
59  16290105
60  16291075
61  16318442
62  16331078
63  16291698
64  16281395
65  16292018
66  16277486
67  16284559
68  16328124
69  16336684
70  16346068
71  16319677
72  16280206
73  16288394
74  16290989
75  16327458
76  16319795
77  16314275
78  16290453
79  16225138
80  16200985
81  16115497
82  16016992
83  15963011
84  15994055
85  15969646
86  15988089
87  16076031
88  16141186
89  16287831
90  16544293
91  16792039
92  16978151
93  17088884
94  17013605
95  16944779
96  16827819
97  16754036
98  16562337
99  16649891
100  16721040
101  16838828
102  16604661
103  1307
