# version: 0.0.0-273-g79ef90c-dirty
# well_width: 1.3
# ff: 0.3
# N: 17
# walls: 0
# cell dimensions: (6.19164, 6.19164, 6.19164)
# seed: 9
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 96
# min_T: 0.2
# fractional_sample_error after initialization: 0.00751384
# min_important_energy after initialization: 80

# histogram method: oetmmc
# init_iter_limit: 28900000
# iterations: 28900000
# working moves: 277196461
# total moves: 491300000
# acceptance rate: 0.56421

# energy	samples
41  0
42  3059900
43  1621192
44  1020816
45  685985
46  477900
47  342542
48  251701
49  188460
50  143430
51  110423
52  86556
53  68568
54  54873
55  44192
56  35822
57  29239
58  24020
59  19911
60  16521
61  13788
62  11596
63  9768
64  8272
65  7080
66  6063
67  5128
68  4055
69  3504
70  2868
71  2370
72  1839
73  1336
74  791
75  442
76  225
77  89
78  44
79  24
80  15
81  2
