# version: 0.0.0-205-g2032787-dirty
# well_width: 1.3
# ff: 0.3
# N: 25
# walls: 0
# cell dimensions: (7.04102, 7.04102, 7.04102)
# seed: 9
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 144
# min_T: 0.2
# fractional_sample_error after initialization: 1
# min_important_energy after initialization: 127

# transitions_input_filename: /home/perlinm/deft/papers/histogram/data/periodic-ww1.30-ff0.30-N25-tmmc-golden-transitions.dat
# iterations: 62500000
# working moves: 752083613
# total moves: 1562500000
# acceptance rate: 0.481334

# energy	samples
60  0
61  3471766
62  1885422
63  1243811
64  885013
65  652648
66  493640
67  380885
68  298919
69  238063
70  191686
71  156273
72  128846
73  107076
74  90113
75  76088
76  64694
77  55401
78  47663
79  41350
80  36013
81  31493
82  27710
83  24401
84  21667
85  19233
86  17178
87  15366
88  13755
89  12335
90  11085
91  10038
92  9083
93  8224
94  7481
95  6779
96  6194
97  5661
98  5216
99  4786
100  4381
101  4042
102  3703
103  3401
104  3097
105  2815
106  2550
107  2285
108  2037
109  1809
110  1595
111  1409
112  1249
113  1112
114  974
115  874
116  757
117  670
118  575
119  486
120  420
121  351
122  287
123  209
124  139
125  40
