# version: 0.0.0-205-g2032787-dirty
# well_width: 1.3
# ff: 0.3
# N: 24
# walls: 0
# cell dimensions: (6.94586, 6.94586, 6.94586)
# seed: 9
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 144
# min_T: 0.2
# fractional_sample_error after initialization: 1
# min_important_energy after initialization: 124

# transitions_input_filename: /home/perlinm/deft/papers/histogram/data/periodic-ww1.30-ff0.30-N24-tmmc-golden-transitions.dat
# iterations: 57600000
# working moves: 670309099
# total moves: 1382400000
# acceptance rate: 0.484888

# energy	samples
58  0
59  3055833
60  1653118
61  1085386
62  767460
63  563460
64  424217
65  325574
66  254589
67  202029
68  162470
69  132292
70  108767
71  90077
72  75353
73  63616
74  53883
75  46102
76  39539
77  34027
78  29501
79  25766
80  22457
81  19770
82  17470
83  15541
84  13800
85  12263
86  10966
87  9831
88  8860
89  7957
90  7186
91  6512
92  5899
93  5388
94  4925
95  4468
96  4078
97  3719
98  3373
99  3083
100  2800
101  2557
102  2301
103  2048
104  1816
105  1586
106  1335
107  1147
108  969
109  839
110  739
111  645
112  552
113  477
114  410
115  334
116  260
117  174
118  85
119  30
120  5
121  2
122  2
