#T     nvapor     nliquid       phi(nvap)        phi(nliq)         nparticular
3.011  0.00624585527938  0.134880865877  -0.0169442948391  -0.0169441391011  0.0657649754615
3.021  0.00630308416509  0.13481345175  -0.017145475933  -0.0171455903241  0.0657810450487
3.031  0.00636049897889  0.134745949893  -0.0173479255671  -0.017347772911  0.0657971524727
3.041  0.00641811369016  0.134678467555  -0.017551689279  -0.0175516645133  0.0658132280001
3.051  0.00647591617186  0.134610950595  -0.0177567440462  -0.0177567814155  0.0658292924931
3.061  0.00653391139003  0.134543492472  -0.0179630921577  -0.0179631796085  0.0658453477618
3.071  0.00659209600014  0.134475942323  -0.0181707298263  -0.0181707895085  0.0658614139163
3.081  0.00665046556639  0.134408404194  -0.0183796587891  -0.018379656197  0.0658774729747
3.091  0.00670902455603  0.134340827933  -0.0185898785012  -0.0185897778427  0.0658935290981
3.101  0.00676777120086  0.134273254096  -0.0188013999222  -0.0188013813479  0.065909567226
3.111  0.00682670152148  0.13420567882  -0.019014207561  -0.0190141657466  0.0659255982862
3.121  0.00688582015379  0.134138063488  -0.0192283050682  -0.0192282142426  0.0659416241943
3.131  0.00694512394789  0.134070462975  -0.0194436995436  -0.0194436740226  0.0659576412706
3.141  0.00700460381807  0.134002832498  -0.0196603745627  -0.0196602373106  0.0659736648897
3.151  0.00706427660825  0.133935158639  -0.0198783581993  -0.0198784513484  0.0659896474905
3.161  0.00712412284927  0.133867525719  -0.0200976196686  -0.0200977382817  0.0660056427051
3.171  0.00718415240376  0.133799821083  -0.020318168893  -0.0203182991379  0.0660216239401
3.181  0.00724435200874  0.133732119157  -0.0205399912608  -0.0205398753195  0.0660376391551
3.191  0.00730474051543  0.133664443241  -0.0207631267049  -0.0207632157055  0.0660535901935
3.201  0.00736530071538  0.133596701653  -0.0209875327858  -0.0209875492675  0.066069567855
3.211  0.00742603454373  0.133528975475  -0.0212132190876  -0.0212130674169  0.0660855359294
3.221  0.00748695522851  0.133461226951  -0.0214402184765  -0.0214403703137  0.0661014667196
3.231  0.00754803900345  0.133393447892  -0.0216684778934  -0.0216685192676  0.0661174184189
3.241  0.00760930608473  0.133325653407  -0.0218980353511  -0.021898203596  0.0661333337091
3.251  0.00767073065829  0.13325788337  -0.0221288481119  -0.0221286866768  0.0661492993747
3.261  0.00773233831969  0.133190060188  -0.0223609710438  -0.0223609383264  0.0661652063308
3.271  0.00779411892435  0.133122222428  -0.0225943759091  -0.0225944765648  0.0661810966624
3.281  0.00785606580819  0.133054358835  -0.0228290488217  -0.0228290788144  0.066197005203
3.291  0.0079181780821  0.132986470254  -0.0230649989213  -0.023064916887  0.066212921038
3.301  0.00798046948439  0.13291860864  -0.0233022498496  -0.0233023986895  0.0662287845446
3.311  0.00804291599646  0.132850717656  -0.0235407541725  -0.0235407448543  0.0662446737029
3.321  0.00810553187355  0.13278280817  -0.0237805444919  -0.0237805129613  0.0662605374243
3.331  0.00816831902543  0.132714836825  -0.0240216186297  -0.0240216775086  0.0662763989436
3.341  0.00823126864747  0.132646893762  -0.024263957797  -0.0242639463211  0.0662922588836
3.351  0.00829437727038  0.132578938453  -0.02450757258  -0.0245075064287  0.0663080911974
3.361  0.00835765551637  0.132510934934  -0.02475247015  -0.024752484891  0.0663239274779
3.371  0.00842110193684  0.132442984536  -0.0249986485107  -0.0249988606774  0.0663397290305
3.381  0.0084846909306  0.132374890605  -0.0252460603813  -0.0252459070824  0.0663555873721
3.391  0.00854845216024  0.132306864617  -0.0254947712391  -0.0254946658984  0.0663713798251
3.401  0.00861237902518  0.132238817816  -0.025744758457  -0.025744793336  0.0663871711503
3.411  0.00867645782509  0.132170721934  -0.025996007186  -0.0259960750382  0.0664029537678
3.421  0.00874069377751  0.132102600264  -0.0262485108263  -0.0262484282052  0.0664187487681
3.431  0.00880508693728  0.132034531405  -0.0265022904951  -0.0265021884264  0.0664345217825
3.441  0.00886964111799  0.131966384305  -0.0267573359951  -0.0267572150981  0.0664502883124
3.451  0.00893434956813  0.131898206683  -0.0270136469155  -0.0270135165775  0.0664660370098
3.461  0.0089992133268  0.131830067262  -0.0272712247794  -0.0272711294369  0.0664817781425
3.471  0.00906423512648  0.13176186089  -0.0275300780728  -0.0275301904678  0.066497486089
3.481  0.00912940723047  0.131693677421  -0.0277901723528  -0.0277902131384  0.0665132177498
3.491  0.00919473470005  0.131625455235  -0.0280515365942  -0.0280516336844  0.0665289239944
3.501  0.0092602019946  0.131557142972  -0.0283141304534  -0.0283138904858  0.0665446605606
3.511  0.0093258305781  0.131488931001  -0.0285780149243  -0.0285778677845  0.066560345351
3.521  0.00939161302774  0.131420647865  -0.0288431530386  -0.0288430525704  0.0665760213693
3.531  0.0094575457774  0.131352343508  -0.0291095493211  -0.0291095235255  0.066591699954
3.541  0.0095236272484  0.131283995243  -0.02937719678  -0.0293771983373  0.0666073621252
3.551  0.00958985178572  0.131215669247  -0.0296460928933  -0.0296460583945  0.0666230189384
3.561  0.00965623666262  0.131147318481  -0.0299162687488  -0.0299165422147  0.0666386348452
3.571  0.00972275169501  0.131078910419  -0.0301876529175  -0.0301876934104  0.0666542916038
3.581  0.00978942660884  0.131010489706  -0.0304603172707  -0.0304605014346  0.0666698984862
3.591  0.0098562373887  0.130942049927  -0.0307342092328  -0.0307342737257  0.0666855205806
3.601  0.00992319519597  0.130873624739  -0.0310093513595  -0.0310093287593  0.0667011455763
3.611  0.0099903069596  0.130805169561  -0.0312857631183  -0.0312859354757  0.0667167194091
3.621  0.0100575479977  0.130736675803  -0.0315633873454  -0.0315633590132  0.066732319455
3.631  0.010124941917  0.130668131162  -0.0318422798016  -0.031842342997  0.0667478928508
3.641  0.0101924780394  0.130599608053  -0.0321224095653  -0.0321224992285  0.0667634511798
3.651  0.010260147173  0.130531027257  -0.0324037621413  -0.0324036595637  0.0667790235776
3.661  0.0103279733739  0.130462484898  -0.0326863837009  -0.0326864270369  0.0667945572498
3.671  0.0103959307667  0.130393810401  -0.0329702330995  -0.032970292565  0.0668100852933
3.681  0.010464020466  0.130325204804  -0.0332553069883  -0.0332552321187  0.0668256320576
3.691  0.0105322617945  0.130256599745  -0.0335416360775  -0.0335416436411  0.0668411278846
3.701  0.010600635425  0.130187888472  -0.033829189717  -0.0338291604718  0.0668566359822
3.711  0.0106691544771  0.130119211755  -0.0341179938269  -0.0341181160801  0.0668721137025
3.721  0.0107378025393  0.130050525893  -0.0344080078067  -0.0344080291105  0.0668876107108
3.731  0.0108065969958  0.129981766464  -0.034699277284  -0.0346994686455  0.0669030552921
3.741  0.0108755154797  0.129913005265  -0.0349917465837  -0.0349917781164  0.0669185316127
3.751  0.0109445777747  0.12984422048  -0.0352854682547  -0.03528560286  0.0669339777431
3.761  0.0110137729648  0.129775389991  -0.0355803967762  -0.0355804151634  0.0669494256355
3.771  0.0110830992545  0.129706567827  -0.0358765603184  -0.0358765640419  0.0669648594365
3.781  0.011152559113  0.129637684042  -0.0361739385254  -0.0361738250773  0.0669802875944
3.791  0.0112221587654  0.129568835862  -0.0364725611011  -0.0364725578887  0.066995683616
3.801  0.0112918906576  0.129499890182  -0.0367723890314  -0.0367723244133  0.0670110854546
3.811  0.0113617570384  0.129431036139  -0.0370734630166  -0.0370736063788  0.0670264468857
3.821  0.0114317434228  0.129362037234  -0.0373757226811  -0.0373757289649  0.0670418320115
3.831  0.0115018621019  0.129293063618  -0.0376791917699  -0.037678980835  0.0670572196792
3.841  0.0115721341992  0.129224064576  -0.0379839373755  -0.0379841271464  0.0670725366708
3.851  0.0116425121901  0.129154998238  -0.0382898424404  -0.038289870112  0.0670878948748
3.861  0.0117130342966  0.129085974438  -0.0385969863277  -0.0385971105974  0.0671032213338
3.871  0.0117836654584  0.129016839218  -0.0389053035936  -0.0389051405706  0.0671185688987
3.881  0.0118544452191  0.128947739948  -0.0392148730182  -0.0392148392113  0.0671338655748
3.891  0.0119253517942  0.128878657585  -0.0395256586866  -0.0395258234518  0.0671491370679
3.901  0.0119963694852  0.128809481429  -0.0398376107863  -0.039837570857  0.0671644520236
3.911  0.0120675252989  0.128740277652  -0.0401507850961  -0.0401506989138  0.0671797301111
3.921  0.0121388043267  0.128671046175  -0.0404651713867  -0.0404651096552  0.0671950000675
3.931  0.0122102188018  0.128601857985  -0.0407807750668  -0.0407808723135  0.0672102386961
3.941  0.0122817461693  0.128532548591  -0.0410975366043  -0.0410973747286  0.0672254996792
3.951  0.01235341208  0.128463250564  -0.0414155513626  -0.0414156310098  0.067240708531
3.961  0.0124251918839  0.128393908879  -0.0417347362773  -0.0417347859464  0.0672559287537
3.971  0.0124970932355  0.12832456244  -0.0420551133138  -0.0420550842787  0.0672711528833
3.981  0.0125691307145  0.128255185379  -0.0423767094563  -0.0423768158552  0.0672863306648
3.991  0.0126412842443  0.128185756214  -0.0426994772859  -0.04269950882  0.0673015288616
4.001  0.0127135563021  0.128116332043  -0.0430234389733  -0.0430234043055  0.0673167173287
4.011  0.0127859588489  0.128046905422  -0.0433486117534  -0.0433486880528  0.0673318716887
4.021  0.0128584823774  0.127977404451  -0.043674965694  -0.0436750717656  0.0673470207962
4.031  0.0129311154626  0.127907860056  -0.04400248275  -0.0440023918056  0.0673621802363
4.041  0.0130038763267  0.127838277539  -0.0443312049166  -0.0443310787974  0.0673773112404
4.051  0.0130767678136  0.127768698598  -0.0446611274553  -0.0446610962322  0.0673924259439
4.061  0.013149773112  0.127699100291  -0.0449922253179  -0.0449922112341  0.0674075226561
4.071  0.0132228993729  0.127629471465  -0.0453245203182  -0.0453246488845  0.0674226124973
4.081  0.0132961398967  0.127559764388  -0.0456579615331  -0.0456579309931  0.0674377174164
4.091  0.0133694947189  0.127490076657  -0.045992584592  -0.0459924162376  0.0674528004593
4.101  0.0134429739244  0.127420315037  -0.0463284063486  -0.0463282767267  0.0674678653982
4.111  0.0135165733635  0.127350552376  -0.046665402979  -0.0466652971759  0.0674829110322
4.121  0.0135902947998  0.127280764794  -0.0470035767797  -0.0470035120401  0.0674979454522
4.131  0.0136641334048  0.127210918682  -0.0473429373058  -0.047343022519  0.0675129540715
4.141  0.0137380870739  0.127141072476  -0.0476834529883  -0.0476835468086  0.0675279734548
4.151  0.0138121498989  0.127071171427  -0.0480251314478  -0.0480251702807  0.0675429803733
4.161  0.0138863356551  0.127001291148  -0.0483679856102  -0.0483680248159  0.0675579774213
4.171  0.0139606321618  0.126931289032  -0.0487120104285  -0.0487120757756  0.0675729590814
4.181  0.0140350517514  0.126861334635  -0.0490571966496  -0.0490572512914  0.0675879199892
4.191  0.0141095736702  0.126791281163  -0.0494035395789  -0.0494035221136  0.0676028929864
4.201  0.014184221555  0.126721230796  -0.049751055819  -0.0497510499247  0.067617839821
4.211  0.0142589866041  0.12665115162  -0.0500997399897  -0.0500997973934  0.0676327596142
4.221  0.01433385413  0.126581005164  -0.0504495597335  -0.0504494897857  0.0676477128305
4.231  0.0144088497796  0.126510848998  -0.0508005563888  -0.0508005057239  0.0676626167204
4.241  0.0144839554531  0.126440660501  -0.0511527217878  -0.051152782964  0.0676775031093
4.251  0.0145591656619  0.126370460818  -0.0515060274773  -0.0515060845772  0.0676923988041
4.261  0.0146344947427  0.126300201567  -0.0518604742447  -0.0518604313594  0.0677072746083
4.271  0.0147099309042  0.126229905744  -0.0522160751972  -0.0522159493415  0.0677221581179
4.281  0.0147854835088  0.126159542112  -0.0525728446651  -0.0525727721224  0.0677370119375
4.291  0.014861153722  0.126089224792  -0.0529307718234  -0.0529308168261  0.0677518499095
4.301  0.0149369342413  0.126018820947  -0.0532898258316  -0.0532898335403  0.0677666777724
4.311  0.0150128216869  0.125948379921  -0.0536500310799  -0.0536500412821  0.0677815038988
4.321  0.0150888180808  0.125877884607  -0.0540113778967  -0.0540113699981  0.0677963139234
4.331  0.0151649345544  0.125807416051  -0.0543738809532  -0.0543739531139  0.0678111014204
4.341  0.0152411495989  0.125736855202  -0.0547375036058  -0.0547374977254  0.0678258890284
4.351  0.0153174784358  0.125666266943  -0.0551022713754  -0.0551022273888  0.0678406682223
4.361  0.0153939287497  0.125595632449  -0.0554681998981  -0.05546828006  0.0678554123977
4.371  0.0154704696299  0.125524992592  -0.0558352201693  -0.0558351038622  0.0678701832279
4.381  0.0155471358345  0.125454239512  -0.0562034095272  -0.0562033398802  0.0678849239282
4.391  0.015623913328  0.12538354969  -0.0565727498351  -0.0565728489627  0.067899630865
4.401  0.015700794715  0.12531280752  -0.056943199894  -0.0569433108792  0.0679143403354
4.411  0.0157777828561  0.12524200162  -0.0573147768053  -0.0573148751097  0.0679290407567
4.421  0.0158548736504  0.1251711071  -0.0576874718863  -0.0576874843152  0.0679437563654
4.431  0.0159320789049  0.12510024184  -0.0580613107421  -0.0580613515988  0.0679584214439
4.441  0.016009396005  0.125029318459  -0.0584362756472  -0.058436347045  0.0679730996427
4.451  0.016086813157  0.124958351595  -0.0588123421706  -0.0588122914007  0.0679877559641
4.461  0.0161643477271  0.124887336657  -0.059189559919  -0.0591895812531  0.0680023980051
4.471  0.0162419890886  0.12481631781  -0.0595678932599  -0.0595679496419  0.0680170185941
4.481  0.0163197331014  0.124745183327  -0.0599473477521  -0.0599474501118  0.0680316481595
4.491  0.0163975803082  0.124674096832  -0.0603278967495  -0.0603278901794  0.0680462659438
4.501  0.0164755427761  0.124602906515  -0.0607095739123  -0.0607095374991  0.0680608505349
4.511  0.0165535998956  0.124531681699  -0.0610923707407  -0.0610923368835  0.0680754514369
4.521  0.016631778824  0.124460478625  -0.0614762953884  -0.0614763588904  0.0680900208816
4.531  0.0167100540232  0.124389176039  -0.0618612942513  -0.061861212837  0.0681045980111
4.541  0.0167884413897  0.124317810928  -0.0622474342095  -0.0622474083688  0.068119139427
4.551  0.0168669298204  0.124246448576  -0.0626346820677  -0.0626347072845  0.0681336718272
4.561  0.0169455287484  0.124175013059  -0.0630230273238  -0.0630230425889  0.0681482044384
4.571  0.0170242318149  0.124103558303  -0.0634124696469  -0.0634124227951  0.0681627221768
4.581  0.0171030426797  0.124032034115  -0.063803033602  -0.0638030367545  0.0681772203992
4.591  0.0171819542511  0.123960506356  -0.0641946917628  -0.0641946942933  0.068191701728
4.601  0.0172609804612  0.123888934923  -0.0645874576115  -0.064587502729  0.0682061877196
4.611  0.0173400997718  0.12381725424  -0.0649813103476  -0.0649813223466  0.0682206691627
4.621  0.0174193328216  0.123745621125  -0.065376274186  -0.0653763360452  0.0682351096856
4.631  0.0174986690084  0.123673875186  -0.0657723165106  -0.0657723212953  0.0682495665266
4.641  0.01757810307  0.123602103502  -0.0661694466454  -0.0661693549688  0.0682639961283
4.651  0.0176576490072  0.123530300016  -0.0665677045233  -0.0665677264847  0.0682784259534
4.661  0.017737298468  0.123458447645  -0.0669670422886  -0.0669671083185  0.0682928169036
4.671  0.0178170541981  0.123386505847  -0.0673674695508  -0.0673675774756  0.0683072112405
4.681  0.0178969161488  0.123314574367  -0.0677689817104  -0.0677691114738  0.0683215965003
4.691  0.0179768632667  0.123242510138  -0.0681715451132  -0.0681714890601  0.068335994827
4.701  0.0180569347524  0.123170474502  -0.0685752269647  -0.0685751813763  0.0683503434888
4.711  0.0181371009774  0.123098414737  -0.0689799881211  -0.068979928312  0.0683647067081
4.721  0.0182173786893  0.123026225737  -0.0693858422727  -0.0693858316994  0.0683790292037
4.731  0.018297753136  0.12295404675  -0.0697927575103  -0.0697926848972  0.0683933785509
4.741  0.0183782385014  0.122881858324  -0.0702007799754  -0.0702008071948  0.0684076743438
4.751  0.0184588222095  0.122809550642  -0.0706098519938  -0.0706098208298  0.068421984783
4.761  0.0185395231436  0.122737171714  -0.0710200300895  -0.0710201114785  0.0684362582203
4.771  0.0186203115957  0.122664781445  -0.0714312451605  -0.071431229611  0.0684505574696
4.781  0.0187012054444  0.12259235793  -0.0718435544532  -0.0718435627354  0.0684648161219
4.791  0.0187822122365  0.122519889663  -0.0722569474416  -0.0722570486533  0.0684790635674
4.801  0.0188633056884  0.122447336996  -0.0726713670026  -0.0726713238602  0.0684933188456
4.811  0.0189445099092  0.122374730302  -0.0730868676081  -0.0730867527658  0.0685075704653
4.821  0.0190258227346  0.122302097479  -0.0735034520664  -0.0735033605652  0.0685217905382
4.831  0.0191072372506  0.122229433061  -0.0739211098397  -0.07392108655  0.068535981838
4.841  0.0191887538895  0.12215666377  -0.0743398167168  -0.0743397840962  0.0685501913298
4.851  0.0192703712411  0.122083893576  -0.074759582818  -0.0747595268719  0.0685643755443
4.861  0.0193520999536  0.122011050033  -0.0751804283348  -0.0751804505956  0.0685785550992
4.871  0.0194339254755  0.121938116601  -0.0756023109685  -0.0756022962455  0.0685927199844
4.881  0.0195158541503  0.12186519692  -0.0760252636246  -0.0760252793287  0.0686068739214
4.891  0.0195978844627  0.121792200948  -0.0764492533709  -0.0764492020525  0.0686210106685
4.901  0.0196800237333  0.121719097744  -0.0768743101792  -0.0768742594103  0.068635138655
4.911  0.0197622654521  0.121646019111  -0.0773004412086  -0.0773005022346  0.0686492456885
4.921  0.0198446122293  0.121572824464  -0.0777276082866  -0.0777277026358  0.0686633477917
4.931  0.0199270424023  0.121499603901  -0.0781557848439  -0.078155707747  0.068677460791
4.941  0.0200096109087  0.121426338294  -0.0785850732204  -0.0785851498328  0.0686915169587
4.951  0.0200922526872  0.121352971327  -0.0790153631306  -0.0790153650023  0.0687055968739
4.961  0.0201750106213  0.121279550929  -0.0794467121245  -0.0794467107147  0.0687196547982
4.971  0.0202578663564  0.121206134769  -0.079879094375  -0.0798790388442  0.0687337191373
4.981  0.0203408315095  0.121132606114  -0.0803125369864  -0.0803125192113  0.0687477341988
4.991  0.020423898905  0.12105908294  -0.0807470210158  -0.0807470454935  0.068761754402
5.001  0.0205070704416  0.120985460486  -0.0811825451702  -0.0811826174371  0.0687757693979
5.011  0.0205903348456  0.120911755136  -0.0816190721831  -0.0816190235115  0.0687897788026
5.021  0.0206737217689  0.120838013834  -0.08205668644  -0.082056767132  0.0688037557128
5.031  0.0207572001303  0.120764210083  -0.0824952936739  -0.082495302978  0.0688177364016
5.041  0.0208407785248  0.12069038761  -0.0829349437032  -0.0829349301587  0.0688316947926
5.051  0.0209244595068  0.12061643802  -0.0833756101744  -0.0833755031647  0.0688456672738
5.061  0.0210082522666  0.120542444828  -0.0838173251305  -0.0838172141962  0.0688596085554
5.071  0.0210921513535  0.120468428612  -0.0842600777187  -0.0842600068925  0.0688735398763
5.081  0.0211761569659  0.120394335021  -0.0847038875832  -0.0847039992712  0.0688874326567
5.091  0.021260261918  0.120320187213  -0.0851486712122  -0.0851487233514  0.0689013433016
5.101  0.0213444536731  0.120245975046  -0.0855944575655  -0.0855943532611  0.0689152528379
5.111  0.0214287839469  0.120171672191  -0.0860413242097  -0.0860413325263  0.0689291341947
5.121  0.0215131959506  0.1200973299  -0.0864891859527  -0.0864891879914  0.0689429985068
5.131  0.0215977207591  0.120022919674  -0.0869380642215  -0.0869380475238  0.0689568614464
5.141  0.0216823580867  0.119948479065  -0.0873879874232  -0.0873880752643  0.0689707049952
5.151  0.021767073153  0.119873926668  -0.0878388918479  -0.0878389250609  0.0689845496083
5.161  0.021851903588  0.119799316501  -0.0882908006376  -0.0882907330983  0.0689983806212
5.171  0.0219368469517  0.119724679547  -0.0887437673698  -0.0887437992009  0.0690121847187
5.181  0.0220218872467  0.119649932233  -0.0891977126754  -0.0891976954545  0.0690259953204
5.191  0.0221070370037  0.119575098372  -0.0896526637644  -0.0896525780301  0.0690398003522
5.201  0.0221923060737  0.119500232906  -0.0901086542462  -0.0901086347448  0.069053583598
5.211  0.0222776689433  0.119425308261  -0.0905656459858  -0.0905656654312  0.0690673318571
5.221  0.0223631307658  0.119350366501  -0.0910236304914  -0.0910236316396  0.0690810966349
5.231  0.0224487118397  0.11927527309  -0.091482641056  -0.0914827175825  0.069094839484
5.241  0.0225343902795  0.119200129871  -0.0919426374916  -0.0919427154862  0.0691085590902
5.251  0.0226201682022  0.119124937713  -0.0924036028561  -0.0924035436299  0.0691222955519
5.261  0.0227060664878  0.119049688156  -0.0928656328126  -0.0928657121029  0.0691360030767
5.271  0.0227920629895  0.118974347063  -0.0933286213284  -0.0933286691377  0.0691497003917
5.281  0.022878160885  0.118898915795  -0.0937925974849  -0.0937925748047  0.0691633997351
5.291  0.0229643745256  0.118823461826  -0.0942575864142  -0.0942575659092  0.0691770717636
5.301  0.0230506979814  0.118747904349  -0.0947235782814  -0.094723596695  0.0691907213963
5.311  0.0231371241467  0.118672287038  -0.0951905425058  -0.0951905157578  0.0692043925831
5.321  0.023223648172  0.1185966043  -0.0956585094132  -0.0956584853307  0.0692180338123
5.331  0.0233102945998  0.118520842691  -0.0961274610331  -0.0961274192324  0.0692316777393
5.341  0.023397052487  0.118445007841  -0.0965974190372  -0.0965974334251  0.0692452787958
5.351  0.0234839037861  0.11836908942  -0.0970683586706  -0.0970684078189  0.0692588915085
5.361  0.0235708805113  0.118293144331  -0.097540267418  -0.0975402857879  0.0692724935986
5.371  0.0236579467018  0.118217079076  -0.0980131740961  -0.0980132181867  0.0692860653391
5.381  0.0237451331847  0.118140950021  -0.0984870577037  -0.0984871053761  0.0692996368541
5.391  0.0238324247219  0.11806474116  -0.0989619017775  -0.0989618718757  0.0693132042295
5.401  0.0239198379553  0.117988474217  -0.0994377686614  -0.0994378322  0.069326753045
5.411  0.0240073468121  0.117912114628  -0.0999145999772  -0.0999147025132  0.0693402809328
5.421  0.024094973598  0.117835638224  -0.100392384115  -0.100392432514  0.0693538191042
5.431  0.0241826986885  0.117759168954  -0.10087116912  -0.100871263225  0.069367345357
5.441  0.0242705322102  0.117682571919  -0.101350900881  -0.101350936195  0.0693808579442
5.451  0.0243584841816  0.117605890117  -0.101831594411  -0.101831531079  0.0693943707529
5.461  0.0244465537999  0.11752917084  -0.102313303865  -0.10231331433  0.0694078418452
5.471  0.0245347346939  0.117452353631  -0.102795955395  -0.10279593507  0.0694213120982
5.481  0.0246230374097  0.117375462477  -0.103279637264  -0.103279821096  0.0694347507058
5.491  0.0247114080543  0.117298427882  -0.103764167635  -0.103764110843  0.069448246513
5.501  0.0247999303454  0.117221361204  -0.1042497423  -0.104249742185  0.0694616699083
5.511  0.0248885588345  0.117144256031  -0.104736270196  -0.104736287025  0.0694750868726
5.521  0.0249773021149  0.11706704165  -0.105223770367  -0.105223840484  0.0694885076866
5.531  0.0250661432909  0.116989718923  -0.105712199683  -0.105712205872  0.0695019156274
5.541  0.0251551000666  0.116912305373  -0.106201593537  -0.106201554712  0.0695153355435
5.551  0.0252441839792  0.1168348361  -0.106691968906  -0.106691970407  0.069528696065
5.561  0.0253333782823  0.11675726674  -0.107183309859  -0.107183383257  0.0695420507025
5.571  0.0254226648676  0.116679606699  -0.107675546746  -0.107675478133  0.0695554424879
5.581  0.0255120953933  0.116601880279  -0.108168797337  -0.10816880173  0.0695687746082
5.591  0.0256016445761  0.11652409892  -0.108662991961  -0.108663038502  0.0695821161696
5.601  0.025691292778  0.116446147011  -0.109158127673  -0.109158180538  0.0695954371467
5.611  0.0257810489732  0.116368151633  -0.109654196388  -0.109654196816  0.0696087608445
5.621  0.0258709323086  0.116290096257  -0.110151214287  -0.110151165888  0.0696220653216
5.631  0.0259609332834  0.116211911188  -0.110649186958  -0.110649117563  0.0696353744401
5.641  0.0260510471392  0.116133631586  -0.111148109351  -0.11114803369  0.0696486628574
5.651  0.0261412897984  0.116055344781  -0.11164800272  -0.111648013173  0.0696619160212
5.661  0.0262316491207  0.115976882332  -0.112148819076  -0.112148847111  0.0696751764349
5.671  0.0263221053232  0.115898320686  -0.112650544907  -0.112650481802  0.0696884465206
5.681  0.026412727394  0.115819754301  -0.113153290981  -0.113153409378  0.0697016503712
5.691  0.0265034006584  0.11574099083  -0.113656849009  -0.113656720534  0.0697149170412
5.701  0.0265942539149  0.115662206243  -0.114161468207  -0.114161510566  0.0697281101391
5.711  0.026685191596  0.115583320307  -0.114666968177  -0.11466699606  0.0697413274889
5.721  0.0267762578568  0.115504303995  -0.115173381013  -0.115173322938  0.0697545225227
5.731  0.0268674586757  0.115425250198  -0.115680782459  -0.115680822257  0.0697677010307
5.741  0.0269587682916  0.11534604748  -0.116189087413  -0.116189131459  0.0697808556585
5.751  0.027050212397  0.115266782858  -0.116698337128  -0.116698432267  0.0697940204808
5.761  0.0271417585239  0.115187392541  -0.117208474916  -0.117208487781  0.0698071827817
5.771  0.027233436106  0.115107920256  -0.117719566959  -0.117719584236  0.0698203245001
5.781  0.02732524195  0.115028334999  -0.118231598212  -0.118231661284  0.0698334451273
5.791  0.0274171625667  0.114948656942  -0.118744522933  -0.118744530819  0.0698465822487
5.801  0.0275092039312  0.11486889576  -0.119258378894  -0.119258356459  0.0698596667525
5.811  0.0276013872415  0.11478901248  -0.119773174641  -0.119773177623  0.0698727730571
5.821  0.0276936854525  0.114709071707  -0.120288883339  -0.120288886508  0.0698858730362
5.831  0.0277861035707  0.114628957803  -0.120805493686  -0.1208054411  0.0698989441191
5.841  0.027878675656  0.11454879965  -0.121323076012  -0.121323135431  0.0699120080103
5.851  0.0279713477832  0.114468537424  -0.121841530733  -0.121841563459  0.069925046866
5.861  0.0280641584857  0.114388147072  -0.122360908241  -0.122360936895  0.0699381035455
5.871  0.0281570783881  0.114307652545  -0.122881185744  -0.122881166934  0.0699511393847
5.881  0.0282501529082  0.114227084917  -0.123402409411  -0.123402445014  0.0699641575292
5.891  0.0283433394232  0.114146350716  -0.123924506707  -0.123924481423  0.0699771673724
5.901  0.0284366638878  0.114065570665  -0.124447546999  -0.124447560245  0.0699901669595
5.911  0.0285301140201  0.113984598035  -0.12497147201  -0.124971451047  0.0700031578674
5.921  0.0286236932888  0.113903593332  -0.125496327116  -0.12549633949  0.0700161319314
5.931  0.0287174150913  0.113822458377  -0.126022073783  -0.126022075692  0.0700291002055
5.941  0.0288112617894  0.113741240238  -0.126548724508  -0.126548713569  0.0700420733579
5.951  0.0289052406778  0.113659871131  -0.127076271553  -0.127076226594  0.070055005459
5.961  0.0289993573573  0.113578433067  -0.127604755787  -0.127604779012  0.0700679267106
5.971  0.0290936037826  0.113496853842  -0.128134122196  -0.12813415838  0.0700808556981
5.981  0.0291879908486  0.113415164937  -0.128664382172  -0.128664413625  0.0700937614501
5.991  0.0292824970296  0.113333339994  -0.129195516679  -0.129195475102  0.0701066781415
6.001  0.0293771455481  0.113251430648  -0.129727578883  -0.129727552585  0.0701195652034
6.011  0.0294719371036  0.113169377972  -0.130260539638  -0.130260536455  0.0701324621605
6.021  0.0295668738685  0.113087261746  -0.13079440993  -0.130794472272  0.0701453096891
6.031  0.0296619304591  0.113004972858  -0.131329124941  -0.131329116062  0.0701581941887
6.041  0.0297571438858  0.112922595095  -0.131864777616  -0.131864826334  0.0701710113419
6.051  0.0298524848411  0.112840052754  -0.132401282039  -0.132401279876  0.070183870045
6.061  0.029947955226  0.112757440182  -0.132938682201  -0.132938647608  0.0701967015597
6.071  0.0300435933917  0.112674681765  -0.133477014019  -0.133477067492  0.0702095086181
6.081  0.0301393525759  0.112591805272  -0.134016183604  -0.134016190371  0.0702223342949
6.091  0.0302352432873  0.112508799309  -0.134556228872  -0.13455616298  0.0702351395533
6.101  0.0303313130206  0.112425730863  -0.135097208742  -0.13509720759  0.0702479219882
6.111  0.0304275079757  0.112342439513  -0.135639057203  -0.135639081731  0.0702606854949
6.121  0.0305238487481  0.112259060377  -0.136181762552  -0.136181746392  0.070273444565
6.131  0.0306203257743  0.11217558253  -0.136725362267  -0.13672534333  0.0702862155243
6.141  0.0307169573792  0.112091959915  -0.137269851798  -0.1372698587  0.0702989527928
6.151  0.0308137182085  0.112008207026  -0.137815170726  -0.137815075765  0.0703117078789
6.161  0.0309106498782  0.111924336619  -0.13836141255  -0.138361338439  0.0703244182342
