0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.200001	0.200001	0.200001	0.200001	0.200001	0.200001	0.200001	0.200001	0.200001	0.200001	0.200001	0.200001	0.2	0.2	0.2	0.2	0.199999	0.199999	0.199999	0.199998	0.199998	0.199998	0.199998	0.199997	0.199997	0.199997	0.199997	0.199997	0.199997	0.199996	0.199997	0.199997	0.199997	0.199997	0.199998	0.199998	0.199998	0.199999	0.199999	0.2	0.2	0.200001	0.200002	0.200002	0.200003	0.200004	0.200004	0.200005	0.200006	0.200007	0.200007	0.200008	0.200008	0.200009	0.200009	0.200009	0.20001	0.20001	0.200011	0.200011	0.200011	0.200012	0.200012	0.200012	0.200012	0.200013	0.200013	0.200013	0.200013	0.200013	0.200014	0.200014	0.200014	0.200013	0.200013	0.200013	0.200013	0.200013	0.200012	0.200012	0.200012	0.200012	0.200011	0.200011	0.200011	0.20001	0.20001	0.200009	0.200009	0.200009	0.200008	0.200008	0.200007	0.200007	0.200006	0.200005	0.200004	0.200004	0.200003	0.200002	0.200002	0.200001	0.2	0.2	0.199999	0.199999	0.199998	0.199998	0.199998	0.199997	0.199997	0.199997	0.199997	0.199996	0.199997	0.199997	0.199997	0.199997	0.199997	0.199997	0.199998	0.199998	0.199998	0.199998	0.199999	0.199999	0.199999	0.2	0.2	0.2	0.2	0.200001	0.200001	0.200001	0.200001	0.200001	0.200001	0.200001	0.200001	0.200001	0.200001	0.200001	0.200001	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	
0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.200001	0.200001	0.200001	0.200001	0.200001	0.200001	0.200001	0.200001	0.200001	0.200001	0.200001	0.200001	0.2	0.2	0.2	0.2	0.199999	0.199999	0.199999	0.199998	0.199998	0.199998	0.199998	0.199997	0.199997	0.199997	0.199997	0.199997	0.199997	0.199997	0.199997	0.199997	0.199997	0.199997	0.199998	0.199998	0.199998	0.199999	0.199999	0.2	0.200001	0.200001	0.200002	0.200003	0.200003	0.200003	0.200005	0.200006	0.200006	0.200006	0.200007	0.200007	0.200008	0.200009	0.200009	0.20001	0.20001	0.20001	0.200011	0.200011	0.200011	0.200012	0.200012	0.200012	0.200012	0.200012	0.200012	0.200012	0.200013	0.200012	0.200012	0.200011	0.200012	0.200012	0.200013	0.200012	0.200012	0.200012	0.200012	0.200012	0.200012	0.200012	0.200011	0.200011	0.200011	0.20001	0.20001	0.20001	0.200009	0.200009	0.200008	0.200007	0.200007	0.200006	0.200006	0.200006	0.200005	0.200003	0.200003	0.200003	0.200002	0.200001	0.200001	0.2	0.199999	0.199999	0.199998	0.199998	0.199998	0.199997	0.199997	0.199997	0.199997	0.199997	0.199997	0.199997	0.199997	0.199997	0.199997	0.199997	0.199998	0.199998	0.199998	0.199998	0.199999	0.199999	0.199999	0.2	0.2	0.2	0.2	0.200001	0.200001	0.200001	0.200001	0.200001	0.200001	0.200001	0.200001	0.200001	0.200001	0.200001	0.200001	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	
0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.200001	0.200001	0.200001	0.200001	0.200001	0.200001	0.200001	0.200001	0.200001	0.200001	0.200001	0.2	0.2	0.2	0.2	0.2	0.199999	0.199999	0.199999	0.199998	0.199998	0.199998	0.199998	0.199997	0.199997	0.199997	0.199997	0.199997	0.199997	0.199997	0.199997	0.199997	0.199998	0.199998	0.199998	0.199998	0.199999	0.199999	0.2	0.2	0.200001	0.200002	0.200002	0.200003	0.200003	0.200005	0.200005	0.200005	0.200006	0.200007	0.200007	0.200008	0.200008	0.200008	0.200008	0.200009	0.200009	0.20001	0.20001	0.20001	0.20001	0.20001	0.200011	0.200011	0.200011	0.200011	0.200011	0.200011	0.200011	0.200012	0.200012	0.200012	0.200012	0.200012	0.200011	0.200011	0.200011	0.200011	0.200011	0.200011	0.200011	0.20001	0.20001	0.20001	0.20001	0.20001	0.200009	0.200009	0.200008	0.200008	0.200008	0.200008	0.200007	0.200007	0.200006	0.200005	0.200005	0.200005	0.200003	0.200003	0.200002	0.200002	0.200001	0.2	0.2	0.199999	0.199999	0.199998	0.199998	0.199998	0.199998	0.199997	0.199997	0.199997	0.199997	0.199997	0.199997	0.199997	0.199997	0.199997	0.199998	0.199998	0.199998	0.199998	0.199999	0.199999	0.199999	0.2	0.2	0.2	0.2	0.2	0.200001	0.200001	0.200001	0.200001	0.200001	0.200001	0.200001	0.200001	0.200001	0.200001	0.200001	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	
0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.200001	0.200001	0.200001	0.200001	0.200001	0.200001	0.200001	0.200001	0.2	0.2	0.2	0.2	0.2	0.2	0.199999	0.199999	0.199999	0.199999	0.199998	0.199998	0.199998	0.199998	0.199998	0.199998	0.199998	0.199997	0.199998	0.199998	0.199998	0.199998	0.199998	0.199998	0.199999	0.199999	0.2	0.2	0.200001	0.200001	0.200002	0.200002	0.200002	0.200003	0.200004	0.200004	0.200004	0.200005	0.200006	0.200006	0.200006	0.200007	0.200007	0.200007	0.200008	0.200008	0.200008	0.200009	0.200009	0.200009	0.200009	0.200009	0.200009	0.200009	0.200009	0.200009	0.200009	0.200009	0.200009	0.200009	0.200008	0.200008	0.200008	0.200008	0.200008	0.200009	0.200009	0.200009	0.200009	0.200009	0.200009	0.200009	0.200009	0.200009	0.200009	0.200009	0.200009	0.200009	0.200008	0.200008	0.200008	0.200007	0.200007	0.200007	0.200006	0.200006	0.200006	0.200005	0.200004	0.200004	0.200004	0.200003	0.200002	0.200002	0.200002	0.200001	0.200001	0.2	0.2	0.199999	0.199999	0.199998	0.199998	0.199998	0.199998	0.199998	0.199998	0.199997	0.199998	0.199998	0.199998	0.199998	0.199998	0.199998	0.199998	0.199999	0.199999	0.199999	0.199999	0.2	0.2	0.2	0.2	0.2	0.2	0.200001	0.200001	0.200001	0.200001	0.200001	0.200001	0.200001	0.200001	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	
0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.200001	0.200001	0.200001	0.200001	0.200001	0.200001	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.199999	0.199999	0.199999	0.199999	0.199999	0.199998	0.199998	0.199998	0.199998	0.199998	0.199998	0.199998	0.199998	0.199998	0.199998	0.199999	0.199999	0.199999	0.2	0.2	0.2	0.200001	0.200001	0.200002	0.200002	0.200003	0.200003	0.200004	0.200004	0.200004	0.200005	0.200006	0.200005	0.200005	0.200006	0.200007	0.200006	0.200007	0.200007	0.200007	0.200006	0.200006	0.200006	0.200006	0.200006	0.200007	0.200006	0.200006	0.200006	0.200006	0.200006	0.200006	0.200006	0.200006	0.200006	0.200006	0.200007	0.200007	0.200007	0.200006	0.200006	0.200006	0.200006	0.200006	0.200006	0.200006	0.200006	0.200006	0.200006	0.200007	0.200006	0.200006	0.200006	0.200006	0.200006	0.200007	0.200007	0.200007	0.200006	0.200007	0.200006	0.200005	0.200005	0.200006	0.200005	0.200004	0.200004	0.200004	0.200003	0.200003	0.200002	0.200002	0.200001	0.200001	0.2	0.2	0.2	0.199999	0.199999	0.199999	0.199998	0.199998	0.199998	0.199998	0.199998	0.199998	0.199998	0.199998	0.199998	0.199998	0.199999	0.199999	0.199999	0.199999	0.199999	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.200001	0.200001	0.200001	0.200001	0.200001	0.200001	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	
0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.199999	0.199999	0.199999	0.199999	0.199999	0.199999	0.199999	0.199999	0.199998	0.199999	0.199998	0.199999	0.199999	0.199999	0.199999	0.199999	0.199999	0.2	0.2	0.200001	0.200001	0.200001	0.200002	0.200002	0.200002	0.200003	0.200003	0.200004	0.200004	0.200004	0.200005	0.200005	0.200005	0.200005	0.200006	0.200006	0.200006	0.200005	0.200006	0.200005	0.200005	0.200005	0.200005	0.200005	0.200005	0.200004	0.200004	0.200003	0.200004	0.200003	0.200003	0.200003	0.200003	0.200002	0.200002	0.200002	0.200002	0.200001	0.200001	0.200001	0.200001	0.200001	0.200002	0.200002	0.200002	0.200002	0.200003	0.200003	0.200003	0.200003	0.200004	0.200003	0.200004	0.200004	0.200005	0.200005	0.200005	0.200005	0.200005	0.200005	0.200006	0.200005	0.200006	0.200006	0.200006	0.200005	0.200005	0.200005	0.200005	0.200004	0.200004	0.200004	0.200003	0.200003	0.200002	0.200002	0.200002	0.200001	0.200001	0.200001	0.2	0.2	0.199999	0.199999	0.199999	0.199999	0.199999	0.199999	0.199998	0.199999	0.199998	0.199999	0.199999	0.199999	0.199999	0.199999	0.199999	0.199999	0.199999	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	
0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.199999	0.199999	0.199999	0.199999	0.199999	0.199999	0.199999	0.199999	0.199999	0.199999	0.199999	0.199999	0.199999	0.199999	0.2	0.2	0.2	0.200001	0.200001	0.200002	0.200002	0.200002	0.200003	0.200003	0.200004	0.200004	0.200004	0.200005	0.200005	0.200005	0.200006	0.200006	0.200005	0.200005	0.200006	0.200005	0.200004	0.200005	0.200005	0.200004	0.200004	0.200003	0.200003	0.200002	0.200001	0.200001	0.200001	0.2	0.2	0.199999	0.199999	0.199999	0.199998	0.199998	0.199998	0.199998	0.199997	0.199997	0.199998	0.199998	0.199998	0.199998	0.199998	0.199997	0.199997	0.199998	0.199998	0.199998	0.199998	0.199999	0.199999	0.199999	0.2	0.2	0.200001	0.200001	0.200001	0.200002	0.200003	0.200003	0.200004	0.200004	0.200005	0.200005	0.200004	0.200005	0.200006	0.200005	0.200005	0.200006	0.200006	0.200005	0.200005	0.200005	0.200004	0.200004	0.200004	0.200003	0.200003	0.200002	0.200002	0.200002	0.200001	0.200001	0.2	0.2	0.2	0.199999	0.199999	0.199999	0.199999	0.199999	0.199999	0.199999	0.199999	0.199999	0.199999	0.199999	0.199999	0.199999	0.199999	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	
0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.199999	0.199999	0.199999	0.199999	0.199999	0.199999	0.199999	0.199999	0.199999	0.199999	0.199999	0.199999	0.199999	0.199999	0.2	0.2	0.2	0.200001	0.200001	0.200002	0.200002	0.200002	0.200003	0.200003	0.200004	0.200004	0.200005	0.200005	0.200005	0.200006	0.200006	0.200006	0.200006	0.200005	0.200005	0.200005	0.200005	0.200004	0.200004	0.200004	0.200003	0.200002	0.200002	0.200001	0.2	0.199999	0.199999	0.199998	0.199997	0.199997	0.199996	0.199995	0.199995	0.199994	0.199994	0.199993	0.199993	0.199992	0.199992	0.199992	0.199992	0.199991	0.199991	0.199991	0.199991	0.199991	0.199992	0.199992	0.199992	0.199992	0.199993	0.199993	0.199994	0.199994	0.199995	0.199995	0.199996	0.199997	0.199997	0.199998	0.199999	0.199999	0.2	0.200001	0.200002	0.200002	0.200003	0.200004	0.200004	0.200004	0.200005	0.200005	0.200005	0.200005	0.200006	0.200006	0.200006	0.200006	0.200005	0.200005	0.200005	0.200004	0.200004	0.200003	0.200003	0.200002	0.200002	0.200002	0.200001	0.200001	0.2	0.2	0.2	0.199999	0.199999	0.199999	0.199999	0.199999	0.199999	0.199999	0.199999	0.199999	0.199999	0.199999	0.199999	0.199999	0.199999	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	
0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.199999	0.199999	0.199999	0.199999	0.199999	0.199999	0.199999	0.199999	0.199999	0.199999	0.199999	0.199999	0.199999	0.199999	0.2	0.2	0.2	0.200001	0.200001	0.200002	0.200002	0.200003	0.200003	0.200004	0.200004	0.200005	0.200005	0.200005	0.200006	0.200006	0.200006	0.200006	0.200006	0.200006	0.200006	0.200005	0.200005	0.200004	0.200003	0.200003	0.200002	0.200001	0.2	0.2	0.199998	0.199998	0.199997	0.199996	0.199994	0.199993	0.199993	0.199992	0.199991	0.19999	0.199989	0.199989	0.199988	0.199988	0.199987	0.199987	0.199987	0.199987	0.199986	0.199987	0.199987	0.199987	0.199987	0.199987	0.199986	0.199987	0.199987	0.199987	0.199987	0.199988	0.199988	0.199989	0.199989	0.19999	0.199991	0.199992	0.199993	0.199993	0.199994	0.199996	0.199997	0.199998	0.199998	0.2	0.2	0.200001	0.200002	0.200003	0.200003	0.200004	0.200005	0.200005	0.200006	0.200006	0.200006	0.200006	0.200006	0.200006	0.200006	0.200005	0.200005	0.200005	0.200004	0.200004	0.200003	0.200003	0.200002	0.200002	0.200001	0.200001	0.2	0.2	0.2	0.199999	0.199999	0.199999	0.199999	0.199999	0.199999	0.199999	0.199999	0.199999	0.199999	0.199999	0.199999	0.199999	0.199999	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	
0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.199999	0.199999	0.199999	0.199999	0.199999	0.199999	0.199999	0.199998	0.199999	0.199999	0.199999	0.199999	0.199999	0.199999	0.2	0.2	0.200001	0.200001	0.200002	0.200002	0.200003	0.200003	0.200004	0.200005	0.200005	0.200006	0.200006	0.200006	0.200007	0.200007	0.200007	0.200007	0.200006	0.200006	0.200006	0.200005	0.200004	0.200003	0.200003	0.200001	0.2	0.199999	0.199998	0.199997	0.199995	0.199995	0.199993	0.199992	0.199991	0.19999	0.199989	0.199988	0.199987	0.199986	0.199985	0.199985	0.199984	0.199983	0.199983	0.199982	0.199982	0.199981	0.199981	0.199981	0.19998	0.19998	0.19998	0.19998	0.19998	0.199981	0.199981	0.199981	0.199982	0.199982	0.199983	0.199983	0.199984	0.199985	0.199985	0.199986	0.199987	0.199988	0.199989	0.19999	0.199991	0.199992	0.199993	0.199995	0.199995	0.199997	0.199998	0.199999	0.2	0.200001	0.200003	0.200003	0.200004	0.200005	0.200006	0.200006	0.200006	0.200007	0.200007	0.200007	0.200007	0.200006	0.200006	0.200006	0.200005	0.200005	0.200004	0.200003	0.200003	0.200002	0.200002	0.200001	0.200001	0.2	0.2	0.199999	0.199999	0.199999	0.199999	0.199999	0.199999	0.199998	0.199999	0.199999	0.199999	0.199999	0.199999	0.199999	0.199999	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	
