# version: 0.0.0-207-gf4e294c-dirty
# well_width: 1.3
# ff: 0.3
# N: 16
# walls: 0
# cell dimensions: (6.06777, 6.06777, 6.06777)
# seed: 15
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 96
# min_T: 0.2
# fractional_sample_error after initialization: 1
# min_important_energy after initialization: 80

# transitions_input_filename: /home/perlinm/deft/papers/histogram/data/periodic-ww1.30-ff0.30-N16-tmmc-golden-transitions.dat
# iterations: 25600000
# working moves: 189298674
# total moves: 409600000
# acceptance rate: 0.462155

# min_important_energy: 80

# energy   counts
24  5
25  19
26  124
27  868
28  4331
29  18395
30  68889
31  213827
32  569092
33  1310717
34  2590454
35  4426636
36  6560458
37  8461420
38  9567558
39  9540142
40  9554920
41  9547483
42  9522790
43  9539278
44  9549298
45  9558791
46  9559211
47  9574929
48  9579244
49  9565604
50  9565874
51  9589171
52  9584930
53  9595663
54  9599074
55  9600943
56  9599793
57  9642495
58  9696884
59  9718979
60  9731397
61  9720419
62  9763200
63  9798931
64  9799187
65  9858627
66  9847721
67  9927044
68  10043774
69  10021046
70  10090866
71  9973495
72  9743545
73  9234693
74  9355710
75  9175818
76  8550083
77  6205765
78  2936983
79  711378
80  32029
