# version: 0.0.0-207-gf4e294c-dirty
# well_width: 1.3
# ff: 0.3
# N: 13
# walls: 0
# cell dimensions: (5.662, 5.662, 5.662)
# seed: 15
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 72
# min_T: 0.2
# fractional_sample_error after initialization: 0.00472099
# min_important_energy after initialization: 58

# histogram method: tmmc
# init_iter_limit: 16900000
# iterations: 16900000
# working moves: 115766394
# total moves: 219700000
# acceptance rate: 0.526929

# min_important_energy: 58

# energy   counts
19  34
20  251
21  1754
22  9666
23  42971
24  156322
25  458826
26  1103712
27  2248145
28  3828781
29  5540849
30  6797686
31  7172020
32  7181486
33  7198711
34  7220432
35  7249262
36  7282042
37  7328060
38  7333006
39  7397981
40  7438729
41  7503803
42  7500580
43  7479387
44  7441148
45  7443212
46  7435722
47  7433764
48  7389815
49  7299909
50  7057153
51  6981155
52  6919869
53  6648345
54  6499404
55  6301796
56  6422618
57  6645176
58  6306418
