# version: 0.0.0-207-gf4e294c-dirty
# well_width: 1.3
# ff: 0.3
# N: 25
# walls: 0
# cell dimensions: (7.04102, 7.04102, 7.04102)
# seed: 15
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 144
# min_T: 0.2
# fractional_sample_error after initialization: 1
# min_important_energy after initialization: 127

# transitions_input_filename: /home/perlinm/deft/papers/histogram/data/periodic-ww1.30-ff0.30-N25-tmmc-golden-transitions.dat
# iterations: 62500000
# working moves: 747990246
# total moves: 1562500000
# acceptance rate: 0.478714

# min_important_energy: 127

# energy   counts
41  6
42  5
43  129
44  600
45  2369
46  8261
47  26962
48  79122
49  206482
50  499204
51  1088440
52  2164305
53  3938773
54  6546922
55  9964299
56  13900336
57  17819482
58  21001866
59  22800498
60  22783039
61  22807119
62  22825081
63  22846875
64  22887952
65  22905999
66  22888386
67  22907280
68  22910806
69  22911374
70  22883450
71  22849114
72  22841226
73  22788545
74  22763665
75  22765000
76  22735420
77  22727784
78  22763400
79  22758695
80  22743398
81  22754077
82  22816576
83  22871610
84  22931712
85  22956055
86  23013967
87  23048900
88  23094019
89  23080550
90  23099673
91  23129058
92  23048378
93  23042472
94  23030905
95  23057363
96  23055769
97  23030918
98  23062454
99  23123297
100  23095123
101  23061598
102  22962911
103  22925270
104  22869587
105  22864117
106  22919357
107  22901070
108  22915422
109  22862781
110  22941710
111  22930280
112  22869293
113  22705498
114  22625848
115  22422903
116  22255837
117  22100939
118  21554859
119  21512154
120  21418926
121  21327483
122  21238566
123  20145722
124  8385324
125  98000
