# version: 0.0.0-207-gf4e294c-dirty
# well_width: 1.3
# ff: 0.3
# N: 12
# walls: 0
# cell dimensions: (4.44366, 4.44366, 8.48528)
# seed: 15
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 72
# min_T: 0.2
# fractional_sample_error after initialization: 0.0202689
# min_important_energy after initialization: 47

# histogram method: simple flat
# init_iter_limit: 14400000
# iterations: 14400000
# working moves: 88102678
# total moves: 172800000
# acceptance rate: 0.509853

# min_important_energy: 47

# energy   counts
13  3
14  12
15  113
16  865
17  5259
18  25152
19  99378
20  320461
21  855988
22  1883509
23  3389749
24  4988386
25  5996631
26  6042238
27  6055255
28  6047343
29  6031795
30  6008457
31  6010457
32  6094403
33  6175894
34  6196771
35  6194528
36  6103994
37  6080871
38  6172150
39  6369688
40  6340690
41  6417956
42  6028771
43  5944530
44  5732096
45  5366619
46  7179759
47  9367071
48  13601660
49  3671498
