# version: 0.0.0-207-gf4e294c-dirty
# well_width: 1.3
# ff: 0.3
# N: 26
# walls: 0
# cell dimensions: (7.13368, 7.13368, 7.13368)
# seed: 15
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 156
# min_T: 0.2
# fractional_sample_error after initialization: 1
# min_important_energy after initialization: 133

# transitions_input_filename: /home/perlinm/deft/papers/histogram/data/periodic-ww1.30-ff0.30-N26-tmmc-golden-transitions.dat
# iterations: 67600000
# working moves: 822368984
# total moves: 1757600000
# acceptance rate: 0.467893

# energy	samples
61  0
62  3710582
63  2080402
64  1389169
65  998045
66  742561
67  564996
68  438081
69  345332
70  276139
71  223720
72  183474
73  151889
74  126895
75  106903
76  90844
77  77803
78  67073
79  57917
80  50289
81  43981
82  38596
83  33984
84  30029
85  26622
86  23576
87  21041
88  18827
89  16848
90  15227
91  13716
92  12400
93  11232
94  10137
95  9216
96  8376
97  7610
98  6960
99  6360
100  5895
101  5440
102  4973
103  4580
104  4226
105  3872
106  3549
107  3290
108  3028
109  2781
110  2517
111  2308
112  2077
113  1880
114  1693
115  1544
116  1372
117  1248
118  1120
119  1023
120  915
121  812
122  708
123  594
124  517
125  444
126  360
127  270
128  199
129  108
130  57
131  42
132  27
