# version: 0.0.0-706-g5794781-dirty
# well_width: 1.3
# ff: 0.08286127528665617
# N: 29
# walls: 0
# cell dimensions: (11.36, 11.36, 11.36)
# seed: 0
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 262
# min_T: 0.5

# pessimmistic_min_samples: 10000
# iterations: 682778375
# working moves: 13854269636
# total moves: 19800572875
# acceptance rate: 0.69969
# converged state: 109
# converged temperature: 0.288079

# max_entropy_state: 13
# min_important_energy: 83

# energy   counts
0  0
1  3.79887
2  6.17343
3  8.04687
4  9.60118
5  10.8839
6  11.9492
7  12.8177
8  13.5147
9  14.0542
10  14.4497
11  14.7143
12  14.8556
13  14.8836
14  14.8046
15  14.6265
16  14.3543
17  13.9945
18  13.5524
19  13.033
20  12.4401
21  11.7784
22  11.0533
23  10.2689
24  9.4289
25  8.53566
26  7.59456
27  6.60769
28  5.57719
29  4.50766
30  3.40082
31  2.25883
32  1.08548
33  -0.117152
34  -1.34866
35  -2.60625
36  -3.8879
37  -5.19154
38  -6.51656
39  -7.86214
40  -9.22663
41  -10.6091
42  -12.007
43  -13.4208
44  -14.8501
45  -16.2949
46  -17.7537
47  -19.2267
48  -20.7123
49  -22.21
50  -23.7201
51  -25.2418
52  -26.7755
53  -28.3204
54  -29.8776
55  -31.4464
56  -33.0254
57  -34.6165
58  -36.2189
59  -37.834
60  -39.4605
61  -41.1005
62  -42.7528
63  -44.4176
64  -46.0959
65  -47.7857
66  -49.4876
67  -51.2035
68  -52.9333
69  -54.6775
70  -56.4359
71  -58.2085
72  -59.9981
73  -61.8013
74  -63.6206
75  -65.4571
76  -67.3111
77  -69.1829
78  -71.0734
79  -72.982
80  -74.9086
81  -76.857
82  -78.8239
83  -80.8131
84  -82.8235
85  -84.8565
86  -86.9114
87  -88.9903
88  -91.0922
89  -93.22
90  -95.3743
91  -97.5561
92  -99.7699
93  -102.006
94  -104.28
95  -106.58
96  -108.912
97  -111.279
98  -113.683
99  -116.133
100  -118.604
101  -121.123
102  -123.697
103  -126.353
104  -129.023
105  -131.742
106  -134.574
107  -137.565
108  -140.548
109  -144.019
