# version: 0.0.0-1915-ge309d073-dirty
# seed: 0
# well_width: 1.3
# ff: 0.3
# N: 500
# walls: 0
# cell dimensions: (19.1123, 19.1123, 19.1123)
# translation_scale: 0.1
# energy_levels: 4501
# min_T: 0.5
# max_entropy_state: 1206
# min_important_energy: 2568

# iterations: 275887500
# working moves: 71083030772
# total moves: 137943750000
# acceptance rate: 0.515304

# converged state: 2502
# converged temperature: 0.513261

# energy	lndos	ps
610	-843.194	0
611	-840.037	0
612	-836.884	0
613	-833.738	0
614	-830.606	0
615	-827.477	0
616	-824.355	0
617	-821.239	0
618	-818.131	0
619	-815.033	0
620	-811.94	0
621	-808.853	0
622	-805.781	0
623	-802.71	0
624	-799.646	0
625	-796.59	0
626	-793.545	0
627	-790.504	0
628	-787.469	0
629	-784.44	0
630	-781.418	0
631	-778.408	0
632	-775.404	0
633	-772.407	0
634	-769.417	0
635	-766.433	0
636	-763.456	0
637	-760.487	0
638	-757.525	0
639	-754.569	0
640	-751.62	0
641	-748.677	0
642	-745.743	0
643	-742.815	0
644	-739.893	0
645	-736.979	0
646	-734.073	0
647	-731.171	0
648	-728.279	0
649	-725.393	0
650	-722.516	0
651	-719.645	0
652	-716.781	0
653	-713.923	0
654	-711.074	0
655	-708.229	0
656	-705.394	0
657	-702.563	0
658	-699.737	0
659	-696.919	0
660	-694.108	0
661	-691.304	0
662	-688.507	0
663	-685.716	0
664	-682.932	0
665	-680.158	0
666	-677.39	0
667	-674.628	0
668	-671.874	0
669	-669.127	0
670	-666.386	0
671	-663.652	0
672	-660.925	0
673	-658.205	0
674	-655.493	0
675	-652.787	0
676	-650.086	0
677	-647.394	0
678	-644.706	0
679	-642.023	0
680	-639.35	0
681	-636.682	0
682	-634.023	0
683	-631.37	0
684	-628.724	0
685	-626.084	0
686	-623.451	0
687	-620.823	0
688	-618.204	0
689	-615.591	0
690	-612.985	0
691	-610.383	0
692	-607.788	0
693	-605.201	0
694	-602.619	0
695	-600.045	0
696	-597.478	0
697	-594.918	0
698	-592.362	0
699	-589.815	0
700	-587.275	0
701	-584.74	0
702	-582.213	0
703	-579.691	0
704	-577.177	0
705	-574.667	0
706	-572.166	0
707	-569.67	0
708	-567.183	0
709	-564.699	0
710	-562.222	0
711	-559.752	0
712	-557.289	0
713	-554.832	0
714	-552.382	0
715	-549.938	0
716	-547.5	0
717	-545.068	0
718	-542.643	0
719	-540.225	0
720	-537.813	0
721	-535.408	0
722	-533.009	0
723	-530.617	0
724	-528.231	0
725	-525.85	0
726	-523.476	0
727	-521.109	0
728	-518.747	0
729	-516.394	0
730	-514.045	0
731	-511.704	0
732	-509.368	0
733	-507.039	0
734	-504.715	0
735	-502.397	0
736	-500.086	0
737	-497.781	0
738	-495.481	0
739	-493.189	0
740	-490.902	0
741	-488.621	0
742	-486.346	0
743	-484.079	0
744	-481.817	0
745	-479.561	0
746	-477.312	0
747	-475.068	0
748	-472.83	0
749	-470.6	0
750	-468.375	0
751	-466.156	0
752	-463.943	0
753	-461.736	0
754	-459.535	0
755	-457.34	0
756	-455.153	0
757	-452.969	0
758	-450.793	0
759	-448.622	0
760	-446.457	0
761	-444.299	0
762	-442.146	0
763	-440	0
764	-437.86	0
765	-435.725	0
766	-433.597	0
767	-431.474	0
768	-429.357	0
769	-427.248	0
770	-425.142	0
771	-423.044	0
772	-420.952	0
773	-418.865	0
774	-416.785	0
775	-414.709	0
776	-412.641	0
777	-410.578	0
778	-408.521	0
779	-406.471	0
780	-404.424	0
781	-402.384	0
782	-400.35	0
783	-398.324	0
784	-396.304	0
785	-394.289	0
786	-392.28	0
787	-390.276	0
788	-388.278	0
789	-386.285	0
790	-384.298	0
791	-382.319	0
792	-380.345	0
793	-378.376	0
794	-376.413	0
795	-374.457	0
796	-372.506	0
797	-370.561	0
798	-368.622	0
799	-366.688	0
800	-364.76	0
801	-362.839	0
802	-360.923	0
803	-359.013	0
804	-357.108	0
805	-355.209	0
806	-353.316	0
807	-351.428	0
808	-349.545	0
809	-347.669	0
810	-345.797	0
811	-343.934	0
812	-342.076	0
813	-340.224	0
814	-338.376	0
815	-336.534	0
816	-334.698	0
817	-332.868	0
818	-331.044	0
819	-329.225	0
820	-327.412	0
821	-325.605	0
822	-323.803	0
823	-322.007	0
824	-320.216	0
825	-318.429	0
826	-316.649	0
827	-314.874	0
828	-313.105	0
829	-311.343	0
830	-309.585	0
831	-307.834	0
832	-306.088	0
833	-304.348	0
834	-302.612	0
835	-300.883	0
836	-299.159	0
837	-297.441	0
838	-295.729	0
839	-294.022	0
840	-292.321	0
841	-290.624	0
842	-288.933	0
843	-287.248	0
844	-285.568	0
845	-283.894	0
846	-282.226	0
847	-280.563	0
848	-278.907	0
849	-277.255	0
850	-275.609	0
851	-273.969	0
852	-272.334	0
853	-270.703	0
854	-269.079	0
855	-267.461	0
856	-265.848	0
857	-264.24	0
858	-262.638	0
859	-261.041	0
860	-259.449	0
861	-257.862	0
862	-256.281	0
863	-254.706	0
864	-253.135	0
865	-251.57	0
866	-250.01	0
867	-248.456	0
868	-246.907	0
869	-245.364	0
870	-243.827	0
871	-242.294	0
872	-240.768	0
873	-239.246	0
874	-237.729	0
875	-236.217	0
876	-234.711	0
877	-233.212	0
878	-231.716	0
879	-230.227	0
880	-228.744	0
881	-227.264	0
882	-225.79	0
883	-224.322	0
884	-222.86	0
885	-221.403	0
886	-219.95	0
887	-218.503	0
888	-217.06	0
889	-215.623	0
890	-214.191	0
891	-212.765	0
892	-211.344	0
893	-209.928	0
894	-208.519	0
895	-207.113	0
896	-205.712	0
897	-204.316	0
898	-202.927	0
899	-201.542	0
900	-200.162	0
901	-198.787	0
902	-197.418	0
903	-196.055	0
904	-194.696	0
905	-193.343	0
906	-191.995	0
907	-190.652	0
908	-189.314	0
909	-187.981	0
910	-186.652	0
911	-185.33	0
912	-184.013	0
913	-182.7	0
914	-181.393	0
915	-180.092	0
916	-178.794	0
917	-177.503	0
918	-176.216	0
919	-174.934	0
920	-173.658	0
921	-172.387	0
922	-171.121	0
923	-169.86	0
924	-168.605	0
925	-167.353	0
926	-166.108	0
927	-164.868	0
928	-163.632	0
929	-162.402	0
930	-161.177	0
931	-159.956	0
932	-158.741	0
933	-157.531	0
934	-156.325	0
935	-155.124	0
936	-153.929	0
937	-152.738	0
938	-151.553	0
939	-150.372	0
940	-149.197	0
941	-148.026	0
942	-146.861	0
943	-145.7	0
944	-144.544	0
945	-143.393	0
946	-142.247	0
947	-141.107	0
948	-139.972	0
949	-138.842	0
950	-137.717	0
951	-136.597	0
952	-135.481	0
953	-134.37	0
954	-133.263	0
955	-132.162	0
956	-131.066	0
957	-129.975	0
958	-128.89	0
959	-127.808	0
960	-126.732	0
961	-125.661	0
962	-124.594	0
963	-123.532	0
964	-122.475	0
965	-121.424	0
966	-120.377	0
967	-119.335	0
968	-118.297	0
969	-117.265	0
970	-116.238	0
971	-115.214	0
972	-114.197	0
973	-113.184	0
974	-112.176	0
975	-111.172	0
976	-110.174	0
977	-109.18	0
978	-108.191	0
979	-107.207	0
980	-106.228	0
981	-105.254	0
982	-104.285	0
983	-103.32	0
984	-102.36	0
985	-101.406	0
986	-100.456	0
987	-99.5099	0
988	-98.5693	0
989	-97.633	0
990	-96.7014	0
991	-95.7752	0
992	-94.8533	0
993	-93.9367	0
994	-93.0242	0
995	-92.1165	0
996	-91.2138	0
997	-90.3159	0
998	-89.4229	0
999	-88.5342	0
1000	-87.6506	0
1001	-86.7711	0
1002	-85.8966	0
1003	-85.0268	0
1004	-84.1617	0
1005	-83.3015	0
1006	-82.4465	0
1007	-81.5962	0
1008	-80.75	0
1009	-79.9087	0
1010	-79.0718	0
1011	-78.24	0
1012	-77.4133	0
1013	-76.5903	0
1014	-75.7722	0
1015	-74.9589	0
1016	-74.1508	0
1017	-73.3466	0
1018	-72.547	0
1019	-71.7514	0
1020	-70.9617	0
1021	-70.1759	0
1022	-69.3956	0
1023	-68.6188	0
1024	-67.8472	0
1025	-67.0795	0
1026	-66.3173	0
1027	-65.5602	0
1028	-64.807	0
1029	-64.058	0
1030	-63.3133	0
1031	-62.5737	0
1032	-61.8392	0
1033	-61.1087	0
1034	-60.3828	0
1035	-59.6612	0
1036	-58.9451	0
1037	-58.2328	0
1038	-57.525	0
1039	-56.8226	0
1040	-56.1249	0
1041	-55.4314	0
1042	-54.7421	0
1043	-54.0571	0
1044	-53.376	0
1045	-52.7006	0
1046	-52.0296	0
1047	-51.3625	0
1048	-50.7006	0
1049	-50.0427	0
1050	-49.3901	0
1051	-48.7406	0
1052	-48.0963	0
1053	-47.4565	0
1054	-46.8205	0
1055	-46.1899	0
1056	-45.5635	0
1057	-44.9412	0
1058	-44.3249	0
1059	-43.7126	0
1060	-43.1041	0
1061	-42.5003	0
1062	-41.9006	0
1063	-41.3046	0
1064	-40.7139	0
1065	-40.1278	0
1066	-39.5461	0
1067	-38.9682	0
1068	-38.3952	0
1069	-37.8268	0
1070	-37.2631	0
1071	-36.7039	0
1072	-36.1488	0
1073	-35.5985	0
1074	-35.0521	0
1075	-34.5096	0
1076	-33.9724	0
1077	-33.4396	0
1078	-32.9107	0
1079	-32.3873	0
1080	-31.8678	0
1081	-31.3521	0
1082	-30.8406	0
1083	-30.3337	0
1084	-29.8305	0
1085	-29.3317	0
1086	-28.8375	0
1087	-28.3474	0
1088	-27.8634	0
1089	-27.3819	0
1090	-26.9056	0
1091	-26.4328	0
1092	-25.9648	0
1093	-25.5011	0
1094	-25.0416	0
1095	-24.5871	0
1096	-24.1369	0
1097	-23.6908	0
1098	-23.2487	0
1099	-22.8107	0
1100	-22.3771	0
1101	-21.9492	0
1102	-21.5244	0
1103	-21.1033	0
1104	-20.6872	0
1105	-20.2755	0
1106	-19.8688	0
1107	-19.4658	0
1108	-19.0663	0
1109	-18.6716	0
1110	-18.2814	0
1111	-17.8955	0
1112	-17.5138	0
1113	-17.1363	0
1114	-16.763	0
1115	-16.3947	0
1116	-16.0298	0
1117	-15.67	0
1118	-15.314	0
1119	-14.9618	0
1120	-14.6137	0
1121	-14.2705	0
1122	-13.931	0
1123	-13.5951	0
1124	-13.2634	0
1125	-12.9359	0
1126	-12.6135	0
1127	-12.2947	0
1128	-11.9809	0
1129	-11.6707	0
1130	-11.3642	0
1131	-11.0623	0
1132	-10.7651	0
1133	-10.4717	0
1134	-10.1826	0
1135	-9.89699	0
1136	-9.61626	0
1137	-9.33992	0
1138	-9.06704	0
1139	-8.79847	0
1140	-8.53354	0
1141	-8.27322	0
1142	-8.01684	0
1143	-7.76439	0
1144	-7.51677	0
1145	-7.27277	0
1146	-7.03248	0
1147	-6.79712	0
1148	-6.56481	0
1149	-6.33745	0
1150	-6.11437	0
1151	-5.89506	0
1152	-5.67923	0
1153	-5.46853	0
1154	-5.26063	0
1155	-5.05734	0
1156	-4.85874	0
1157	-4.66378	0
1158	-4.47247	0
1159	-4.28602	0
1160	-4.10243	0
1161	-3.92321	0
1162	-3.74895	0
1163	-3.5773	0
1164	-3.41049	0
1165	-3.24704	0
1166	-3.08796	0
1167	-2.93279	0
1168	-2.783	0
1169	-2.63614	0
1170	-2.49337	0
1171	-2.3546	0
1172	-2.21985	0
1173	-2.0898	0
1174	-1.96295	0
1175	-1.83968	0
1176	-1.72121	0
1177	-1.60638	0
1178	-1.49615	0
1179	-1.38935	0
1180	-1.28624	0
1181	-1.18643	0
1182	-1.09112	0
1183	-1.00101	0
1184	-0.913972	0
1185	-0.83116	0
1186	-0.752075	0
1187	-0.677934	0
1188	-0.60666	0
1189	-0.540367	0
1190	-0.477688	0
1191	-0.418604	0
1192	-0.363513	0
1193	-0.31218	0
1194	-0.264227	0
1195	-0.22089	0
1196	-0.18143	0
1197	-0.145973	0
1198	-0.114149	0
1199	-0.0862132	0
1200	-0.0619851	0
1201	-0.0416296	0
1202	-0.0264957	0
1203	-0.0138713	0
1204	-0.00569634	0
1205	-0.000498619	0
1206	0	110461
1207	-0.00306327	13556354
1208	-0.00927823	7634824
1209	-0.0201807	5289580
1210	-0.0350572	4037994
1211	-0.0531581	3263545
1212	-0.0755297	2734843
1213	-0.101503	2385629
1214	-0.132297	2080437
1215	-0.165797	1846199
1216	-0.203574	1658491
1217	-0.244695	1503632
1218	-0.289984	1373711
1219	-0.338936	1261940
1220	-0.391277	1165425
1221	-0.448436	1080568
1222	-0.509129	1004556
1223	-0.573529	936545
1224	-0.641545	874742
1225	-0.713525	819075
1226	-0.789604	767899
1227	-0.868967	721643
1228	-0.951976	678903
1229	-1.03869	639200
1230	-1.12949	602554
1231	-1.22394	568733
1232	-1.32249	537692
1233	-1.4249	508483
1234	-1.53074	481711
1235	-1.64006	457167
1236	-1.75312	433914
1237	-1.87004	412164
1238	-1.99121	392160
1239	-2.11556	373358
1240	-2.24349	355374
1241	-2.37577	338803
1242	-2.51233	323228
1243	-2.65201	308404
1244	-2.79516	294772
1245	-2.94204	282016
1246	-3.0926	270004
1247	-3.24667	258519
1248	-3.40452	247678
1249	-3.56597	237546
1250	-3.73103	228020
1251	-3.90031	218941
1252	-4.07257	210439
1253	-4.24927	202324
1254	-4.42883	194625
1255	-4.61184	187579
1256	-4.79873	180730
1257	-4.9891	174194
1258	-5.18302	167805
1259	-5.38096	161936
1260	-5.58153	156301
1261	-5.78711	150939
1262	-5.99593	145805
1263	-6.20767	141010
1264	-6.42336	136400
1265	-6.64277	131912
1266	-6.86675	127690
1267	-7.09337	123626
1268	-7.32371	119839
1269	-7.55758	116233
1270	-7.79513	112636
1271	-8.03574	109332
1272	-8.28041	106049
1273	-8.52821	102934
1274	-8.78055	100086
1275	-9.03594	97285
1276	-9.29508	94483
1277	-9.55801	91929
1278	-9.82423	89341
1279	-10.0943	86942
1280	-10.3673	84648
1281	-10.6437	82479
1282	-10.9236	80389
1283	-11.2068	78350
1284	-11.494	76397
1285	-11.785	74493
1286	-12.0793	72680
1287	-12.3763	70919
1288	-12.6779	69230
1289	-12.9825	67579
1290	-13.2912	66034
1291	-13.6027	64502
1292	-13.9182	63130
1293	-14.2372	61667
1294	-14.5592	60250
1295	-14.8855	58952
1296	-15.2155	57689
1297	-15.5478	56495
1298	-15.8835	55300
1299	-16.2235	54136
1300	-16.5667	53082
1301	-16.9134	52010
1302	-17.2626	50949
1303	-17.6164	49901
1304	-17.9735	48882
1305	-18.334	47946
1306	-18.6984	47026
1307	-19.0649	46130
1308	-19.4361	45240
1309	-19.8099	44378
1310	-20.1876	43572
1311	-20.568	42767
1312	-20.9522	42007
1313	-21.3398	41266
1314	-21.7311	40546
1315	-22.1253	39798
1316	-22.5235	39134
1317	-22.9242	38514
1318	-23.3289	37862
1319	-23.7359	37222
1320	-24.147	36593
1321	-24.5606	36020
1322	-24.9783	35392
1323	-25.3989	34775
1324	-25.8233	34202
1325	-26.251	33652
1326	-26.6816	33157
1327	-27.1154	32660
1328	-27.5528	32149
1329	-27.9929	31655
1330	-28.4369	31201
1331	-28.8844	30736
1332	-29.3345	30258
1333	-29.7889	29808
1334	-30.2462	29357
1335	-30.7065	28935
1336	-31.1706	28469
1337	-31.6379	28071
1338	-32.108	27678
1339	-32.5806	27295
1340	-33.0566	26908
1341	-33.5367	26533
1342	-34.0201	26190
1343	-34.5067	25841
1344	-34.9956	25467
1345	-35.4882	25150
1346	-35.9841	24806
1347	-36.4836	24492
1348	-36.9865	24178
1349	-37.4921	23861
1350	-38.0012	23556
1351	-38.5127	23237
1352	-39.0287	22947
1353	-39.5475	22664
1354	-40.0689	22389
1355	-40.5936	22091
1356	-41.1225	21828
1357	-41.654	21534
1358	-42.1882	21268
1359	-42.7264	21015
1360	-43.2674	20747
1361	-43.8115	20493
1362	-44.3592	20243
1363	-44.9097	19998
1364	-45.4631	19741
1365	-46.0201	19500
1366	-46.5799	19280
1367	-47.1434	19032
1368	-47.7088	18805
1369	-48.2774	18597
1370	-48.8497	18379
1371	-49.4255	18154
1372	-50.0039	17938
1373	-50.5852	17770
1374	-51.1703	17579
1375	-51.7578	17392
1376	-52.3486	17195
1377	-52.943	17022
1378	-53.541	16828
1379	-54.1409	16629
1380	-54.7445	16476
1381	-55.3504	16313
1382	-55.9596	16113
1383	-56.5728	15954
1384	-57.1882	15792
1385	-57.806	15618
1386	-58.4271	15444
1387	-59.0515	15259
1388	-59.6787	15093
1389	-60.309	14949
1390	-60.9419	14820
1391	-61.5777	14660
1392	-62.2176	14501
1393	-62.8606	14350
1394	-63.5053	14213
