# version: 0.0.0-2155-geb4ec8bc-dirty
# seed: -1335549570621471563
# well_width: 1.3
# ff: 0.3
# N: 500
# walls: 0
# cell dimensions: (19.1123, 19.1123, 19.1123)
# translation_scale: 0.1
# energy_levels: 4501
# min_T: 0.5
# max_entropy_state: 1206
# min_important_energy: 2606
# too_high_energy: 97144
# too_low_energy: 0

# iterations: 280500
# working moves: 69333437
# total moves: 140250000
# acceptance rate: 0.494356

# converged state: 1474
# converged temperature: 1.15699

# energy	lndos	ps
403	-1668.31	0
404	-1663.4	0
405	-1658.5	0
406	-1653.61	0
407	-1648.73	0
408	-1643.86	0
409	-1638.99	0
410	-1634.14	0
411	-1629.3	0
412	-1624.46	0
413	-1619.64	0
414	-1614.83	0
415	-1610.03	0
416	-1605.24	0
417	-1600.45	0
418	-1595.68	0
419	-1590.92	0
420	-1586.17	0
421	-1581.42	0
422	-1576.69	0
423	-1571.96	0
424	-1567.25	0
425	-1562.54	0
426	-1557.85	0
427	-1553.16	0
428	-1548.49	0
429	-1543.82	0
430	-1539.17	0
431	-1534.52	0
432	-1529.88	0
433	-1525.26	0
434	-1520.64	0
435	-1516.03	0
436	-1511.43	0
437	-1506.84	0
438	-1502.26	0
439	-1497.69	0
440	-1493.13	0
441	-1488.57	0
442	-1484.03	0
443	-1479.5	0
444	-1474.97	0
445	-1470.46	0
446	-1465.95	0
447	-1461.46	0
448	-1456.97	0
449	-1452.49	0
450	-1448.02	0
451	-1443.56	0
452	-1439.11	0
453	-1434.67	0
454	-1430.24	0
455	-1425.82	0
456	-1421.4	0
457	-1417	0
458	-1412.6	0
459	-1408.22	0
460	-1403.84	0
461	-1399.47	0
462	-1395.11	0
463	-1390.76	0
464	-1386.42	0
465	-1382.09	0
466	-1377.77	0
467	-1373.45	0
468	-1369.15	0
469	-1364.85	0
470	-1360.56	0
471	-1356.29	0
472	-1352.02	0
473	-1347.76	0
474	-1343.5	0
475	-1339.26	0
476	-1335.03	0
477	-1330.8	0
478	-1326.59	0
479	-1322.38	0
480	-1318.18	0
481	-1314	0
482	-1309.82	0
483	-1305.64	0
484	-1301.48	0
485	-1297.33	0
486	-1293.18	0
487	-1289.04	0
488	-1284.92	0
489	-1280.8	0
490	-1276.69	0
491	-1272.58	0
492	-1268.49	0
493	-1264.4	0
494	-1260.33	0
495	-1256.26	0
496	-1252.2	0
497	-1248.15	0
498	-1244.11	0
499	-1240.08	0
500	-1236.05	0
501	-1232.04	0
502	-1228.03	0
503	-1224.03	0
504	-1220.04	0
505	-1216.05	0
506	-1212.08	0
507	-1208.11	0
508	-1204.16	0
509	-1200.21	0
510	-1196.27	0
511	-1192.33	0
512	-1188.41	0
513	-1184.49	0
514	-1180.59	0
515	-1176.69	0
516	-1172.8	0
517	-1168.92	0
518	-1165.04	0
519	-1161.18	0
520	-1157.32	0
521	-1153.47	0
522	-1149.63	0
523	-1145.8	0
524	-1141.97	0
525	-1138.16	0
526	-1134.35	0
527	-1130.55	0
528	-1126.76	0
529	-1122.97	0
530	-1119.2	0
531	-1115.43	0
532	-1111.67	0
533	-1107.92	0
534	-1104.18	0
535	-1100.44	0
536	-1096.72	0
537	-1093	0
538	-1089.29	0
539	-1085.59	0
540	-1081.89	0
541	-1078.21	0
542	-1074.53	0
543	-1070.86	0
544	-1067.2	0
545	-1063.54	0
546	-1059.89	0
547	-1056.26	0
548	-1052.63	0
549	-1049	0
550	-1045.39	0
551	-1041.78	0
552	-1038.18	0
553	-1034.59	0
554	-1031.01	0
555	-1027.44	0
556	-1023.87	0
557	-1020.31	0
558	-1016.76	0
559	-1013.21	0
560	-1009.68	0
561	-1006.15	0
562	-1002.63	0
563	-999.12	0
564	-995.616	0
565	-992.12	0
566	-988.631	0
567	-985.15	0
568	-981.677	0
569	-978.212	0
570	-974.755	0
571	-971.305	0
572	-967.863	0
573	-964.428	0
574	-961	0
575	-957.58	0
576	-954.168	0
577	-950.764	0
578	-947.367	0
579	-943.978	0
580	-940.596	0
581	-937.221	0
582	-933.855	0
583	-930.496	0
584	-927.144	0
585	-923.801	0
586	-920.465	0
587	-917.136	0
588	-913.815	0
589	-910.501	0
590	-907.195	0
591	-903.896	0
592	-900.605	0
593	-897.322	0
594	-894.046	0
595	-890.777	0
596	-887.516	0
597	-884.262	0
598	-881.016	0
599	-877.776	0
600	-874.544	0
601	-871.32	0
602	-868.103	0
603	-864.893	0
604	-861.692	0
605	-858.497	0
606	-855.309	0
607	-852.128	0
608	-848.955	0
609	-845.789	0
610	-842.631	0
611	-839.48	0
612	-836.336	0
613	-833.2	0
614	-830.071	0
615	-826.949	0
616	-823.835	0
617	-820.727	0
618	-817.627	0
619	-814.535	0
620	-811.449	0
621	-808.371	0
622	-805.299	0
623	-802.235	0
624	-799.179	0
625	-796.129	0
626	-793.086	0
627	-790.05	0
628	-787.021	0
629	-784	0
630	-780.986	0
631	-777.979	0
632	-774.979	0
633	-771.986	0
634	-769.001	0
635	-766.022	0
636	-763.05	0
637	-760.086	0
638	-757.128	0
639	-754.177	0
640	-751.234	0
641	-748.297	0
642	-745.368	0
643	-742.445	0
644	-739.53	0
645	-736.621	0
646	-733.719	0
647	-730.824	0
648	-727.936	0
649	-725.055	0
650	-722.181	0
651	-719.314	0
652	-716.453	0
653	-713.6	0
654	-710.753	0
655	-707.913	0
656	-705.081	0
657	-702.254	0
658	-699.436	0
659	-696.623	0
660	-693.817	0
661	-691.018	0
662	-688.227	0
663	-685.442	0
664	-682.663	0
665	-679.892	0
666	-677.128	0
667	-674.37	0
668	-671.618	0
669	-668.874	0
670	-666.136	0
671	-663.405	0
672	-660.681	0
673	-657.964	0
674	-655.252	0
675	-652.548	0
676	-649.851	0
677	-647.16	0
678	-644.476	0
679	-641.799	0
680	-639.129	0
681	-636.465	0
682	-633.808	0
683	-631.158	0
684	-628.514	0
685	-625.876	0
686	-623.246	0
687	-620.622	0
688	-618.004	0
689	-615.393	0
690	-612.789	0
691	-610.191	0
692	-607.6	0
693	-605.015	0
694	-602.437	0
695	-599.865	0
696	-597.3	0
697	-594.742	0
698	-592.19	0
699	-589.644	0
700	-587.105	0
701	-584.573	0
702	-582.046	0
703	-579.527	0
704	-577.014	0
705	-574.508	0
706	-572.007	0
707	-569.513	0
708	-567.026	0
709	-564.545	0
710	-562.071	0
711	-559.602	0
712	-557.141	0
713	-554.686	0
714	-552.237	0
715	-549.794	0
716	-547.358	0
717	-544.928	0
718	-542.505	0
719	-540.087	0
720	-537.676	0
721	-535.272	0
722	-532.874	0
723	-530.482	0
724	-528.096	0
725	-525.717	0
726	-523.345	0
727	-520.978	0
728	-518.618	0
729	-516.264	0
730	-513.916	0
731	-511.574	0
732	-509.239	0
733	-506.91	0
734	-504.587	0
735	-502.27	0
736	-499.96	0
737	-497.656	0
738	-495.357	0
739	-493.066	0
740	-490.78	0
741	-488.5	0
742	-486.227	0
743	-483.96	0
744	-481.699	0
745	-479.444	0
746	-477.196	0
747	-474.953	0
748	-472.717	0
749	-470.486	0
750	-468.262	0
751	-466.044	0
752	-463.832	0
753	-461.626	0
754	-459.426	0
755	-457.232	0
756	-455.044	0
757	-452.863	0
758	-450.687	0
759	-448.518	0
760	-446.354	0
761	-444.197	0
762	-442.045	0
763	-439.9	0
764	-437.761	0
765	-435.628	0
766	-433.5	0
767	-431.379	0
768	-429.264	0
769	-427.154	0
770	-425.051	0
771	-422.953	0
772	-420.862	0
773	-418.776	0
774	-416.696	0
775	-414.623	0
776	-412.555	0
777	-410.493	0
778	-408.437	0
779	-406.387	0
780	-404.344	0
781	-402.305	0
782	-400.273	0
783	-398.247	0
784	-396.227	0
785	-394.212	0
786	-392.203	0
787	-390.2	0
788	-388.204	0
789	-386.213	0
790	-384.228	0
791	-382.249	0
792	-380.275	0
793	-378.307	0
794	-376.345	0
795	-374.39	0
796	-372.44	0
797	-370.495	0
798	-368.556	0
799	-366.623	0
800	-364.696	0
801	-362.775	0
802	-360.859	0
803	-358.949	0
804	-357.045	0
805	-355.147	0
806	-353.255	0
807	-351.368	0
808	-349.487	0
809	-347.611	0
810	-345.741	0
811	-343.877	0
812	-342.019	0
813	-340.167	0
814	-338.32	0
815	-336.479	0
816	-334.643	0
817	-332.813	0
818	-330.99	0
819	-329.172	0
820	-327.359	0
821	-325.552	0
822	-323.75	0
823	-321.955	0
824	-320.164	0
825	-318.38	0
826	-316.601	0
827	-314.828	0
828	-313.06	0
829	-311.298	0
830	-309.541	0
831	-307.791	0
832	-306.045	0
833	-304.306	0
834	-302.571	0
835	-300.843	0
836	-299.12	0
837	-297.402	0
838	-295.69	0
839	-293.984	0
840	-292.283	0
841	-290.588	0
842	-288.898	0
843	-287.213	0
844	-285.535	0
845	-283.861	0
846	-282.193	0
847	-280.531	0
848	-278.875	0
849	-277.223	0
850	-275.577	0
851	-273.937	0
852	-272.302	0
853	-270.673	0
854	-269.049	0
855	-267.43	0
856	-265.817	0
857	-264.209	0
858	-262.607	0
859	-261.01	0
860	-259.419	0
861	-257.833	0
862	-256.252	0
863	-254.677	0
864	-253.107	0
865	-251.543	0
866	-249.984	0
867	-248.43	0
868	-246.882	0
869	-245.339	0
870	-243.802	0
871	-242.27	0
872	-240.743	0
873	-239.222	0
874	-237.706	0
875	-236.195	0
876	-234.69	0
877	-233.189	0
878	-231.695	0
879	-230.205	0
880	-228.721	0
881	-227.242	0
882	-225.768	0
883	-224.3	0
884	-222.837	0
885	-221.38	0
886	-219.927	0
887	-218.48	0
888	-217.038	0
889	-215.601	0
890	-214.17	0
891	-212.744	0
892	-211.323	0
893	-209.908	0
894	-208.497	0
895	-207.092	0
896	-205.692	0
897	-204.298	0
898	-202.908	0
899	-201.524	0
900	-200.145	0
901	-198.771	0
902	-197.402	0
903	-196.039	0
904	-194.68	0
905	-193.327	0
906	-191.979	0
907	-190.636	0
908	-189.299	0
909	-187.966	0
910	-186.638	0
911	-185.316	0
912	-183.999	0
913	-182.687	0
914	-181.38	0
915	-180.079	0
916	-178.782	0
917	-177.491	0
918	-176.205	0
919	-174.924	0
920	-173.648	0
921	-172.377	0
922	-171.111	0
923	-169.85	0
924	-168.594	0
925	-167.343	0
926	-166.098	0
927	-164.858	0
928	-163.622	0
929	-162.391	0
930	-161.166	0
931	-159.946	0
932	-158.73	0
933	-157.52	0
934	-156.315	0
935	-155.114	0
936	-153.919	0
937	-152.729	0
938	-151.544	0
939	-150.364	0
940	-149.188	0
941	-148.018	0
942	-146.853	0
943	-145.693	0
944	-144.538	0
945	-143.388	0
946	-142.243	0
947	-141.103	0
948	-139.967	0
949	-138.837	0
950	-137.711	0
951	-136.591	0
952	-135.475	0
953	-134.365	0
954	-133.259	0
955	-132.158	0
956	-131.062	0
957	-129.972	0
958	-128.886	0
959	-127.805	0
960	-126.729	0
961	-125.657	0
962	-124.591	0
963	-123.529	0
964	-122.473	0
965	-121.421	0
966	-120.374	0
967	-119.332	0
968	-118.295	0
969	-117.263	0
970	-116.235	0
971	-115.213	0
972	-114.195	0
973	-113.182	0
974	-112.174	0
975	-111.171	0
976	-110.173	0
977	-109.179	0
978	-108.191	0
979	-107.207	0
980	-106.228	0
981	-105.254	0
982	-104.284	0
983	-103.32	0
984	-102.36	0
985	-101.405	0
986	-100.455	0
987	-99.5093	0
988	-98.5688	0
989	-97.6329	0
990	-96.7017	0
991	-95.7753	0
992	-94.8538	0
993	-93.9371	0
994	-93.0252	0
995	-92.1179	0
996	-91.2153	0
997	-90.3175	0
998	-89.4242	0
999	-88.5358	0
1000	-87.6521	0
1001	-86.7731	0
1002	-85.8988	0
1003	-85.0293	0
1004	-84.1645	0
1005	-83.3043	0
1006	-82.449	0
1007	-81.5982	0
1008	-80.7522	0
1009	-79.9108	0
1010	-79.0741	0
1011	-78.2421	0
1012	-77.4148	0
1013	-76.5921	0
1014	-75.7739	0
1015	-74.9606	0
1016	-74.1517	0
1017	-73.3476	0
1018	-72.5483	0
1019	-71.7536	0
1020	-70.9632	0
1021	-70.1777	0
1022	-69.3966	0
1023	-68.6203	0
1024	-67.8487	0
1025	-67.0817	0
1026	-66.3193	0
1027	-65.5614	0
1028	-64.8081	0
1029	-64.0593	0
1030	-63.3152	0
1031	-62.5759	0
1032	-61.8412	0
1033	-61.1108	0
1034	-60.3852	0
1035	-59.6641	0
1036	-58.9474	0
1037	-58.2354	0
1038	-57.5278	0
1039	-56.8248	0
1040	-56.1265	0
1041	-55.4327	0
1042	-54.7433	0
1043	-54.0586	0
1044	-53.3783	0
1045	-52.7026	0
1046	-52.0316	0
1047	-51.3649	0
1048	-50.7027	0
1049	-50.0451	0
1050	-49.3919	0
1051	-48.7432	0
1052	-48.0991	0
1053	-47.4595	0
1054	-46.8242	0
1055	-46.1934	0
1056	-45.5671	0
1057	-44.9453	0
1058	-44.3279	0
1059	-43.7153	0
1060	-43.1069	0
1061	-42.5028	0
1062	-41.9035	0
1063	-41.3086	0
1064	-40.718	0
1065	-40.1317	0
1066	-39.5501	0
1067	-38.9728	0
1068	-38.4001	0
1069	-37.8317	0
1070	-37.2678	0
1071	-36.7083	0
1072	-36.1533	0
1073	-35.6026	0
1074	-35.0564	0
1075	-34.5145	0
1076	-33.9771	0
1077	-33.4441	0
1078	-32.9154	0
1079	-32.391	0
1080	-31.8712	0
1081	-31.3555	0
1082	-30.8443	0
1083	-30.3376	0
1084	-29.8351	0
1085	-29.3368	0
1086	-28.843	0
1087	-28.3535	0
1088	-27.8683	0
1089	-27.3877	0
1090	-26.9115	0
1091	-26.4395	0
1092	-25.9717	0
1093	-25.5083	0
1094	-25.0493	0
1095	-24.5945	0
1096	-24.144	0
1097	-23.6978	0
1098	-23.256	0
1099	-22.8184	0
1100	-22.3854	0
1101	-21.9564	0
1102	-21.5317	0
1103	-21.1113	0
1104	-20.6953	0
1105	-20.2835	0
1106	-19.8759	0
1107	-19.4727	0
1108	-19.0736	0
1109	-18.6789	0
1110	-18.2883	0
1111	-17.9019	0
1112	-17.5199	0
1113	-17.1421	0
1114	-16.7685	0
1115	-16.3992	0
1116	-16.0341	0
1117	-15.6732	0
1118	-15.3166	0
1119	-14.9642	0
1120	-14.616	0
1121	-14.272	0
1122	-13.9324	0
1123	-13.5968	0
1124	-13.2656	0
1125	-12.9385	0
1126	-12.6156	0
1127	-12.2969	0
1128	-11.9823	0
1129	-11.6719	0
1130	-11.3657	0
1131	-11.0636	0
1132	-10.7658	0
1133	-10.4721	0
1134	-10.1826	0
1135	-9.89732	0
1136	-9.61604	0
1137	-9.33901	0
1138	-9.06609	0
1139	-8.79723	0
1140	-8.53249	0
1141	-8.27185	0
1142	-8.0155	0
1143	-7.76314	0
1144	-7.51497	0
1145	-7.27085	0
1146	-7.03102	0
1147	-6.79517	0
1148	-6.56345	0
1149	-6.33592	0
1150	-6.11243	0
1151	-5.89312	0
1152	-5.67794	0
1153	-5.46655	0
1154	-5.25929	0
1155	-5.0561	0
1156	-4.85696	0
1157	-4.66175	0
1158	-4.47069	0
1159	-4.2837	0
1160	-4.10088	0
1161	-3.92214	0
1162	-3.74739	0
1163	-3.57666	0
1164	-3.41004	0
1165	-3.24738	0
1166	-3.08876	0
1167	-2.93428	0
1168	-2.78355	0
1169	-2.63721	0
1170	-2.49453	0
1171	-2.35584	0
1172	-2.22123	0
1173	-2.09082	0
1174	-1.96413	0
1175	-1.84153	0
1176	-1.72303	0
1177	-1.60834	0
1178	-1.49797	0
1179	-1.39128	0
1180	-1.28868	0
1181	-1.19	0
1182	-1.09523	0
1183	-1.00456	0
1184	-0.917884	0
1185	-0.835135	0
1186	-0.756351	0
1187	-0.681193	0
1188	-0.61015	0
1189	-0.542853	0
1190	-0.479648	0
1191	-0.420358	0
1192	-0.365058	0
1193	-0.313702	0
1194	-0.266063	0
1195	-0.222551	0
1196	-0.182879	0
1197	-0.147143	0
1198	-0.115315	0
1199	-0.087354	0
1200	-0.0631761	0
1201	-0.0429964	0
1202	-0.0266851	0
1203	-0.014262	0
1204	-0.00556213	0
1205	-0.000953067	0
1206	0	0
1207	-0.00316271	14788
1208	-0.0099248	8352
1209	-0.0206526	5783
1210	-0.0351487	4447
1211	-0.0535173	3629
1212	-0.0756197	3071
1213	-0.101928	2667
1214	-0.131773	2363
1215	-0.165351	2113
1216	-0.202988	1923
1217	-0.244419	1748
1218	-0.289466	1596
1219	-0.338451	1470
1220	-0.391428	1366
1221	-0.448197	1285
1222	-0.508538	1203
1223	-0.572649	1116
1224	-0.640491	1061
1225	-0.71217	1006
1226	-0.787719	945
1227	-0.866953	889
1228	-0.949948	846
1229	-1.03679	790
1230	-1.12732	737
1231	-1.22163	699
1232	-1.31985	669
1233	-1.42182	639
1234	-1.52741	608
1235	-1.63689	573
1236	-1.75004	536
1237	-1.86702	508
1238	-1.98764	489
1239	-2.11188	472
1240	-2.23975	450
1241	-2.37151	418
1242	-2.50684	396
1243	-2.64607	378
1244	-2.78884	362
1245	-2.93535	348
1246	-3.08556	331
1247	-3.2396	322
1248	-3.39725	312
1249	-3.5585	298
1250	-3.72342	284
1251	-3.89204	270
1252	-4.0644	259
1253	-4.24046	249
1254	-4.42008	238
1255	-4.60342	228
1256	-4.79054	223
1257	-4.9812	220
1258	-5.17559	213
1259	-5.37338	206
1260	-5.57479	198
1261	-5.7798	193
1262	-5.98844	189
1263	-6.20074	185
1264	-6.41659	178
1265	-6.6363	170
1266	-6.85956	165
1267	-7.08624	157
1268	-7.31671	150
1269	-7.55074	146
1270	-7.78806	142
1271	-8.0292	133
1272	-8.27389	131
1273	-8.52226	129
1274	-8.77409	128
1275	-9.02951	124
1276	-9.28837	120
1277	-9.55075	117
1278	-9.81678	116
1279	-10.0863	113
1280	-10.3596	112
1281	-10.6363	105
1282	-10.9165	102
1283	-11.2003	100
1284	-11.4877	98
1285	-11.7784	98
1286	-12.073	97
1287	-12.3709	95
1288	-12.6721	95
1289	-12.9769	93
1290	-13.2853	92
1291	-13.5972	87
1292	-13.9124	86
1293	-14.2313	82
1294	-14.5534	81
1295	-14.8791	81
1296	-15.2084	80
1297	-15.5411	79
1298	-15.8774	77
1299	-16.2169	75
1300	-16.5598	75
1301	-16.9064	70
1302	-17.2564	70
1303	-17.6097	68
1304	-17.9666	66
1305	-18.3269	65
1306	-18.6905	64
1307	-19.0577	62
1308	-19.4282	62
1309	-19.8021	60
1310	-20.1795	58
1311	-20.5603	58
1312	-20.9444	58
1313	-21.3318	57
1314	-21.7227	57
1315	-22.117	57
1316	-22.5147	53
1317	-22.9156	52
1318	-23.32	51
1319	-23.7276	49
1320	-24.1385	49
1321	-24.5529	48
1322	-24.9706	46
1323	-25.3917	46
1324	-25.8161	46
1325	-26.2439	46
1326	-26.6748	45
1327	-27.1091	45
1328	-27.547	43
1329	-27.9879	43
1330	-28.4321	42
1331	-28.8797	42
1332	-29.3306	41
1333	-29.7847	40
1334	-30.2421	40
1335	-30.7028	39
1336	-31.1669	39
1337	-31.6342	39
1338	-32.1046	38
1339	-32.5785	38
1340	-33.0557	38
1341	-33.536	38
1342	-34.0197	38
1343	-34.5064	36
1344	-34.9965	35
1345	-35.49	35
1346	-35.9865	34
1347	-36.4863	34
1348	-36.9894	34
1349	-37.4956	34
1350	-38.0051	34
1351	-38.5176	33
1352	-39.0334	33
1353	-39.5523	32
1354	-40.0744	32
1355	-40.5999	32
