1.3 0.2 0.367 2   3.2   1.35021 -8.15823   -33.7307
1.3 0.2 0.366 2   3.2   1.35021 -8.15823   -33.7374
1.3 0.2 0.365 2   3.2   1.35021 -8.15823   -33.7441
1.3 0.2 0.364 2   3.2   1.35021 -8.15823   -33.7507
1.3 0.2 0.363 2   3.2   1.35021 -8.15823   -33.7572
1.3 0.2 0.362 2   3.2   1.35021 -8.15823   -33.7636
1.3 0.2 0.361 2   3.2   1.35021 -8.15823   -33.77
1.3 0.2 0.36 2   3.2   1.35021 -8.15823   -33.7763
1.3 0.2 0.359 2   3.2   1.35021 -8.15823   -33.7826
1.3 0.2 0.358 2   3.2   1.35021 -8.15823   -33.7887
1.3 0.2 0.357 2   3.2   1.35021 -8.15823   -33.7948
1.3 0.2 0.356 2   3.2   1.35021 -8.15823   -33.8008
1.3 0.2 0.355 2   3.2   1.35021 -8.15823   -33.8068
1.3 0.2 0.354 2   3.2   1.35021 -8.15823   -33.8126
1.3 0.2 0.353 2   3.2   1.35021 -8.15823   -33.8184
1.3 0.2 0.352 2   3.2   1.35021 -8.15823   -33.824
1.3 0.2 0.351 2   3.2   1.35021 -8.15823   -33.8296
1.3 0.2 0.35 2   3.2   1.35021 -8.15823   -33.8352
1.3 0.2 0.349 2   3.2   1.35021 -8.15823   -33.8406
1.3 0.2 0.348 2   3.2   1.35021 -8.15823   -33.8459
1.3 0.2 0.347 2   3.2   1.35021 -8.15823   -33.8512
1.3 0.2 0.346 2   3.2   1.35021 -8.15823   -33.8563
1.3 0.2 0.345 2   3.2   1.35021 -8.15823   -33.8614
1.3 0.2 0.344 2   3.2   1.35021 -8.15823   -33.8664
1.3 0.2 0.343 2   3.2   1.35021 -8.15823   -33.8713
1.3 0.2 0.342 2   3.2   1.35021 -8.15823   -33.8761
1.3 0.2 0.341 2   3.2   1.35021 -8.15823   -33.8808
1.3 0.2 0.34 2   3.2   1.35021 -8.15823   -33.8853
1.3 0.2 0.339 2   3.2   1.35021 -8.15823   -33.8898
1.3 0.2 0.338 2   3.2   1.35021 -8.15823   -33.8942
1.3 0.2 0.337 2   3.2   1.35021 -8.15823   -33.8985
1.3 0.2 0.336 2   3.2   1.35021 -8.15823   -33.9027
1.3 0.2 0.335 2   3.2   1.35021 -8.15823   -33.9068
1.3 0.2 0.334 2   3.2   1.35021 -8.15823   -33.9108
1.3 0.2 0.333 2   3.2   1.35021 -8.15823   -33.9146
1.3 0.2 0.332 2   3.2   1.35021 -8.15823   -33.9184
1.3 0.2 0.331 2   3.2   1.35021 -8.15823   -33.922
1.3 0.2 0.33 2   3.2   1.35021 -8.15823   -33.9256
1.3 0.2 0.329 2   3.2   1.35021 -8.15823   -33.929
1.3 0.2 0.328 2   3.2   1.35021 -8.15823   -33.9323
1.3 0.2 0.327 2   3.2   1.35021 -8.15823   -33.9355
1.3 0.2 0.326 2   3.2   1.35021 -8.15823   -33.9385
1.3 0.2 0.325 2   3.2   1.35021 -8.15823   -33.9415
1.3 0.2 0.324 2   3.2   1.35021 -8.15823   -33.9443
1.3 0.2 0.323 2   3.2   1.35021 -8.15823   -33.947
1.3 0.2 0.322 2   3.2   1.35021 -8.15823   -33.9495
1.3 0.2 0.321 2   3.2   1.35021 -8.15823   -33.952
1.3 0.2 0.32 2   3.2   1.35021 -8.15823   -33.9543
1.3 0.2 0.319 2   3.2   1.35021 -8.15823   -33.9565
1.3 0.2 0.318 2   3.2   1.35021 -8.15823   -33.9585
1.3 0.2 0.317 2   3.2   1.35021 -8.15823   -33.9604
1.3 0.2 0.316 2   3.2   1.35021 -8.15823   -33.9622
1.3 0.2 0.315 2   3.2   1.35021 -8.15823   -33.9638
1.3 0.2 0.314 2   3.2   1.35021 -8.15823   -33.9653
1.3 0.2 0.313 2   3.2   1.35021 -8.15823   -33.9666
1.3 0.2 0.312 2   3.2   1.35021 -8.15823   -33.9678
1.3 0.2 0.311 2   3.2   1.35021 -8.15823   -33.9688
1.3 0.2 0.31 2   3.2   1.35021 -8.15823   -33.9697
1.3 0.2 0.309 2   3.2   1.35021 -8.15823   -33.9704
1.3 0.2 0.308 2   3.2   1.35021 -8.15823   -33.971
1.3 0.2 0.307 2   3.2   1.35021 -8.15823   -33.9714
1.3 0.2 0.306 2   3.2   1.35021 -8.15823   -33.9716
1.3 0.2 0.305 2   3.2   1.35021 -8.15823   -33.9717
1.3 0.2 0.304 2   3.2   1.35021 -8.15823   -33.9716
1.3 0.2 0.303 2   3.2   1.35021 -8.15823   -33.9713
1.3 0.2 0.302 2   3.2   1.35021 -8.15823   -33.9708
1.3 0.2 0.301 2   3.2   1.35021 -8.15823   -33.9702
1.3 0.2 0.3 2   3.2   1.35021 -8.15823   -33.9694
1.3 0.2 0.299 2   3.2   1.35021 -8.15823   -33.9684
1.3 0.2 0.298 2   3.2   1.35021 -8.15823   -33.9672
1.3 0.2 0.297 2   3.2   1.35021 -8.15823   -33.9658
1.3 0.2 0.296 2   3.2   1.35021 -8.15823   -33.9642
1.3 0.2 0.295 2   3.2   1.35021 -8.15823   -33.9624
1.3 0.2 0.294 2   3.2   1.35021 -8.15823   -33.9604
1.3 0.2 0.293 2   3.2   1.35021 -8.15823   -33.9582
1.3 0.2 0.292 2   3.2   1.35021 -8.15823   -33.9557
1.3 0.2 0.291 2   3.2   1.35021 -8.15823   -33.9531
1.3 0.2 0.29 2   3.2   1.35021 -8.15823   -33.9502
1.3 0.2 0.289 2   3.2   1.35021 -8.15823   -33.9471
1.3 0.2 0.288 2   3.2   1.35021 -8.15823   -33.9437
1.3 0.2 0.287 2   3.2   1.35021 -8.15823   -33.9402
1.3 0.2 0.286 2   3.2   1.35021 -8.15823   -33.9363
1.3 0.2 0.285 2   3.2   1.35021 -8.15823   -33.9322
1.3 0.2 0.284 2   3.2   1.35021 -8.15823   -33.9279
1.3 0.2 0.283 2   3.2   1.35021 -8.15823   -33.9233
1.3 0.2 0.282 2   3.2   1.35021 -8.15823   -33.9184
1.3 0.2 0.281 2   3.2   1.35021 -8.15823   -33.9133
1.3 0.2 0.28 2   3.2   1.35021 -8.15823   -33.9078
1.3 0.2 0.279 2   3.2   1.35021 -8.15823   -33.9021
1.3 0.2 0.278 2   3.2   1.35021 -8.15823   -33.8961
1.3 0.2 0.277 2   3.2   1.35021 -8.15823   -33.8897
1.3 0.2 0.276 2   3.2   1.35021 -8.15823   -33.8831
1.3 0.2 0.275 2   3.2   1.35021 -8.15823   -33.8762
1.3 0.2 0.274 2   3.2   1.35021 -8.15823   -33.8689
1.3 0.2 0.273 2   3.2   1.35021 -8.15823   -33.8613
1.3 0.2 0.272 2   3.2   1.35021 -8.15823   -33.8533
1.3 0.2 0.271 2   3.2   1.35021 -8.15823   -33.845
1.3 0.2 0.27 2   3.2   1.35021 -8.15823   -33.8363
1.3 0.2 0.269 2   3.2   1.35021 -8.15823   -33.8273
1.3 0.2 0.268 2   3.2   1.35021 -8.15823   -33.8179
1.3 0.2 0.267 2   3.2   1.35021 -8.15823   -33.8081
1.3 0.2 0.266 2   3.2   1.35021 -8.15823   -33.7979
1.3 0.2 0.265 2   3.2   1.35021 -8.15823   -33.7873
1.3 0.2 0.264 2   3.2   1.35021 -8.15823   -33.7763
1.3 0.2 0.263 2   3.2   1.35021 -8.15823   -33.7648
1.3 0.2 0.262 2   3.2   1.35021 -8.15823   -33.7529
1.3 0.2 0.261 2   3.2   1.35021 -8.15823   -33.7406
1.3 0.2 0.26 2   3.2   1.35021 -8.15823   -33.7278
1.3 0.2 0.259 2   3.2   1.35021 -8.15823   -33.7145
1.3 0.2 0.258 2   3.2   1.35021 -8.15823   -33.7008
1.3 0.2 0.257 2   3.2   1.35021 -8.15823   -33.6865
1.3 0.2 0.256 2   3.2   1.35021 -8.15823   -33.6718
1.3 0.2 0.255 2   3.2   1.35021 -8.15823   -33.6565
1.3 0.2 0.254 2   3.2   1.35021 -8.15823   -33.6407
1.3 0.2 0.253 2   3.2   1.35021 -8.15823   -33.6243
1.3 0.2 0.252 2   3.2   1.35021 -8.15823   -33.6074
1.3 0.2 0.251 2   3.2   1.35021 -8.15823   -33.5898
1.3 0.2 0.25 2   3.2   1.35021 -8.15823   -33.5717
1.3 0.2 0.249 2   3.2   1.35021 -8.15823   -33.553
1.3 0.2 0.248 2   3.2   1.35021 -8.15823   -33.5337
1.3 0.2 0.247 2   3.2   1.35021 -8.15823   -33.5137
1.3 0.2 0.246 2   3.2   1.35021 -8.15823   -33.4931
1.3 0.2 0.245 2   3.2   1.35021 -8.15823   -33.4718
1.3 0.2 0.244 2   3.2   1.35021 -8.15823   -33.4498
1.3 0.2 0.243 2   3.2   1.35021 -8.15823   -33.4271
1.3 0.2 0.242 2   3.2   1.35021 -8.15823   -33.4036
1.3 0.2 0.241 2   3.2   1.35021 -8.15823   -33.3795
1.3 0.2 0.24 2   3.2   1.35021 -8.15823   -33.3545
1.3 0.2 0.239 2   3.2   1.35021 -8.15823   -33.3288
1.3 0.2 0.238 2   3.2   1.35021 -8.15823   -33.3023
1.3 0.2 0.237 2   3.2   1.35021 -8.15823   -33.275
1.3 0.2 0.236 2   3.2   1.35021 -8.15823   -33.2468
1.3 0.2 0.235 2   3.2   1.35021 -8.15823   -33.2178
1.3 0.2 0.234 2   3.2   1.35021 -8.15823   -33.1879
1.3 0.2 0.233 2   3.2   1.35021 -8.15823   -33.1571
1.3 0.2 0.232 2   3.2   1.35021 -8.15823   -33.1254
1.3 0.2 0.231 2   3.2   1.35021 -8.15823   -33.0927
1.3 0.2 0.23 2   3.2   1.35021 -8.15823   -33.0591
1.3 0.2 0.229 2   3.2   1.35021 -8.15823   -33.0244
1.3 0.2 0.228 2   3.2   1.35021 -8.15823   -32.9888
1.3 0.2 0.227 2   3.2   1.35021 -8.15823   -32.9521
1.3 0.2 0.226 2   3.2   1.35021 -8.15823   -32.9144
1.3 0.2 0.225 2   3.2   1.35021 -8.15823   -32.8756
1.3 0.2 0.224 2   3.2   1.35021 -8.15823   -32.8357
1.3 0.2 0.223 2   3.2   1.35021 -8.15823   -32.7946
1.3 0.2 0.222 2   3.2   1.35021 -8.15823   -32.7524
1.3 0.2 0.221 2   3.2   1.35021 -8.15823   -32.709
1.3 0.2 0.22 2   3.2   1.35021 -8.15823   -32.6644
1.3 0.2 0.219 2   3.2   1.35021 -8.15823   -32.6186
1.3 0.2 0.218 2   3.2   1.35021 -8.15823   -32.5715
1.3 0.2 0.217 2   3.2   1.35021 -8.15823   -32.5231
1.3 0.2 0.216 2   3.2   1.35021 -8.15823   -32.4734
1.3 0.2 0.215 2   3.2   1.35021 -8.15823   -32.4224
1.3 0.2 0.214 2   3.2   1.35021 -8.15823   -32.37
1.3 0.2 0.213 2   3.2   1.35021 -8.15823   -32.3161
1.3 0.2 0.212 2   3.2   1.35021 -8.15823   -32.2609
1.3 0.2 0.211 2   3.2   1.35021 -8.15823   -32.2042
1.3 0.2 0.21 2   3.2   1.35021 -8.15823   -32.146
1.3 0.2 0.209 2   3.2   1.35021 -8.15823   -32.0863
1.3 0.2 0.208 2   3.2   1.35021 -8.15823   -32.025
1.3 0.2 0.207 2   3.2   1.35021 -8.15823   -31.9622
1.3 0.2 0.206 2   3.2   1.35021 -8.15823   -31.8978
1.3 0.2 0.205 2   3.2   1.35021 -8.15823   -31.8317
1.3 0.2 0.204 2   3.2   1.35021 -8.15823   -31.764
1.3 0.2 0.203 2   3.2   1.35021 -8.15823   -31.6945
1.3 0.2 0.202 2   3.2   1.35021 -8.15823   -31.6234
1.3 0.2 0.201 2   3.2   1.35021 -8.15823   -31.5504
1.3 0.2 0.2 2   3.2   1.35021 -8.15823   -31.4757
