# round trips	 doserror
0	92.75
0	58.9
0	57.63
0	57.28
0	55.79
0	55.76
0	55.4
0	52.28
0	51.17
0	50.34
0	49.09
0	48.78
0	46.92
0	45.98
0	46.84
0	46.16
0	46.79
0	44.18
0	43.56
0	43.26
0	42.8
0	42.47
0	42.36
0	40.03
0	39.94
0	39.62
0	39.14
0	38.62
0	38.12
0	38.14
0	38.36
0	38.22
0	38.32
0	36.3
0	36.07
0	36.26
0	36.9
0	36.65
0	36.62
0	33.07
0	32.81
0	32.48
0	32.26
0	32.09
0	31.93
0	31.71
0	31.5
0	31.21
0	32.25
0	32.01
0	32.26
0	32.03
0	31.99
0	29.85
0	29.66
0	29.49
0	29.23
0	29.02
0	28.82
0	28.66
0	28.44
0	28.21
0	28.03
0	28.33
0	28.13
0	28.89
0	28.72
0	28.54
0	28.38
0	28.15
0	27.97
0	27.67
0	27.49
0	27.26
0	27.09
0	26.93
0	26.92
0	26.68
0	26.51
0	26.37
0	26.19
0	26.06
0	26.15
0	26.02
0	25.87
0	25.7
0	25.73
0	25.95
0	25.84
0	25.7
0	25.6
0	25.46
0	25.83
0	22.89
0	24.5
0	24.38
0	24.26
0	24.08
0	23.96
0	23.82
0	24.24
0	24.14
0	24.01
0	23.89
0	22.44
0	22.34
0	22.71
0	22.65
0	22.56
0	22.42
0	22.33
0	22.19
0	22.32
0	22.71
0	22.58
0	22.45
0	22.39
0	22.31
0	22.26
0	22.21
0	22.17
0	22.25
0	22.19
0	19.08
0	18.97
0	18.88
0	18.77
0	18.7
0	18.55
0	18.44
0	18.34
0	18.26
0	18.16
0	19.4
0	19.3
0	19.64
0	19.55
0	19.46
0	19.39
0	19.28
0	19.16
0	19.08
0	18.98
0	18.89
0	18.8
0	18.71
0	18.6
0	18.5
0	18.51
0	18.42
0	18.34
0	18.38
0	18.65
0	18.56
0	18.69
0	18.86
0	18.83
0	18.86
0	19.01
0	18.94
0	18.88
0	17.04
0	16.96
0	17.08
0	17.02
0	17.12
0	17.18
0	17.31
0	17.22
0	17.14
0	17.07
0	16.27
0	16.2
0	16.11
0	16.53
0	16.44
0	16.36
0	16.28
0	16.61
0	16.83
0	16.76
0	16.68
0	16.69
0	16.62
0	16.62
0	16.54
0	16.48
0	16.4
0	16.32
0	16.26
0	14.14
0	14.05
0	13.97
0	13.89
0	13.82
0	13.74
0	13.68
0	13.62
0	13.53
0	13.47
0	13.38
0	13.3
0	13.24
0	13.4
0	13.32
0	14.03
0	13.97
0	13.9
0	13.92
0	13.85
0	13.78
0	13.71
0	13.65
0	13.59
0	13.52
0	13.47
0	13.4
0	13.32
0	13.92
0	14.04
0	14.05
0	12.42
0	12.36
0	12.68
0	12.62
0	12.57
0	12.69
0	12.63
0	12.79
0	12.74
0	12.66
0	12.61
0	12.55
0	12.5
0	12.44
0	12.38
0	12.33
0	12.28
0	12.22
0	12.18
0	12.12
0	12.06
0	12
0	11.94
0	11.89
0	11.83
0	11.78
0	11.72
0	12.1
0	12.05
0	11.99
0	11.94
0	11.89
0	11.82
0	11.77
0	11.72
0	11.67
0	11.62
0	11.56
0	11.55
0	11.67
0	12.01
0	11.96
0	11.96
0	11.92
0	11.95
0	11.91
0	11.87
0	11.81
0	11.83
0	11.79
0	11.84
0	11.86
0	11.96
0	11.95
0	12.04
0	11.99
0	8.023
0	7.98
0	7.932
0	7.887
0	7.831
0	7.785
0	7.732
0	7.687
0	8.207
0	8.157
0	8.111
0	7.49
0	7.44
0	7.391
0	7.348
0	7.299
0	7.251
0	7.205
0	7.168
0	7.12
0	7.078
0	7.029
0	6.981
0	6.931
0	8.679
0	8.629
0	8.573
0	8.507
0	8.459
0	8.415
0	8.361
0	8.368
0	8.334
0	8.289
0	8.252
0	8.21
0	8.42
0	8.667
0	8.629
0	8.587
0	8.739
0	8.699
0	8.651
0	8.605
0	8.56
0	8.722
0	8.684
0	8.638
0	8.602
0	8.59
0	8.843
0	8.8
0	8.758
0	8.8
0	8.779
0	8.737
0	8.696
0	8.659
0	8.618
0	8.577
0	8.535
0	8.491
0	8.45
0	8.414
0	8.456
0	8.42
0	8.412
0	8.376
0	8.339
0	6.145
0	6.101
0	6.06
0	6.024
0	5.983
0	5.945
0	5.902
0	5.859
0	5.816
0	5.775
0	5.74
0	5.706
0	5.667
0	5.629
0	5.592
0	5.915
0	5.871
0	5.838
0	5.798
0	5.764
0	6.292
0	6.252
0	6.215
0	6.18
0	6.566
0	6.633
0	6.596
0	6.919
0	6.884
0	6.91
0	6.973
0	6.94
0	6.902
0	6.869
0	6.938
0	6.919
0	6.9
0	6.865
0	6.848
0	6.811
0	6.78
0	6.794
0	6.759
0	6.906
0	6.87
0	6.835
0	6.861
0	6.863
0	6.841
0	6.81
0	6.856
0	6.822
0	6.786
0	6.757
0	6.772
0	3.545
0	3.508
0	3.475
0	3.443
0	4.754
