# version: 0.0.0-207-gf4e294c-dirty
# well_width: 1.3
# ff: 0.3
# N: 12
# walls: 0
# cell dimensions: (4.44366, 4.44366, 8.48528)
# seed: 16
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 72
# min_T: 0.2
# fractional_sample_error after initialization: 0.0155341
# min_important_energy after initialization: 45

# histogram method: tmmc
# init_iter_limit: 14400000
# iterations: 14400000
# working moves: 92713771
# total moves: 172800000
# acceptance rate: 0.536538

# min_important_energy: 45

# energy   counts
14  2
15  88
16  741
17  5836
18  27531
19  112204
20  363537
21  976112
22  2145081
23  3860070
24  5680845
25  6818161
26  6812785
27  6793927
28  6781283
29  6771347
30  6752933
31  6755167
32  6698836
33  6654831
34  6619172
35  6630101
36  6632744
37  6645509
38  6729081
39  6823954
40  6910511
41  6966505
42  6760515
43  6614263
44  6507598
45  5952415
46  4927420
47  4832718
48  7485481
49  1750696
