# version: 0.0.0-207-gf4e294c-dirty
# well_width: 1.3
# ff: 0.3
# N: 24
# walls: 0
# cell dimensions: (6.94586, 6.94586, 6.94586)
# seed: 16
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 144
# min_T: 0.2
# fractional_sample_error after initialization: 1
# min_important_energy after initialization: 124

# transitions_input_filename: /home/perlinm/deft/papers/histogram/data/periodic-ww1.30-ff0.30-N24-tmmc-golden-transitions.dat
# iterations: 57600000
# working moves: 679269578
# total moves: 1382400000
# acceptance rate: 0.49137

# energy	samples
58  0
59  3237351
60  1751966
61  1149841
62  813413
63  597145
64  449281
65  345020
66  269609
67  213855
68  172185
69  140032
70  114997
71  95522
72  79835
73  67248
74  57010
75  48674
76  41847
77  36148
78  31308
79  27258
80  23794
81  20947
82  18378
83  16226
84  14395
85  12782
86  11366
87  10120
88  9138
89  8253
90  7421
91  6716
92  6080
93  5531
94  5046
95  4647
96  4259
97  3893
98  3557
99  3231
100  2932
101  2621
102  2344
103  2108
104  1864
105  1596
106  1376
107  1192
108  1000
109  844
110  740
111  646
112  556
113  464
114  388
115  303
116  223
117  150
118  75
119  24
120  5
121  3
122  2
