# version: 0.0.0-207-gf4e294c-dirty
# well_width: 1.3
# ff: 0.3
# N: 25
# walls: 0
# cell dimensions: (7.04102, 7.04102, 7.04102)
# seed: 16
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 144
# min_T: 0.2
# fractional_sample_error after initialization: 1
# min_important_energy after initialization: 127

# transitions_input_filename: /home/perlinm/deft/papers/histogram/data/periodic-ww1.30-ff0.30-N25-tmmc-golden-transitions.dat
# iterations: 62500000
# working moves: 741205618
# total moves: 1562500000
# acceptance rate: 0.474372

# energy	samples
60  0
61  3316877
62  1803987
63  1190300
64  847386
65  624677
66  472728
67  364892
68  285906
69  227887
70  183811
71  149773
72  123448
73  102468
74  86111
75  72785
76  61913
77  53151
78  45700
79  39628
80  34486
81  30110
82  26491
83  23315
84  20716
85  18408
86  16423
87  14763
88  13252
89  11900
90  10707
91  9622
92  8679
93  7843
94  7134
95  6512
96  5931
97  5411
98  4995
99  4582
100  4155
101  3831
102  3527
103  3246
104  2978
105  2720
106  2443
107  2209
108  1987
109  1765
110  1562
111  1371
112  1196
113  1067
114  936
115  838
116  749
117  650
118  566
119  502
120  434
121  348
122  288
123  213
124  139
125  44
