# comparison reference file	(generated with python figs/parse-yaml-out.py /home/jordan/weniger-cp-data/wl-256-s1 256 wl-50 
#  moves	 gamma	
11480960896	7.27595761418e-12
11788077645	7.27595761418e-12
11788077645	3.63797880709e-12
12117227884	3.63797880709e-12
12117227884	1.81898940355e-12
13155215738	1.81898940355e-12
13155215738	9.094947017729999e-13
13335214322	9.094947017729999e-13
13826799299	9.094947017729999e-13
13826799299	4.54747350886e-13
14164362691	4.54747350886e-13
14164362691	2.27373675443e-13
15785840955	2.27373675443e-13
15785840955	1.13686837722e-13
16000178873	1.13686837722e-13
16000178873	5.68434188608e-14
16855407027	5.68434188608e-14
16855407027	2.84217094304e-14
17250962627	2.84217094304e-14
17250962627	1.42108547152e-14
17476615731	1.42108547152e-14
17476615731	7.1054273576e-15
17782794100	7.1054273576e-15
19363992427	7.1054273576e-15
19363992427	3.5527136788e-15
19772995660	3.5527136788e-15
19772995660	1.7763568394e-15
20223566490	1.7763568394e-15
20223566490	8.881784197e-16
21132987896	8.881784197e-16
21132987896	4.4408920985e-16
21334072085	4.4408920985e-16
21334072085	2.22044604925e-16
21833181557	2.22044604925e-16
21833181557	1.11022302463e-16
23486637938	1.11022302463e-16
23486637938	5.551115123129999e-17
23713737057	5.551115123129999e-17
24316401413	5.551115123129999e-17
24316401413	2.77555756156e-17
24976184392	2.77555756156e-17
24976184392	1.38777878078e-17
25257960050	1.38777878078e-17
25257960050	6.93889390391e-18
25806280702	6.93889390391e-18
25806280702	3.46944695195e-18
26065995944	3.46944695195e-18
26065995944	1.73472347598e-18
26432709084	1.73472347598e-18
26432709084	8.67361737988e-19
27289010416	8.67361737988e-19
27289010416	4.33680868994e-19
28290181132	4.33680868994e-19
28290181132	2.16840434497e-19
28559506187	2.16840434497e-19
28559506187	1.08420217249e-19
29749096476	1.08420217249e-19
29749096476	5.421010862430001e-20
29927220797	5.421010862430001e-20
29927220797	2.71050543121e-20
30399677617	2.71050543121e-20
30399677617	1.35525271561e-20
30624287523	1.35525271561e-20
30624287523	6.77626357803e-21
31226839073	6.77626357803e-21
31226839073	3.38813178902e-21
31413496314	3.38813178902e-21
31413496314	1.69406589451e-21
31604303970	1.69406589451e-21
31604303970	8.47032947254e-22
31622776602	8.47032947254e-22
31782836962	8.47032947254e-22
31782836962	4.23516473627e-22
32526910962	4.23516473627e-22
32526910962	2.11758236814e-22
33046293129	2.11758236814e-22
33046293129	1.05879118407e-22
33528740741	1.05879118407e-22
33528740741	5.29395592034e-23
35416759149	5.29395592034e-23
35416759149	2.64697796017e-23
35667395495	2.64697796017e-23
35667395495	1.32348898008e-23
36021310295	1.32348898008e-23
36021310295	6.61744490042e-24
36277053086	6.61744490042e-24
36277053086	3.30872245021e-24
36809150985	3.30872245021e-24
36809150985	1.65436122511e-24
37215372720	1.65436122511e-24
37215372720	8.27180612553e-25
37352442259	8.27180612553e-25
37352442259	4.13590306277e-25
41650662868	4.13590306277e-25
41650662868	2.06795153138e-25
42034847277	2.06795153138e-25
42034847277	1.03397576569e-25
42169650343	1.03397576569e-25
43441407396	1.03397576569e-25
43441407396	5.16987882846e-26
44477646332	5.16987882846e-26
44477646332	2.58493941423e-26
44969649989	2.58493941423e-26
44969649989	1.29246970711e-26
45624987671	1.29246970711e-26
45624987671	6.46234853557e-27
45808490784	6.46234853557e-27
45808490784	3.23117426779e-27
46068317128	3.23117426779e-27
46068317128	1.61558713389e-27
46721694848	1.61558713389e-27
46721694848	8.07793566946e-28
47223197626	8.07793566946e-28
47223197626	4.03896783473e-28
47397074870	4.03896783473e-28
47397074870	2.01948391737e-28
50160256064	2.01948391737e-28
50160256064	1.00974195868e-28
50389839537	1.00974195868e-28
50389839537	5.04870979341e-29
50795497129	5.04870979341e-29
50795497129	2.52435489671e-29
52479384759	2.52435489671e-29
52479384759	1.26217744835e-29
53019403867	1.26217744835e-29
53019403867	6.31088724177e-30
56211472987	6.31088724177e-30
56211472987	3.15544362088e-30
56234132519	3.15544362088e-30
56378842414	3.15544362088e-30
56378842414	1.57772181044e-30
58556691106	1.57772181044e-30
58556691106	7.88860905221e-31
59568607269	7.88860905221e-31
59568607269	3.94430452611e-31
59873254594	3.94430452611e-31
59873254594	1.97215226305e-31
62191416698	1.97215226305e-31
62191416698	9.86076131526e-32
62766564697	9.86076131526e-32
62766564697	4.93038065763e-32
63235214164	4.93038065763e-32
63235214164	2.46519032882e-32
63442002217	2.46519032882e-32
63442002217	1.23259516441e-32
63579462078	1.23259516441e-32
63579462078	6.16297582204e-33
63727456725	6.16297582204e-33
63727456725	3.08148791102e-33
63957841293	3.08148791102e-33
63957841293	1.54074395551e-33
64656506553	1.54074395551e-33
64656506553	7.703719777550001e-34
65303069723	7.703719777550001e-34
65303069723	3.85185988877e-34
65699037554	3.85185988877e-34
65699037554	1.92592994439e-34
65963723512	1.92592994439e-34
65963723512	9.62964972194e-35
66139128322	9.62964972194e-35
66139128322	4.81482486097e-35
69252125977	4.81482486097e-35
69252125977	2.40741243048e-35
70291195421	2.40741243048e-35
70291195421	1.20370621524e-35
70768743246	1.20370621524e-35
70768743246	6.01853107621e-36
71301616124	6.01853107621e-36
71301616124	3.00926553811e-36
71511631715	3.00926553811e-36
71511631715	1.50463276905e-36
72165885600	1.50463276905e-36
72165885600	7.52316384526e-37
73633481533	7.52316384526e-37
73633481533	3.76158192263e-37
74153924318	3.76158192263e-37
74153924318	1.88079096132e-37
74989420933	1.88079096132e-37
75183609331	1.88079096132e-37
75183609331	9.40395480658e-38
76587545123	9.40395480658e-38
76587545123	4.70197740329e-38
76818992241	4.70197740329e-38
76818992241	2.35098870164e-38
78656575474	2.35098870164e-38
78656575474	1.17549435082e-38
78823682108	1.17549435082e-38
78823682108	5.87747175411e-39
79510122793	5.87747175411e-39
79510122793	2.93873587706e-39
80508305229	2.93873587706e-39
80508305229	1.46936793853e-39
80891595206	1.46936793853e-39
80891595206	7.34683969264e-40
82142466805	7.34683969264e-40
82142466805	3.67341984632e-40
82277796487	3.67341984632e-40
82277796487	1.83670992316e-40
82822087888	1.83670992316e-40
82822087888	9.1835496158e-41
83079924171	9.1835496158e-41
83079924171	4.5917748079e-41
83767992884	4.5917748079e-41
83767992884	2.29588740395e-41
85293815203	2.29588740395e-41
85293815203	1.14794370197e-41
85491357780	1.14794370197e-41
85491357780	5.73971850987e-42
86418057776	5.73971850987e-42
86418057776	2.86985925494e-42
86597117164	2.86985925494e-42
86597117164	1.43492962747e-42
86989507284	1.43492962747e-42
86989507284	7.17464813734e-43
87300105793	7.17464813734e-43
87300105793	3.58732406867e-43
89029059638	3.58732406867e-43
89029059638	1.79366203434e-43
89337355290	1.79366203434e-43
89337355290	8.96831017168e-44
90583949094	8.96831017168e-44
90583949094	4.48415508584e-44
90942642473	4.48415508584e-44
90942642473	2.24207754292e-44
91876412805	2.24207754292e-44
91876412805	1.12103877146e-44
92153269299	1.12103877146e-44
92153269299	5.6051938573e-45
93067415588	5.6051938573e-45
93067415588	2.80259692865e-45
94350914197	2.80259692865e-45
94350914197	1.40129846432e-45
95329626980	1.40129846432e-45
95329626980	7.00649232162e-46
95483176717	7.00649232162e-46
95483176717	3.50324616081e-46
96249236819	3.50324616081e-46
96249236819	1.75162308041e-46
97552076287	1.75162308041e-46
97552076287	8.75811540203e-47
99307059059	8.75811540203e-47
99307059059	4.37905770102e-47
100000000000	4.37905770102e-47
100104443423	4.37905770102e-47
100104443423	2.18952885051e-47
100584194400	2.18952885051e-47
100584194400	1.09476442525e-47
101427945147	1.09476442525e-47
101427945147	5.473822126270001e-48
101797573038	5.473822126270001e-48
101797573038	2.73691106313e-48
102249367074	2.73691106313e-48
102249367074	1.36845553157e-48
102673159821	1.36845553157e-48
102673159821	6.84227765784e-49
103129889426	6.84227765784e-49
103129889426	3.42113882892e-49
103307513267	3.42113882892e-49
103307513267	1.71056941446e-49
103547574758	1.71056941446e-49
103547574758	8.5528470723e-50
104387986669	8.5528470723e-50
104387986669	4.27642353615e-50
104964214715	4.27642353615e-50
104964214715	2.13821176807e-50
105473593180	2.13821176807e-50
105473593180	1.06910588404e-50
105589778286	1.06910588404e-50
105589778286	5.34552942018e-51
106087742032	5.34552942018e-51
106087742032	2.67276471009e-51
106215091123	2.67276471009e-51
106215091123	1.33638235505e-51
106467399100	1.33638235505e-51
106467399100	6.68191177523e-52
106688725464	6.68191177523e-52
106688725464	3.34095588762e-52
107183348876	3.34095588762e-52
107183348876	1.67047794381e-52
107679812206	1.67047794381e-52
107679812206	8.352389719039999e-53
107856113517	8.352389719039999e-53
107856113517	4.17619485952e-53
108103676245	4.17619485952e-53
108103676245	2.08809742976e-53
108735732031	2.08809742976e-53
108735732031	1.04404871488e-53
109194589560	1.04404871488e-53
109194589560	5.2202435744e-54
109687626501	5.2202435744e-54
109687626501	2.6101217872e-54
112229128419	2.6101217872e-54
112229128419	1.3050608936e-54
112575954018	1.3050608936e-54
112575954018	6.525304468e-55
113113698305	6.525304468e-55
113113698305	3.262652234e-55
113293997987	3.262652234e-55
113293997987	1.631326117e-55
113668896641	1.631326117e-55
113668896641	8.156630584999999e-56
114717760057	8.156630584999999e-56
114717760057	4.0783152925e-56
115222973698	4.0783152925e-56
115222973698	2.03915764625e-56
115386938023	2.03915764625e-56
115386938023	1.01957882312e-56
118925460743	1.01957882312e-56
118925460743	5.09789411562e-57
122034195740	5.09789411562e-57
122034195740	2.54894705781e-57
122393759040	2.54894705781e-57
122393759040	1.27447352891e-57
123365524345	1.27447352891e-57
123365524345	6.37236764453e-58
125013317526	6.37236764453e-58
125013317526	3.18618382226e-58
125401284401	3.18618382226e-58
125401284401	1.59309191113e-58
133352143216	1.59309191113e-58
134399503211	1.59309191113e-58
134399503211	7.96545955566e-59
135822087653	7.96545955566e-59
135822087653	3.98272977783e-59
136480119437	3.98272977783e-59
136480119437	1.99136488892e-59
136672940418	1.99136488892e-59
136672940418	9.95682444458e-60
138328243644	9.95682444458e-60
138328243644	4.97841222229e-60
138581335031	4.97841222229e-60
138581335031	2.48920611114e-60
138748328847	2.48920611114e-60
138748328847	1.24460305557e-60
139477871370	1.24460305557e-60
139477871370	6.22301527786e-61
139617357324	6.22301527786e-61
139617357324	3.11150763893e-61
140122231790	3.11150763893e-61
140122231790	1.55575381947e-61
140509308193	1.55575381947e-61
140509308193	7.778769097330001e-62
141312654493	7.778769097330001e-62
141312654493	3.88938454866e-62
141502014959	3.88938454866e-62
141502014959	1.94469227433e-62
141630104518	1.94469227433e-62
141630104518	9.723461371660001e-63
141781970486	9.723461371660001e-63
141781970486	4.86173068583e-63
142471801391	4.86173068583e-63
142471801391	2.43086534291e-63
142723453475	2.43086534291e-63
142723453475	1.21543267146e-63
145058149222	1.21543267146e-63
145058149222	6.07716335729e-64
146834121128	6.07716335729e-64
146834121128	3.03858167864e-64
147315346698	3.03858167864e-64
147315346698	1.51929083932e-64
153519103340	1.51929083932e-64
153519103340	7.59645419661e-65
154878634366	7.59645419661e-65
154878634366	3.7982270983e-65
156810871286	3.7982270983e-65
156810871286	1.89911354915e-65
157318967881	1.89911354915e-65
157318967881	9.495567745759999e-66
161690952492	9.495567745759999e-66
161690952492	4.74778387288e-66
162087633500	4.74778387288e-66
162087633500	2.37389193644e-66
162210527204	2.37389193644e-66
162210527204	1.18694596822e-66
162461413798	1.18694596822e-66
162461413798	5.934729841099999e-67
163434595695	5.934729841099999e-67
163434595695	2.96736492055e-67
163691923683	2.96736492055e-67
163691923683	1.48368246027e-67
164563341013	1.48368246027e-67
164563341013	7.41841230137e-68
164709316913	7.41841230137e-68
164709316913	3.70920615069e-68
164986743081	3.70920615069e-68
164986743081	1.85460307534e-68
167335801006	1.85460307534e-68
167335801006	9.273015376720001e-69
168142009836	9.273015376720001e-69
168142009836	4.63650768836e-69
168584249037	4.63650768836e-69
168584249037	2.31825384418e-69
168756299541	2.31825384418e-69
168756299541	1.15912692209e-69
170482446551	1.15912692209e-69
170482446551	5.795634610450001e-70
170798658265	5.795634610450001e-70
170798658265	2.89781730522e-70
171430932335	2.89781730522e-70
171430932335	1.44890865261e-70
171871049965	1.44890865261e-70
171871049965	7.24454326306e-71
172378518956	7.24454326306e-71
172378518956	3.62227163153e-71
173055317486	3.62227163153e-71
173055317486	1.81113581577e-71
177827941004	1.81113581577e-71
178142555619	1.81113581577e-71
178142555619	9.05567907883e-72
178416502463	9.05567907883e-72
178416502463	4.52783953941e-72
178866534393	4.52783953941e-72
178866534393	2.26391976971e-72
186242763572	2.26391976971e-72
186242763572	1.13195988485e-72
186852432727	1.13195988485e-72
186852432727	5.65979942427e-73
189454919869	5.65979942427e-73
189454919869	2.82989971213e-73
190956288663	2.82989971213e-73
190956288663	1.41494985607e-73
191373558493	1.41494985607e-73
191373558493	7.07474928033e-74
191516304138	7.07474928033e-74
191516304138	3.53737464017e-74
192246841197	3.53737464017e-74
192246841197	1.76868732008e-74
195015594057	1.76868732008e-74
195015594057	8.84343660042e-75
199328179650	8.84343660042e-75
199328179650	4.42171830021e-75
199725929841	4.42171830021e-75
199725929841	2.2108591501e-75
200176602214	2.2108591501e-75
200176602214	1.10542957505e-75
201535260964	1.10542957505e-75
201535260964	5.52714787526e-76
201854011214	5.52714787526e-76
201854011214	2.76357393763e-76
202419491748	2.76357393763e-76
202419491748	1.38178696882e-76
202849846990	1.38178696882e-76
202849846990	6.90893484408e-77
203168744787	6.90893484408e-77
203168744787	3.45446742204e-77
203795444243	3.45446742204e-77
203795444243	1.72723371102e-77
204563291055	1.72723371102e-77
204563291055	8.63616855509e-78
206161890366	8.63616855509e-78
206161890366	4.31808427755e-78
207025702283	4.31808427755e-78
207025702283	2.15904213877e-78
208709034786	2.15904213877e-78
208709034786	1.07952106939e-78
208836552869	1.07952106939e-78
208836552869	5.39760534693e-79
209635942911	5.39760534693e-79
209635942911	2.69880267347e-79
211148011125	2.69880267347e-79
211148011125	1.34940133673e-79
212056135286	1.34940133673e-79
212056135286	6.747006683669999e-80
214093100190	6.747006683669999e-80
214093100190	3.37350334183e-80
216686603702	3.37350334183e-80
216686603702	1.68675167092e-80
217828995043	1.68675167092e-80
217828995043	8.43375835458e-81
218458278451	8.43375835458e-81
218458278451	4.21687917729e-81
218979448463	4.21687917729e-81
218979448463	2.10843958865e-81
219334299502	2.10843958865e-81
219334299502	1.05421979432e-81
221533978886	1.05421979432e-81
221533978886	5.271098971619999e-82
222668763522	5.271098971619999e-82
222668763522	2.63554948581e-82
224649352817	2.63554948581e-82
224649352817	1.3177747429e-82
225127972006	1.3177747429e-82
225127972006	6.58887371452e-83
225621104533	6.58887371452e-83
225621104533	3.29443685726e-83
226290056097	3.29443685726e-83
226290056097	1.64721842863e-83
226815310288	1.64721842863e-83
226815310288	8.23609214315e-84
229048670493	8.23609214315e-84
229048670493	4.11804607157e-84
229988127798	4.11804607157e-84
229988127798	2.05902303579e-84
230827346989	2.05902303579e-84
230827346989	1.02951151789e-84
231218062405	1.02951151789e-84
231218062405	5.147557589470001e-85
235343712443	5.147557589470001e-85
235343712443	2.57377879473e-85
236339027698	2.57377879473e-85
236339027698	1.28688939737e-85
236618705217	1.28688939737e-85
236618705217	6.43444698684e-86
237089582565	6.43444698684e-86
237089582565	3.21722349342e-86
237137370566	3.21722349342e-86
237374611857	3.21722349342e-86
237374611857	1.60861174671e-86
239065796929	1.60861174671e-86
239065796929	8.04305873354e-87
239510383448	8.04305873354e-87
239510383448	4.02152936677e-87
252941689683	4.02152936677e-87
252941689683	2.01076468339e-87
253203717316	2.01076468339e-87
253203717316	1.00538234169e-87
254135152396	1.00538234169e-87
254135152396	5.02691170846e-88
256019238366	5.02691170846e-88
256019238366	2.51345585423e-88
257976919402	2.51345585423e-88
257976919402	1.25672792712e-88
259871074952	1.25672792712e-88
259871074952	6.28363963558e-89
260128644405	6.28363963558e-89
260128644405	3.14181981779e-89
260936741946	3.14181981779e-89
260936741946	1.5709099089e-89
262657090131	1.5709099089e-89
262657090131	7.854549544480001e-90
263346932916	7.854549544480001e-90
263346932916	3.92727477224e-90
263475223520	3.92727477224e-90
263475223520	1.96363738612e-90
263779599268	1.96363738612e-90
263779599268	9.818186930600001e-91
266604710754	9.818186930600001e-91
266604710754	4.9090934653e-91
266863467200	4.9090934653e-91
266863467200	2.45454673265e-91
267094221406	2.45454673265e-91
267094221406	1.22727336632e-91
267629083901	1.22727336632e-91
267629083901	6.13636683162e-92
267781485134	6.13636683162e-92
267781485134	3.06818341581e-92
268220654521	3.06818341581e-92
268220654521	1.53409170791e-92
269123697105	1.53409170791e-92
269123697105	7.67045853953e-93
274239133927	7.67045853953e-93
274239133927	3.83522926976e-93
274484808623	3.83522926976e-93
274484808623	1.91761463488e-93
274692476797	1.91761463488e-93
274692476797	9.588073174409999e-94
274824741318	9.588073174409999e-94
274824741318	4.7940365872e-94
275322425237	4.7940365872e-94
275322425237	2.3970182936e-94
275990856875	2.3970182936e-94
275990856875	1.1985091468e-94
276425562581	1.1985091468e-94
276425562581	5.99254573401e-95
276808987678	5.99254573401e-95
276808987678	2.996272867e-95
277010963045	2.996272867e-95
277010963045	1.4981364335e-95
277126182771	1.4981364335e-95
277126182771	7.490682167510001e-96
277563298018	7.490682167510001e-96
277563298018	3.74534108375e-96
278954662860	3.74534108375e-96
278954662860	1.87267054188e-96
279299280786	1.87267054188e-96
279299280786	9.36335270938e-97
280821967850	9.36335270938e-97
280821967850	4.68167635469e-97
282203644935	4.68167635469e-97
282203644935	2.34083817735e-97
282924730914	2.34083817735e-97
282924730914	1.17041908867e-97
285565033074	1.17041908867e-97
285565033074	5.85209544337e-98
285801335637	5.85209544337e-98
285801335637	2.92604772168e-98
291494497643	2.92604772168e-98
291494497643	1.46302386084e-98
291758085943	1.46302386084e-98
291758085943	7.31511930421e-99
292598186758	7.31511930421e-99
292598186758	3.6575596521e-99
299451821145	3.6575596521e-99
299451821145	1.82877982605e-99
300077321093	1.82877982605e-99
300077321093	9.143899130260001e-100
300803113246	9.143899130260001e-100
300803113246	4.57194956513e-100
301413318019	4.57194956513e-100
301413318019	2.28597478256e-100
304056372291	2.28597478256e-100
304056372291	1.14298739128e-100
305673837737	1.14298739128e-100
305673837737	5.71493695641e-101
307291540182	5.71493695641e-101
307291540182	2.85746847821e-101
308732914473	2.85746847821e-101
308732914473	1.4287342391e-101
308936178375	1.4287342391e-101
308936178375	7.14367119551e-102
310532633222	7.14367119551e-102
310532633222	3.57183559776e-102
311095945205	3.57183559776e-102
311095945205	1.78591779888e-102
312040717662	1.78591779888e-102
312040717662	8.92958899439e-103
312730534932	8.92958899439e-103
312730534932	4.4647944972e-103
313515566696	4.4647944972e-103
313515566696	2.2323972486e-103
314199189540	2.2323972486e-103
314199189540	1.1161986243e-103
315926576732	1.1161986243e-103
315926576732	5.5809931215e-104
316227766017	5.5809931215e-104
316250342717	5.5809931215e-104
316250342717	2.79049656075e-104
316619855263	2.79049656075e-104
316619855263	1.39524828037e-104
317231479810	1.39524828037e-104
317231479810	6.97624140187e-105
317925574693	6.97624140187e-105
317925574693	3.48812070093e-105
319906268311	3.48812070093e-105
319906268311	1.74406035047e-105
322223692319	1.74406035047e-105
322223692319	8.72030175234e-106
323172452529	8.72030175234e-106
323172452529	4.36015087617e-106
323484576814	4.36015087617e-106
323484576814	2.18007543808e-106
324803974809	2.18007543808e-106
324803974809	1.09003771904e-106
325428844997	1.09003771904e-106
325428844997	5.45018859521e-107
325930539428	5.45018859521e-107
325930539428	2.72509429761e-107
326213229048	2.72509429761e-107
326213229048	1.3625471488e-107
327124857803	1.3625471488e-107
327124857803	6.81273574401e-108
327367567713	6.81273574401e-108
327367567713	3.40636787201e-108
329329553629	3.40636787201e-108
329329553629	1.703183936e-108
330033091516	1.703183936e-108
330033091516	8.51591968002e-109
330901488307	8.51591968002e-109
330901488307	4.25795984001e-109
331915554985	4.25795984001e-109
331915554985	2.12897992e-109
332375885005	2.12897992e-109
332375885005	1.06448996e-109
332882368216	1.06448996e-109
332882368216	5.32244980001e-110
333311048814	5.32244980001e-110
333311048814	2.66122490001e-110
334466463887	2.66122490001e-110
334466463887	1.33061245e-110
336015584501	1.33061245e-110
336015584501	6.65306225001e-111
338225125390	6.65306225001e-111
338225125390	3.32653112501e-111
338501896917	3.32653112501e-111
338501896917	1.6632655625e-111
338624782617	1.6632655625e-111
338624782617	8.31632781252e-112
340729270812	8.31632781252e-112
340729270812	4.15816390626e-112
344076259506	4.15816390626e-112
344076259506	2.07908195313e-112
344338909667	2.07908195313e-112
344338909667	1.03954097656e-112
345529786077	1.03954097656e-112
345529786077	5.19770488282e-113
345908911563	5.19770488282e-113
345908911563	2.59885244141e-113
349739703337	2.59885244141e-113
349739703337	1.29942622071e-113
350335266398	1.29942622071e-113
350335266398	6.497131103529999e-114
350470872776	6.497131103529999e-114
350470872776	3.24856555176e-114
351161722230	3.24856555176e-114
351161722230	1.62428277588e-114
351904288790	1.62428277588e-114
351904288790	8.12141387941e-115
352257034516	8.12141387941e-115
352257034516	4.06070693971e-115
354920768668	4.06070693971e-115
354920768668	2.03035346985e-115
355498935797	2.03035346985e-115
355498935797	1.01517673493e-115
356149490041	1.01517673493e-115
356149490041	5.07588367463e-116
356641977685	5.07588367463e-116
356641977685	2.53794183732e-116
357110892113	2.53794183732e-116
357110892113	1.26897091866e-116
358072931142	1.26897091866e-116
358072931142	6.344854593289999e-117
358810275696	6.344854593289999e-117
358810275696	3.17242729664e-117
359449528879	3.17242729664e-117
359449528879	1.58621364832e-117
359638858546	1.58621364832e-117
359638858546	7.93106824161e-118
360327210335	7.93106824161e-118
360327210335	3.96553412081e-118
361156928533	3.96553412081e-118
361156928533	1.9827670604e-118
362472948347	1.9827670604e-118
362472948347	9.91383530201e-119
363550834687	9.91383530201e-119
363550834687	4.95691765101e-119
364899909252	4.95691765101e-119
364899909252	2.4784588255e-119
365217179628	2.4784588255e-119
365217179628	1.23922941275e-119
365504372057	1.23922941275e-119
365504372057	6.19614706376e-120
366703691347	6.19614706376e-120
366703691347	3.09807353188e-120
367602943398	3.09807353188e-120
367602943398	1.54903676594e-120
368015347667	1.54903676594e-120
368015347667	7.7451838297e-121
368445704563	7.7451838297e-121
368445704563	3.87259191485e-121
369414137839	3.87259191485e-121
369414137839	1.93629595742e-121
369626828919	1.93629595742e-121
369626828919	9.68147978712e-122
369992743059	9.68147978712e-122
369992743059	4.84073989356e-122
370279815931	4.84073989356e-122
370279815931	2.42036994678e-122
370860623531	2.42036994678e-122
370860623531	1.21018497339e-122
371556524895	1.21018497339e-122
371556524895	6.05092486695e-123
375405904906	6.05092486695e-123
375405904906	3.02546243348e-123
375949968454	3.02546243348e-123
375949968454	1.51273121674e-123
377134297390	1.51273121674e-123
377134297390	7.56365608369e-124
377510009475	7.56365608369e-124
377510009475	3.78182804185e-124
379215366334	3.78182804185e-124
379215366334	1.89091402092e-124
380439873056	1.89091402092e-124
380439873056	9.45457010461e-125
380635400078	9.45457010461e-125
380635400078	4.72728505231e-125
383187746503	4.72728505231e-125
383187746503	2.36364252615e-125
383383580361	2.36364252615e-125
383383580361	1.18182126308e-125
385058071936	1.18182126308e-125
385058071936	5.90910631538e-126
386191261628	5.90910631538e-126
386191261628	2.95455315769e-126
390992106540	2.95455315769e-126
390992106540	1.47727657885e-126
391861313740	1.47727657885e-126
391861313740	7.386382894230001e-127
392265694906	7.386382894230001e-127
392265694906	3.69319144711e-127
392553296987	3.69319144711e-127
392553296987	1.84659572356e-127
393381151584	1.84659572356e-127
393381151584	9.23297861779e-128
395120808952	9.23297861779e-128
395120808952	4.61648930889e-128
397640342271	4.61648930889e-128
397640342271	2.30824465445e-128
398490681236	2.30824465445e-128
398490681236	1.15412232722e-128
399260838290	1.15412232722e-128
399260838290	5.770611636120001e-129
400317158757	5.770611636120001e-129
400317158757	2.88530581806e-129
402329844852	2.88530581806e-129
402329844852	1.44265290903e-129
404636146039	1.44265290903e-129
404636146039	7.213264545150001e-130
405360895760	7.213264545150001e-130
405360895760	3.60663227257e-130
405726646518	3.60663227257e-130
405726646518	1.80331613629e-130
406599410671	1.80331613629e-130
406599410671	9.01658068143e-131
409505535283	9.01658068143e-131
409505535283	4.50829034072e-131
410062370549	4.50829034072e-131
410062370549	2.25414517036e-131
410660025577	2.25414517036e-131
410660025577	1.12707258518e-131
411201213209	1.12707258518e-131
411201213209	5.63536292589e-132
411463301042	5.63536292589e-132
411463301042	2.81768146295e-132
411714444115	2.81768146295e-132
411714444115	1.40884073147e-132
412082645263	1.40884073147e-132
412082645263	7.044203657370001e-133
413509621644	7.044203657370001e-133
413509621644	3.52210182868e-133
413940557789	3.52210182868e-133
