# round trips	 doserror
68	-48.85
121	-42.05
249	-40.03
340	-29.82
576	-29.44
743	-28.37
969	-27.61
1032	-21.31
1047	-17.9
1118	-17.81
1168	-17.77
1264	-17.57
1322	-17.38
1368	-16.77
1459	-16.71
1460	-14.77
1464	-14.91
1537	-13.18
1578	-7.19
1578	-5.032
1756	-4.994
2067	-4.906
2151	-5.018
2151	-4.917
2151	-4.903
2151	-4.941
2151	-5.274
2151	-5.33
2537	-5.31
2973	-5.283
3412	-5.215
4136	-5.144
4613	-5.095
5062	-5.041
5402	-4.954
6143	-4.874
6164	-4.709
6373	-4.58
7051	-4.519
7506	-4.53
8039	-4.484
8039	-4.492
8222	-4.53
8249	-4.541
8857	-4.501
8857	-4.528
9118	-4.745
9588	-4.639
1.043e+04	-4.538
1.085e+04	-4.459
1.085e+04	-4.314
1.114e+04	-4.279
1.127e+04	-4.263
1.127e+04	-4.213
1.127e+04	-4.202
1.127e+04	-4.239
1.21e+04	-4.19
1.229e+04	-4.178
1.292e+04	-4.179
1.413e+04	-4.129
1.435e+04	-4.086
1.435e+04	-2.598
1.435e+04	-2.554
1.532e+04	-2.521
1.655e+04	-2.485
1.658e+04	-2.447
1.762e+04	-2.418
1.87e+04	-2.377
1.87e+04	-2.312
1.932e+04	-2.25
1.942e+04	-2.291
2.01e+04	-2.31
2.055e+04	-2.332
2.153e+04	-2.303
2.19e+04	-2.289
2.19e+04	-2.272
2.323e+04	-2.241
2.323e+04	-2.263
2.328e+04	-2.243
2.411e+04	-2.233
2.539e+04	-2.199
2.628e+04	-2.188
2.719e+04	-2.174
2.769e+04	-2.093
2.797e+04	-2.109
2.797e+04	-2.132
2.815e+04	-2.126
2.918e+04	-2.107
3.055e+04	-2.075
3.055e+04	-2.069
3.055e+04	-2.061
3.189e+04	-2.039
3.338e+04	-2.013
3.388e+04	-1.998
3.428e+04	-1.997
3.448e+04	-1.987
3.621e+04	-1.962
3.754e+04	-1.949
3.816e+04	-1.937
4e+04	-1.917
4.107e+04	-1.551
4.122e+04	-1.536
4.289e+04	-1.522
4.389e+04	-1.508
4.389e+04	-1.483
4.439e+04	-1.502
4.579e+04	-1.48
4.625e+04	-1.459
