# iterations	 errorinentropy	 maxerror	(generated with python figs/yaml-multi-comparison.py /home/jordan/weniger-cp-data/ data/samc-1e3-T13-reference-lndos.dat s000/periodic-ww1.30-ff0.30-N50 50 248 120 true 4 sad-50-slow wl-50-slow wl-inv-t-50-slow samc-1e3-50-slow samc-1e4-50-slow samc-1e5-50-slow samc-1e6-50-slow samc-1e7-50-slow
0.02	45.22	172.7	33.06	51.48
0.04	45.22	172.7	33.06	51.47
0.06	45.21	172.7	33.06	51.47
0.08	45.2	172.7	33.06	51.46
0.12	45.19	172.7	33.06	51.45
0.14	45.19	172.7	33.06	51.44
0.2	45.17	172.7	33.06	51.42
0.26	45.16	172.7	33.06	51.4
0.36	45.13	172.7	33.06	51.36
0.48	45.1	172.7	33.06	51.32
0.64	45.06	172.7	33.06	51.27
0.84	45	172.7	33.06	51.2
1.12	44.93	172.7	33.06	51.1
1.5	45	172.7	33.06	51.19
2	45.17	172.7	33.06	51.4
2.66	45.38	172.7	33.06	51.68
3.56	45.68	175.7	33.06	52.06
4.74	46.07	216	33.06	52.57
6.32	46.6	275.2	33.06	53.26
8.44	47.31	354.7	33.06	54.17
11.24	48.25	459.7	33.06	55.4
15	49.54	600.7	33.06	57.06
20	51.27	788.2	33.06	59.3
26.68	53.3	1004	33.06	61.92
35.56	55.35	1220	33.06	64.58
47.42	57.45	1436	33.06	67.28
63.24	59.47	1644	33.06	70.03
84.34	61.45	1788	33.06	72.82
112.5	63.39	1932	33.06	75.65
150	64.68	2003	33.06	77.79
200	66.41	2003	33.06	80.11
266.7	66.93	2003	33.06	80.36
355.7	68	2003	33.06	81.79
474.3	67.39	2003	33.06	81.29
632.5	66.75	2003	33.06	80.88
843.4	66.74	2003	33.06	80.55
1125	65.58	2003	33.06	78.86
1500	66.03	2003	33.06	80.64
2000	66.3	2003	33.06	81.07
2667	65.38	2003	33.06	79.35
3557	64.32	2003	33.06	77.67
4743	63.14	2003	33.06	76.02
6325	61.83	2003	33.06	74.41
8434	60.59	2003	33.06	72.84
1.125e+04	59.34	2003	33.06	71.3
1.5e+04	58.63	2003	33.06	69.8
2e+04	57.79	2003	33.06	68.44
2.667e+04	56.57	2003	33.06	66.9
3.557e+04	55.43	2003	33.06	65.5
4.743e+04	54.35	2003	33.06	64.15
6.325e+04	54.08	2003	33.06	65.91
8.434e+04	53.42	2003	33.06	65.83
1.125e+05	52.4	2003	33.06	63.41
1.5e+05	51.85	2003	33.06	61.52
2e+05	50.97	2003	33.06	60.18
2.667e+05	51.34	2003	33.06	61.43
3.557e+05	51.76	2003	33.06	62.9
4.743e+05	51.92	2003	33.06	63.19
6.325e+05	52.3	2003	33.06	63.25
8.434e+05	52.84	2003	33.06	64.3
1.125e+06	53.23	2002	33.06	65.5
1.5e+06	53.57	2001	33.06	66.38
2e+06	53.8	2000	33.06	66.85
2.667e+06	54.17	1998	33.06	67.74
3.557e+06	54.55	1997	33.06	68.64
4.743e+06	54.96	1996	33.06	69.54
6.325e+06	55.38	1995	33.06	70.44
8.434e+06	55.8	1994	33.06	71.34
1.125e+07	56.23	1993	33.06	72.24
1.5e+07	56.43	1991	33.06	73.12
2e+07	56.16	1988	33.06	74
2.667e+07	55.91	1986	33.06	74.9
3.557e+07	55.72	1983	33.06	75.8
4.743e+07	55.54	1981	33.06	76.68
6.325e+07	55.35	1979	33.06	77.47
8.434e+07	55.19	1977	33.06	78.31
1.125e+08	54.77	1974	33.06	78.05
1.5e+08	53.95	1970	33.06	76.17
2e+08	53.16	1967	33.06	74.38
2.667e+08	52.42	1964	33.06	72.73
3.557e+08	51.72	1961	33.06	71.16
4.743e+08	50.78	1957	32.08	69.66
6.325e+08	49.58	1952	29.93	68.24
8.434e+08	48.4	1948	27.77	66.87
1.125e+09	47.23	1944	25.66	65.51
1.5e+09	46.11	1940	23.63	64.2
2e+09	45.02	1936	21.67	62.93
2.667e+09	44	1933	19.9	61.68
3.557e+09	43.1	1929	18.37	60.47
4.743e+09	42.42	1925	17.07	59.26
6.325e+09	41.83	1922	15.94	58.08
8.434e+09	41.27	1919	14.94	56.92
1.125e+10	40.76	1915	14.1	55.77
